Name,Address
Affiliated Eye Surgeons,"3330 n 2nd Street 3330 n 2nd Street Ste. 600, 85012, Phoenix, US"
Evernorth Care Group CJ Harris,"1920 East Baseline, 85283, Tempe, US"
Desert Eye,"3200 S Rural Ave Ste 1, 85282, Tempe, US"
Lee Eyecare Center,"9265 E Baseline Rd Ste 102, 85209, Mesa, US"
Veteto Vision Center,"903 New York Ave, 88310, Alamogordo, US"
Graham Eye Care,"2200 Hwy 16 S, 76450, Graham, US"
Matlock Optical,"1529 380 Bypass, 76450, Graham, US"
TSO Granbury,"1316 E Hwy 377, 76048, Granbury, US"
Advanced Vision Care (ft worth),"4919 south hulen St, 76132, Fort Worth, US"
Eyeworks,"4631 S Hulen Road, 76132, Fort Worth, US"
Eyes on Camp Bowie,"6333 Camp Bowie  Suite 272, 76116, Fort Worth, US"
M.G. Barber Inc.,"1700 Montgomery Street, 76107, Fort Worth, US"
Adair Eyewear,"3550 West 7th Street, 76107, Fort Worth, US"
Cedar Hill Eye Care,"818 N Hwy 67 #104, 75104, Cedar Hill, US"
Cameron E Smith OD PA,"1650 Highway 287 North, 76063, Mansfield, US"
Advanced Vision Care,"600 N Hampton Rd, 75115, Desoto, US"
Advanced Vision Care (Mansfield),"2310 Fm157 #101, 76063, Mansfield, US"
Precision Eye Care,"150 E. Hwy. 67 Ste.120, 75137, Duncanville, US"
Advanced Eyecare,"5224 TX South 360 Ste. 200, 75052, Grand Prairie, US"
Lake Ridge Eye Care,"4927 Lakeridge Pkwy Ste#160, 75052, Grand Prairie, US"
TSO Forney,"823 FM 548 Ste. 100, 75126, Forney, US"
Vision & Eye Care  P.A.,"9540 Garland Road Ste. 381#295, 75218-3423, Dallas, US"
EyeMax (Mesquite),"1515 N Town East Blvd, 75150, Mesquite, US"
Todays Vision - Rockwall,"1145 Ridge Road, 75087, Rockwall, US"
TSO Rockwall,"3301 N Goliad St #109, 75087, Rockwall, US"
Bright Eyes Vision,"5304 Junius St, 75214, Dallas, US"
Lom Eyemed Dallas,"2150 Bixby Road suite 200, 43137, Lockbourne, US"
Texas Optical,"239-A W Jefferson Blvd, 75208, Dallas, US"
Bossier Eye Institute,"2300 Hospital Drive  Suite 140, 71111, Bossier, US"
Eye Associates of Northeast Louisiana-West Monroe,"1804 North 7th Street, 71291, West Monroe, US"
Look Eye Care - Monroe,"1812 Roselawn Ave, 71201, Monroe, US"
Eye Associates of Northeast Louisiana-Monroe,"1801 Auburn Avenue, 71201, Monroe, US"
Moss Eye Care,"3300 Sterlington Road, 71203, Monroe, US"
Gandy Eye Care,"404 South Washington Street, 71220, Bastrop, US"
Odom's Eye Care Central,"1860 Chadwick Drive #103, 39204, Jackson, US"
Odom's Eye Care Optical,"1461 Canton Mart Road  Suite A, 39211, Jackson, US"
Illusion Optical,"900 E County Line Rd st 150, 39157, Jackson, US"
Ridgeland Eye Care Center,"8 Professional Pkwy, 39157, Ridgeland, US"
Visual Eyes,"1490 Northbank Pkwy, 35406, Tuscaloosa, US"
Visual Eyes Fayette,"124 16th Street N.E., 35555, Fayette, US"
2020 Eyecare,"638 Clanton Marketplace, 35045, Clanton, US"
Pelham Eye Center,"200 Canyon Park Drive, 35124, Pelham, US"
Eye Can See,"16004 Barnesville St, 30295, Zebulon, US"
Eye Consultants of Atlanta-Newnan,"795 Poplar Rd.  Suite 240, 30265, Newnan, US"
Takle Eye Group-Griffin,"646 South 8th St, 30224, Griffin, US"
Takle Eye Group,"1075 Bandy Pkwy Ste 110, 30248, Locust Grove, US"
Eye Can See,"18 East Main Street, 30228, Hampton, US"
Advanced Family Eye Care,"Of Hampton  Llc 990 Bear Creek Blvd. Ste. d, 30228, Hampton, US"
The Eyecare Place  LLC,"42 Old Jackson Rd., 30252, McDonough, US"
Elevated Eyecare-McDonough,"917 Jonesboro Rd., 30253, McDonough, US"
Ocean Eye PC,"717 Old Trolley Rd Ste 3, 29485, Summerville, US"
Edwards Eye Care,"1488 E.Memorial Drive, 27910, Ahoskie, US"
Focus Optical Boutique  LLC,"232 Mason Ave, 23310, Cape Charles, US"
Seashore Eye Care,"3298 Main St, 23350, Exmore, US"
Pacific Grove Optometric Center,"505 Lighthouse Avenue, 93950, Pacific Grove, US"
Site for Sore Eyes (Salinas),"1241 S Main, 93901, Salinas, US"
Plaza Lane Optometry,"1537 Pacific Avenue  Suite 100, 95060, Santa Cruz, US"
Site For Sore Eyes ( Capitola),"3555 Clares Street  Suite H, 95010, Capitola, US"
Advanced Optometry,"1014 S Westlake Blvd Ste 10, 91361, Westlake Village, US"
Wink Optometry of Westlake,"2867 Agoura Rd, 91361, Westlake Village, US"
Vision Designs Optometry,"35 Linden Avenue  Suite 102, 90805, Long Beach, US"
Beach Eye Medical Group - Long Beach,"2650 Elm Ave Ste 108, 90806, Long Beach, US"
Tayani -SC,"653 Camino De Los Mares  #103, 92673, San Clemente, US"
Joseph Heinrich OD,"32241 Camino Capistrano  Suite A101, 92675, San Juan Capistrano, US"
Dr. Ryan K. Onishi,"31401 Rancho Viejo Rd.  suite 103, 92675, San Juan Capistrano, US"
Dr. Joseph Kikumoto,"31401 Rancho Viejo Rd  #103, 92675, San Juan Capistrano, US"
Laguna Eyes Optometry,"1100 South Coast Hwy Ste. 201, 92651, Laguna Beach, US"
Laguna Niguel Optometry,"30001 Crown Valley Pkwy. suite F, 92677, Laguna Niguel, US"
I2I Optometry  Inc,"265 Laguna Ave, 92651, Laguna Beach, US"
What A Spectacle Optometry Medical,"30593 Gateway Place, 92694, Rancho Mission Viejo, US"
Asuman Unal Od  Inc,"28121 Crown Valley Parkway  Suite G, 92677, Laguna Niguel, US"
EyeXam - Orange County,"7976 E Coast Hwy, 92657, Newport Coast, US"
Joyce Optometry,"29115 valley center road Suite #e, 92082, Valley Center, US"
Eye Care of San Diego,"700 West El Norte Parkway, 92026, Escondido, US"
Eye Specialists Of Escondido,"201 West Valley Pkwy, 92025, Escondido, US"
Escondido Optometrix,"441 South Escondido Blvd, 92025, Escondido, US"
Access Eyecare Optometry,"1835 South Center City Pkwy Suite E, 92025, Escondido, US"
Eyelux Optometry,"16615 Dove Canyon Road  Suite 105, 92127, San Diego, US"
Roshambo Eyewear,"1890 Diamond St, 92078, San Marcos,, US"
Carlsbad Optometry,"2653 Gateway Road  Suite #101, 92009, Carlsbad, US"
Modern Eyes Optometry,"7630 Via Campanile  Ste 134, 92009, Carlsbad, US"
Donald E. Pearcy O.D.,"4065 Oceanside Blvd.  Suite C, 92056, Oceanside, US"
Modern iCare Optometry,"44435 Town Center Way  suite B, 92260, Palm Desert, US"
Rancho Mirage Eye Care Optometry,"71956 Magnesia Falls Drive, 92270, Rancho Mirage, US"
Desert EyeWorks Optometry,"73111 Country Club Dr. #B3, 92260, Palm Desert, US"
Desert Eye Associates  PD,"37029 Cook Street  suite 105, 92211, Palm Desert, US"
Cornerstone Optometry,"36921 Cook Street  Suite 104, 92211, Palm Desert, US"
Milauskas Eye Institute,"72057 Dinah Shore Drive, 92270, Rancho Mirage, US"
Sun Valley Family Optometry,"7075 W Bell Rd Ste 5, 85308, Glendale, US"
Evernorth Care Group Optical Paseo,"5891 W Eugie Ave, 85053, Phoenix, US"
M.J. Fineberg OD,"#11 5930 W Greenway, 85306, Glendale, US"
Family Tree Eyecare,"67 S Higley Rd Suite 104, 85296, Gilbert, US"
Gilbert Family Eyecare,"4915 E. Baseline Road  Ste 115A, 85234, Gilbert, US"
East Valley Ophthalmology,"5620 E Broadway Rd, 85208, Mesa, US"
Evernorth Care Group Stapley #63,"1840 S. Stapley Drive #105, 85204, Mesa, US"
White Mountain Eye Center,"932 S Main Street  Suite 201, 85937, Snowflake, US"
Socorro Family Eye Care,"122 Plaza St, 87801, Socorro, US"
Park Ave Optometry,"801 E 4th Street, 79045, Hereford, US"
Espy Vision,"3406 4th Ave  Suite B, 79015, Canyon, US"
Family Eyecare Childress,"125 Ave B NW, 79201, Childress, US"
Hayley Eye Clinic (Vernon),"1918 Pease Street, 76384, Vernon, US"
Hawk Optique,"311 N Wall, 76367, Iowa Park, US"
Hayley Eye Clinic (Wichita Falls),"1901 Kemp Boulevard, 76309, Wichita Falls, US"
Boomtown Vision,"312 S Ave D, 76354, Burkburnett, US"
Joy Family Eye Care,"1449 Avondale Haslet Rd, 76052, Haslet, US"
Eagle Ranch Vision Source,"7201 Boat Club Road, 76179, Fort Worth, US"
Vista Eye Associates,"12584 N. Beach St  Suite 122, 76244, Keller, US"
True Eye Center of Keller,"4909 Golden Triangle Blvd Ste. 211, 76244, Fort Worth, US"
Altig Optical,"3451 Western Center Blvd, 76137, Fort Worth, US"
That Eye Place,"1888 Green Oakd Rd 1980, 76116, Fort Worth, US"
Sanger Eye Care,"DR ANDREW WARREN 410 Bolivar St., 76266, Sanger, US"
Eyeworks at West 7th  Inc,"3017 West 7th st suite 100, 76107, Ft worth, US"
Todays Vision US Hwy 380 (Turnpike Vision),"1525 US Hwy 380 #300, 75034, Frisco, US"
Today's Vision Frisco,"5530 FM 423 Ste 850, 75034, Frisco, US"
Bright Vision,"3245 Main Street  Suite 249, 75034, Frisco, US"
Frisco Family Vision,"10150 Legacy Drive Ste. 300, 75033, Frisco, US"
Eye Care Avenue,"5000 Eldorado Parkway  Suite 310, 75033, Frisco, US"
Vision Advancement Center,"12950 Dallas Parkway #900, 75033, Frisco, US"
Frisco Family Eye Care,"5858 Main Street  Suite 110, 75034, Frisco, US"
Colony Vision Center,"4709 Hwy 121 #122, 75056, The Colony, US"
Stonebrook Eyecare & Eyewear,"6828 Stonebrook Parkway #200, 75034, Frisco, US"
Rosemore Eye Care P.A.,"4901 Windhaven Parkway Ste. 100, 75056, The Colony, US"
TSO Melissa,"2613 Sentinel Way Suite 400, 75454, Melissa, US"
Wylie Eye Center,"130 N. Ballard Ave., 75098, Wylie, US"
Anna Eye Care,"1108 w White Street #200, 75409, Anna, US"
TSO McKinney,"2770 Virginia Parkway Suite 101, 75071, McKinney, US"
Eye Center of Murphy,"213 N Murphy Rd #100, 75094, Murphy, US"
Allen Eye Associates,"690 S Watters Road, 75013, Allen, US"
Robertson Ocular Watters Creek LLC,"918 Watters Creek Blvd, 75013, Allen, US"
Shannon Vision Care,"203 South Alma  Suite 200, 75013, Allen, US"
Fant Eye Care,"2901 Richmond Rd, 75503, Texarkana, US"
Nashville Vision Center,"708 South Main, 71852, Nashville, US"
Specialty Eyecare of South Arkansas,"301 Us-425, 71655, Monticello, US"
Seark Eyecare,"408 McCloy Street, 71655, Monticello, US"
Lexington Eye Care Clinic,"306 Court Square, 39095, Lexington, US"
20/20 Eye Care Winona,"111 N Front, 38967, Winona, US"
20/20 Eye Care,"600 Old Hickory Road, 38901, Grenada, US"
Clark Weeks O.D.,"768 US Highway 43, 35594, Winfield, US"
Blue Vision Center,"2818 Lakeshore PKWY, 35211, Birmingham, US"
Alabama Family Eye care,"5356 stadium trace pkwy, 35244, Hoover, US"
Adams  Juanakee,"1712 5th Ave N Adams Eye Care, 35203, Birmingham, US"
Advanced Eye Care,"1628 29th Ct. South Ste 101, 35209, Birmingham, US"
Eye Do PC,"3125 Sunview Drive, 35243, Birmingham, US"
Magic City Eyecare,"8011 liberty parkway suite 103, 35242, Vestavia Hills, US"
Milano Eyecare,"Ste D 125 Central Ave, 36203, Oxford, US"
West Georgia Eye Care,"619 Dixie Street, 30117, Carrollton, US"
IC Optique,"1201 North Peachtree Parkway, 30269, Peachtree City, US"
A Plus Optique,"1240 Hwy 54  Suite 306, 30214, Fayetteville, US"
Eye Consultants of Atlanta  PC,"340 Brandywine Blvd, 30214, Fayetteville, US"
A+ Plus Optique,"840 Glynn St. South  Suite 344, 30214, Fayetteville, US"
East Athens Family Vision Clinic,"850 Gaines School Road, 30605, Athens, US"
Athens Family Vision Clinic,"270 Hawthorne Ave, 30606, Athens, US"
The University of Georgia,"55 Carlton St, 30602, Athens, US"
Integrated Vision Associates,"1001 Main Street S, 29646, Greenwood, US"
Franklin County Eye Clinic,"13375 Jones Street Suite B-2, 30553, Lavonia, US"
Clemson Eye - Anderson,"1220 N Fant St, 29621, Anderson, US"
Eyes On The Lake,"2914 Dreher Shoals Rd  Ste A, 29212, Columbia, US"
Irmo Eye Center,"101 Oak Park Drive, 29063, Irmo, US"
Devine Eyes,"2421 Devine Street, 29205, Columbia, US"
Drs. Miller and Flynn  Optometrists,"2757 Laurel St., 29204, Columbia, US"
Ingram Comprehensive Eye Care,"4406-A Forest Drive, 29206, Columbia, US"
Clemson Eye - Newberry,"2735 Winnsboro Road, 29108, Newberry, US"
Ocean Eye PC - Carnes Crossroads,"2007 2nd Ave  Suite A, 29486, Summerville, US"
Ocean Eye PC - Moncks Corner,"221 1st Street, 29461, Moncks Corner, US"
CCFS - Sumter,"380 W Westmark Blvd, 29150, Sumter, US"
CCFS - Dillon,"300 E. Monroe St., 29536, Dillon, US"
Harbor Family Eye Care,"5589 Portsmouth Blvd., 23701, Portsmouth, US"
Eyewear Wardrobe,"12417 Ocean Gateway B-11 269, 21842, Ocean City, US"
Insight Eyecare Center,"255 D Mount Hermon Rd, 95066, Scotts Valley, US"
HMB Optometry Family Eye Care,"80 n Cabrillo Hwy  Ste j, 94019, Halfmoon Bay, US"
Coastside Eye Care,"210 Main St. Ste 100, 94019, Half Moon Bay, US"
Academy Optical,"542B Hillcrest Dr, 91360, Thousand Oaks, US"
Conejo Family Eyecare,"299 W. Hillcrest Drive  Suite 215, 91360, Thousand Oaks, US"
Dr. Jeffrey T. Kubo Optometry,"223 E Thousand Oaks Blvd #417, 91360, Thousand Oaks, US"
Douglas Levy O.D.,"808 Wilshire Blvd  Suite 140, 90401, Santa Monica, US"
Pacific Pier Optometry,"1431 7th Street  Suite 101, 90401, Santa Monica, US"
Montana Optometry,"1312 Montana Ave, 90403, Santa Monica, US"
Good See Co.,"801 Ocean Front Walk, 90291, Venice, US"
Ahlem Abbot Kinney,"1121 Abbot Kinney Blvd, 90291, Venice, US"
Garrett Leight California Optical-Venice,"1522 Abbot Kinney Blvd, 90291, Venice, US"
Optometrix - Los Angeles,"11701 Wilshire Blvd, 90025, Los Angeles, US"
I Sight Optometric Center  Inc.,"11600 Wilshire Blvd.  Suite 110, 90025, Los Angeles, US"
Eye Optics,"2825 S. Diamond Bar Blvd., 91765, Diamond Bar, US"
Bright Vision Optometry,"2935 Chino Ave  Suite E3, 91709, Chino Hills, US"
Dr. Alex Corbin Liu,"19735 Colima Rd. #4, 91748, Rowland Heights, US"
Chino Hills Eye & Laser Center,"13768 Roswell Ave #108, 91710, Chino, US"
Eyedeal Vision Optometry,"3658 S Nogales Street, 91792, West Covina, US"
Vision Max Optometry,"14335 Pipeline Ave Ste A-5, 91710, Chino, US"
Golden Rowland Heights Vision Center,"1015 S Nogales Ste 109, 91748, Rowland Heights, US"
Hsu-metropolitan Optical,"1380 S. Fullerton Rd., 91748, City of Industry, US"
Covina Hills Optometric Group,"592 South Grand Avenue, 91724, Covina, US"
AccuVision Optometry,"236 S. Citrus Street, 91791, West Covina, US"
Higa  Brian,"220 S Lyon Ave  suite C, 92543, Hemet, US"
Dr Steven Simpson,"41705 e Florida Ave, 92543, Hemet, US"
San Bernardino Eye Specialists - SB,"1909 N. Waterman Ave. #4, 92404, San Bernardino, US"
Inland Eye Specialists - Hemet,"3953 West Stetson Avenue, 92545, Hemet, US"
Eye-C-You Optometry  Inc.,"1299 University Avenue  Ste 103, 92507, Riverside, US"
Advanced Family Vision,"#G-B 19530 Van Buren Blvd, 92508, Riverside, US"
Riverside Eye Specialists,"4605 Brockton Ave #100, 92506, Riverside, US"
20/20 Vision Associates,"7379 Indiana Avenue, 92504, Riverside, US"
Lobue Laser & Eye Med Ctr,"29950 Haun Rd Ste 206, 92586, Menifee, US"
Menifee Lakes Optometry,"30141 Antelope Road  Suite G, 92584, Menifee, US"
Clarion Optometry Group,"56970 Yucca Trail  Suite 101, 92284, Yucca Valley, US"
Milauskas Eye Institute,"39700 Bob Hope Drive  Suite 109, 92270, Rancho Mirage, US"
Premier Eye Center,"980 Willow creek RD STE# 202, 86301, Prescott, US"
Fornara Eye Center - Prescott,"1680 Willow Creek Rd., 86301, Prescott, US"
All About Eyes,"42201 North 41st Drive  Suite 124, 85086, Anthem, US"
Family Eyecare of Glendale PLL,"19420 North 59th Avenue  Suite E525, 85308, Glendale, US"
Optical Gallery Arizona,"3870 W. Happy Valley Road, 85310, Glendale, US"
Advanced Eyecare,"4025 W Bell Rd Ste 10, 85053, Phoenix, US"
Dr. Caroline Griego,"3120 E Union Hills Drive  Suite 105, 85050, Phoenix, US"
Crystal Optical,"401 E. Bell Rd Unit 24, 85022, Phoenix, US"
Family Eyecare of Scottsdale  PLC,"9815 E Bell Road  Suite 105, 85260, Scottsdale, US"
Precision Eyecare,"7970 E Thompson Peak Pkwy Ste 102, 85255, Scottsdale, US"
Eye Lab,"14700 N Frank Lloyd Wright Blvd Ste 155, 85260, Scottsdale, US"
Ancala Eyecare,"11219 East Via Linda  Suite D3, 85259, Scottsdale, US"
Schwartz Laser Eye Center,"8416 E Shea Blvd, 85260, Scottsdale, US"
Evernorth Care Group Paradise Valley,"3805 E Bell Rd Ste 2100, 85032, Phoenix, US"
Scottsdale Eyewear,"7001 N Scottsdale Rd  Suite D-176, 85253, Scottsdale, US"
Stuart Eye Center-Winslow,"122 W 3rd St, 86047, Winslow, US"
Gallup Eye Group,"816 Boardman Ave, 87301, Gallup, US"
Blink,"201 Slate Ave  NW, 87102, Albuquerque, US"
Contact Lens Gallery and Design Eyewear,"6321 Riverside Plaza Lane Ste B, 87120, Albuquerque, US"
Accent On Vision,"9131 High Assets Way NW, 87120, Albuquerque, US"
Casey Optical,"4306 Lomas Blvd NE, 87110, Albuquerque, US"
Giron Family Vision Gallery,"2127 Menaul Blvd NE, 87107, Albuquerque, US"
Perfect Pair Optical Shop,"2910 San Mateo Blvd  Suite 6, 87110, Albuquerque, US"
Accent on Vision East,"7121 Prospect Place NE, 87110, Albuquerque, US"
Contact Lens Associates,"4253 Montgomery Boulevard NE  Suite 110, 87109, Albuquerque, US"
Casey Optical Too,"9000 Menaul Blvd NE, 87112, Albuquerque, US"
505 Eyecare,"6821 Montgomery Blvd NE, 87109, Albuquerque, US"
Sandia Vision - Eubank,"3701 Eubank Blvd NE, 87111, Albuquerque, US"
ABQ Eye Care,"5341 Wyoming Blvd NE Suite A, 87109, Albuquerque, US"
Albuquerque Vision Care & Advanced Eyewear,"5343 Wyoming Blvd NE Ste 2, 87109, Albuquerque, US"
Ultimate Eyecare Santa Fe,"1651 Galisteo St. Suite 1, 87505, Santa Fe, US"
Balfour Optical Inc,"8601 SW 45th ave, 79119, Amarillo, US"
Martin Road Eye Care,"826 Martin Rd, 79107, Amarillo, US"
Balfour Optical,"1320 west Wilson st, 79007, Borger, US"
Geiger Eye Care - Altus,"809 E Tamarack Rd, 73521, Altus, US"
Elite Eye Care,"2428 perryton parkway, 79065, Pampa, US"
Geiger Eye Care,"315 S Main St, 73542, Frederick, US"
Dr. Robert Head,"1302 SW C Ave, 73501, Lawton, US"
Rice Family Vision,"1320 W Main St, 73533, Duncan, US"
Edwards Family Vision,"913 N 11th, 73533, Duncan, US"
Duncan Family Eye Care,"3590 N. Hwy 81, 73533, Duncan, US"
Geiger Eye Care - Elgin,"7758 Us-277, 73538, Elgin, US"
Dr. Blake Bush Family Eyecare,"9 East Main Street, 73401, Ardmore, US"
North Texas Vision Center,"818 West Hwy 82, 76240, Gainsville, US"
Gainesville Eye Care,"311 E. California, 76240, Gainesville, US"
Nietling Optical (Denison),"417 W. Main St, 75020, Denison, US"
Complete Family Eye Care,"8994 Tour Drive S110, 75070, McKinney, US"
Medical Arts Optical,"4425 Central Ave Ste A, 71913, Hot Springs, US"
Ennen Eye Center,"3312 South 70th Street, 72903, Fort Smith, US"
The Roaming Optician,"327 Rachel Carson Terrace, 71913, Hot Springs, US"
Ophthamology Associates of Benton,"3 Medical Park Dr.  Suite 300, 72015, Benton, US"
Little People Optical - Dr. Monica Verma,"11825 Hinson Road, 72212, Little Rock, US"
Central Arkansas Ophthalmology,"5300 West Markham, 72205, Little Rock, US"
Burrow Optical  Inc.,"5901 R Street, 72207, Little Rock, US"
Kavanaugh Eye Center,"5600 Kavanaugh, 72207, Little Rock, US"
Dr. Kirby Smith  O.D.,"126 Spring Oak Drive, 72120, Sherwood, US"
Clarksdale Vision Center,"636 Friars Point Road, 38614, Clarksdale, US"
Lifetime Vision Center/ Dr. Martha Gore,"330 Dillard, 72335, Forrest City, US"
Batesville Vision Clinic,"365 Hwy 51 N, 38606, Batesville, US"
Oxford University Eyecare,"2708 W Oxford Loop # 110, 38655, Oxford, US"
Elite Eye Care,"2631 McIngvale Road Suite 104, 38632, Hernando, US"
Holly Springs Eyecare,"640 JM Ash Drive, 38635, Holly Springs, US"
Weeden Eye Care,"303 J H Phillips Lane, 38652, New Albany, US"
Norwood Family Eye Care,"7424 Highway 64  Suite 117, 38133, Bartlett, US"
Corinth Eye Clinic,"3201 Gaines Rd, 38834, Corinth, US"
Specs Downtown,"109 N court Street, 35630, Florence, US"
Florence Eye Center,"711 Cox Creek Parkway, 35630, Florence, US"
Drake Eye Center,"697 Hwy 31 NW, 35640, Hartselle, US"
Perspective Eye Care and Eye Wear,"421 3rd Ave SE Suite 140, 35055, Cullman, US"
South East Eyecare,"6838 Highway 431 South Suite A, 35763, Owens Cross Roads, US"
Cove Eye Care,"184 Old Hwy 431  Ste c, 35763, Hampton Cove, US"
Lozier Corporation,"401 Taylor Street, 35768, Scottsboro, US"
R City Eye Care (Huntsville),"4030 Balmoral Rd SW Suite A, 35801, Huntsville, US"
North Georgia Vision Center,"8390 N Hwy 27, 30739, Rock Spring, US"
Advanced Eye Associates,"2645 Dallas Highway Ste 100, 30064, Marietta, US"
Clarkson EyeCare-EW Connector,"2345 East-West Connector #1010, 30106, Austell, US"
Eye Consultants of Atlanta  PC,"355 Tower Road, 30060, Marietta, US"
Eyes on Towne Lake,"1075 Buckhead Crossing  Suite 130, 30189, Woodstock, US"
Brilliant Eyes Vision Center,"2450 Atlanta Road SE  Unit 200, 30080, Smyrna, US"
Smyrna Eye Group,"4280 East-West Connector, 30082, Smyrna, US"
Eye Consultants of Atlanta  PC,"3225 Cumberland Blvd Ste 175, 30339, Atlanta, US"
Hazel Eyecare,"930 Marietta Hwy. Suite 400, 30075, Roswell, US"
Family Eyecare Of Atlanta  Inc.,"3645 Habersham Rd.  Suite 109, 30305, Atlanta, US"
Eye Tech Vision Center,"4720 Peachtree Ind. Blvd  Suite 206, 30071, Norcross, US"
Peachtree Corners Eye Clinic,"4005 Holcomb Bridge Road, 30092, Peachtree Corners, US"
20/20 Eye Care Inc,"10945 State Bridge Road  Suite 306, 30022, Alpharetta, US"
Pritchett Eye Care  LLC,"3005 Old Alabama Rd Suite 300, 30075, Johns Creek, US"
Bethel Eyecare (Peachtree Industrial),"2320 Peachtree Industrial Blvd  Suite 104, 30097, Duluth, US"
Eyedream Eyecare,"7774 McGinnis Ferry Road, 30024, Suwanee, US"
2015 Eyecare,"2090 Dunwoody Club Dr Ste 126, 30350, Sandy Springs, US"
Bethel Eye Care (Duluth Hwy),"2148 Duluth Hwy  Suite 102, 30097, Duluth, US"
EyeBelieve EyeCare,"1295 Old Peachtree Rd NW Ste 160, 30024, Suwanee, US"
B. Spectacled Suwanee,"991 Peachtree Industrial Blvd #114, 30024, Suwanee, US"
Victory Eye Care,"Suite 112 1342 Auburn Road, 30019, Dacula, US"
EyeDeal Family Eye Care,"3290 Buford Drive  Suite B2, 30519, Buford, US"
U & M Family Eye Care-Suwanee,"2014 Lawrenceville-Suwanee Rd, 30024, Suwanee, US"
Family Vision,"2808 E North Ave, 29625, Anderson, US"
Clemson Eye - East Greenville,"2011 East Greenville St, 29621, Anderson, US"
Clemson Eye - Williamston,"301 E Main St Ste 102, 29697, Williamston, US"
Family Vision,"Hospital Ave/ Williams St, 29697, Williamston, US"
Mason Family Vision,"141 Wildewood Park Drive, 29223, Columbia, US"
Carolina Vision Associates,"363 East Georgia Street, 29388, Woodruff, US"
Clemson Eye - Simpsonville,"273 Harrison Bridge Rd, 29680, Simpsonville, US"
Dukes Eye Care,"929 N Main St, 29720, Lancaster, US"
CCFS - Hartsville,"504 South Fourth St., 29550, Hartsville, US"
CCFS - Cashua,"400 N. Cashua Drive, 29501, Florence, US"
Russell Eyecare,"240 West Evans St, 29501, Florence, US"
CCFS - Bennettsville,"602 East Main Street, 29512, Bennettsville, US"
Bordeaux Optical,"3363 Village Dr Ste 100, 28304, Fayetteville, US"
Eyes on the Road,"175 Sandy Ridge Rd, 28334, Dunn, US"
Peninsula Eye Center- Berlin,"314 Franklin Avenue, 21811, Berlin, US"
Chesapeake Eye Center Berlin,"10231 Old Ocean City Blvd Ste 102, 21811, Berlin, US"
Site For Sore Eyes (Los Gatos),"53 N Santa Cruz Avenue, 95030, Los Gatos, US"
All About Eye Optometry,"654 North Santa Cruz Avenue  Suite. A, 95030, Los Gatos, US"
Alpine Optometry,"3130 Alpine Road  Suite 220, 94028, Portola Valley, US"
Bakersfield Optometric Group  LLC,"417 Center St, 93268, Taft, US"
Advanced Vision Care,"27674 Newhall Ranch Road #C75, 91355, Valencia, US"
Simplify Optics  LLC,"24844 Ave. Rockefeller, 91355, Valencia, US"
OPTX Optometry,"24305 Town Center #160, 91355, Valencia, US"
Lancaster Optometry,"516 w Lancaster Blvd, 93534, Lancaster, US"
Santa Clarita Vision Care,"19036 Soledad Canyon Rd, 91351, Canyon Country, US"
Canyon Eye Center,"19180 Soledad Canyon Rd, 91351, Canyon Country, US"
Corben Optometry,"23206 Lyons Ave #102, 91321, Newhall, US"
Avant Eyes Optometry,"20165 Rinaldi Street  Unit 150, 91326, Porter Ranch, US"
Visionmax Optometry,"19733 Rinaldi St, 91326, Porter Ranch, US"
Affordable Vision Center (San Fernando),"906 San Fernando Rd, 91340, San Fernando, US"
Bryan D. Vanesian O.D.,"4355 Phelan Road, 92371, Phelan, US"
Buena Vista Optometric Eyecare,"12100 Palmdale Rd Unit B10, 92301, Adelanto, US"
CYA Optometry Corp,"15908 Bear Valley Road, 92395, Victorville, US"
Vision Express Optometry,"15923 Bear Valley Rd B-100, 92345, Hesperia, US"
Buena Vista Optometric Eyecare - Apple Valley,"13692 Apple Valley Rd Ste 180, 92308, Apple Valley, US"
Golden Eye Optometry,"17497 Main Street, 92345, Hesperia, US"
Barstow Optometric Eyecare,"945 Armory Road  Suite C, 92311, Barstow, US"
San Bernardino Eye Specialists - Fontana,"8275 Sierra Ave, 92335, Fontana, US"
Wendy Duncan  OD,"8190 Mango Ave, 92335, Fontana, US"
Milauskas Eye Institute,"555 e Tachevah Dr Ste 101e, 92262, Palm Springs, US"
Eye Studio At Anthem,"2870 Bicentennial Parkway  Suite 130, 89044, Henderson, US"
ModernEyes Family Eye Care,"7955 Blue Diamond Rd. STE 105, 89178, Las Vegas, US"
Blue Diamond Eye Care,"5175 Blue Diamond Rd. STE 120, 89139, Las Vegas, US"
Mayer Eye Care,"1320 E Pebble Rd. STE 100, 89123, Las Vegas, US"
Dr. Craig Hamilton,"2190 E Pebble Rd. STE 140, 89123, Las Vegas, US"
Paul S. Johnson O.D. PC,"8935 S Pecos Road  Suite 1A, 89074, Henderson, US"
Trans-Vision PC,"Ste 112 8826 S Eastern Ave, 89123, Las Vegas, US"
Golden Eyes Optometry,"25 E Horizon RIdge Pkwy STE 100, 89002, Henderson, US"
Conrad Lochner III  OD,"1450 W Horizon Ridge Pkwy STE B306, 89012, Henderson, US"
Custom Eyes,"175 N. Stephanie Suite #130, 89074, Henderson, US"
Eyecare About Vegas,"Suite105 2055 E. Windmill Lane #105, 89123, Las Vegas, US"
