Name,Address
Visionworks,"6001 W Waco Dr, Waco, TX 76710"
CLAY WIDMANN OD,"533 N VALLEY MILLS DR, WACO, TX 76710-5234"
WHITNEY FAMILY EYECARE,"1221 N BRAZOS ST  PO BOX 2067, WHITNEY, TX 76692"
HUB OPTICAL DISTRIB. CO.,"3713 FRANKLIN AVE, WACO, TX 76710"
HUB OPTICAL DISTRIBUTION,"2201 W LOOP 340, WACO, TX 76712"
DR. JERRY MCCOMBS,"313 MAIN ST, TEAGUE, TX 75860-1621"
MED-660,"400 NORTH 15TH ST, CORSICANA, TX 75110"
MyEyeDr.,"400 N. 15th St., Corsicana, TX 75110"
CORSICANA ENVISION EYECARE,"202 W 5TH AVE, CORSICANA, TX 75110-5201"
KOHL'S - CORSICANA-DC #860,"1600 N BUSINESS 45, CORSICANA, TX 75110-2713"
EYE PROFESSIONALS E.TEXAS,"3323 S LOOP 256, PALESTINE, TX 75801-6977"
PALESTINE EYE CLINIC,"501 E KOLSTAD ST, PALESTINE, TX 75801-2352"
EAST TEXAS EYE CARE ASSOCIATES LLC,"608 S PALESTINE ST, ATHENS, TX 75751-3323"
OPTOMETRIC ASSOC.-2571,"222 S PALESTINE ST, ATHENS, TX 75751-2508"
PINEYWOODS EYE ASSOCIATES,"4729 NE STALLINGS DR, NACOGDOCHES, TX 75965-1607"
NACOGDOCHES EYE ASSOCIATES PLLC,"3208 N UNIVERSITY DR, NACOGDOCHES, TX 75965"
2020 EYECARE,"3915 NE STALLINGS DR, NACOGDOCHES, TX 75965"
BENCHMARK OPTICAL,"3302 NE STALLINGS DR, NACOGDOCHES, TX 75965-8727"
FRAZIER VISION INC,"5791 NEW COPELAND RD, TYLER, TX 75703"
TEXAS STATE OPTICAL,"4524 S BROADWAY AVE, TYLER, TX 75703-1305"
Visionworks,"701 W SW Loop 323, Tyler, TX 75701"
VISION SOURCE OF TYLER,"136 SHELLEY DR, TYLER, TX 75701-8723"
TYLER EYE CARE PA,"4139 S BROADWAY AVE, TYLER, TX 75701-8720"
CHARLES R COLLARD OD,"106 NACOGDOCHES ST, CENTER, TX 75935-3852"
D DIXON GOLDEN OD,"702 LOUISIANA ST, CENTER, TX 75935-3672"
DR BEN DONALD,"403 N ADAMS ST, CARTHAGE, TX 75633-1311"
DR DENNIS GOLDEN,"105 COTTAGE RD, CARTHAGE, TX 75633-1507"
NATCHITOCHES FAMILY,"910 FISHER RD, MANY, LA 71449"
RED RIVER EYE,"6007 HIGHWAY 71, COUSHATTA, LA 71019"
NATCHITOCHES FAMILY,"946 KEYSER AVE, NATCHITOCHES, LA 71457-6266"
WINN FAMILY EYE,"207 E NORTH ST, WINNFIELD, LA 71483"
DR. DICK WHITAKER,"210 SERIO BLVD, FERRIDAY, LA 71334-2015"
MILLIKEN EYE CARE LLC,"239 JOHN R JUNKIN DR, NATCHEZ, MS 39120"
DOHERTY VISION CLINIC PA,"611 FRANKLIN ST, NATCHEZ, MS 39120"
THE EYE CENTER OPTICAL,"10 VISION LN, NATCHEZ, MS 39120-4607"
GANDY EYECARE,"6609 MAIN ST, WINNSBORO, LA 71295"
TRESSIE C HALL OD,"301 HIGHWAY 51 S STE B, BROOKHAVEN, MS 39601-3247"
DR. MARK P. SMITH P.A.,"211 N WHITWORTH AVE, BROOKHAVEN, MS 39601-3051"
DR WATTS DAVIS,"825 F E SELLERS HWY, MONTICELLO, MS 39654-9378"
BELK STORES  DC #744,"1018 MENDELL DAVIS DR, BYRAM, MS 39272-9109"
MISSISSIPPI EYECARE ASSOCIATES,"7118 SIWELL RD STE B, BYRAM, MS 39272"
EYECARE ASSOCIATES,"602 HILL STREET, ELLISVILLE, MS 39437"
EYECARE ASSOCIATES,"1431 W 10TH ST STE 5, LAUREL, MS 39440-2626"
SOUTH CENTRAL REGIONAL MEDICAL CENT,"1020 ADAMS ST, LAUREL, MS 39440"
BAY SPRINGS EYE CARE,"2684 HWY 15, BAY SPRINGS, MS 39422"
OPTICAL 2000 of RICHLAND PA,"655 HWY 49 S STE M, RICHLAND, MS 39218"
PROFESSIONAL EYECARE ASSOCIATES,"1390 W GOVERNMENT ST  STE C, BRANDON, MS 39042"
TAYLOR EYECARE,"315 CROSSGATES BLVD  STE G, BRANDON, MS 39042"
EYE CARE ASSOCIATES,"519 MISSISSIPPI DR, WAYNESBORO, MS 39367-2813"
GLENN M COCHRAN,"303 S ARCHUSA AVE, QUITMAN, MS 39355-2325"
"JAMES CALEB GARDNER, OD","846 FORT DALE RD, GREENVILLE, AL 36037-3509"
FLEMING KIRK LLC,"97 OAK PARK DR, TROY, AL 36079"
J ELLIS COSBY OD PC,"2616 POINTE NORTH BLVD, ALBANY, GA 31721"
MED-080,"2610 DAWSON RD, ALBANY, GA 31707"
PRCHAL AND PRCHAL PC,"2809 OLD DAWSON RD, ALBANY, GA 31707-1513"
BERG EYE CENTER,"2709 MEREDYTH DR STE 110, ALBANY, GA 31707-0201"
LEE COUNTY OPTICAL LLC,"1569 US HWY 19 SOUTH, LEESBURG, GA 31763"
LISA VINAVONG LDO,"2234 PALMYRA RD, ALBANY, GA 31701"
REGIONAL EYE CENTER,"101 PARK ST W STE A, LEESBURG, GA 31763-4491"
FRANK H TURPIN III,"2007 E BROAD AVE, ALBANY, GA 31705-2315"
VISIONS OF SYLVESTER,"127 N MAIN ST, SYLVESTER, GA 31791-2195"
REGIONAL EYE CENTER,"1119 E LAMAR ST, AMERICUS, GA 31709-3762"
CHANDLER MORGAN EYEWORKS,"208 E LAMAR ST STE B, AMERICUS, GA 31709-3693"
CORDELE OPTICAL DISP INC,"716 E 16TH AVE STE G, CORDELE, GA 31015"
MONTEZUMA REGIONAL EYE CT,"543 RICHARDSON ST, MONTEZUMA, GA 31063-1771"
FITZGERALD FAMILY EYECARE,"1329 OCILLA HWY, DOUGLAS, GA 31533"
SOUTH GEORGIA EYE PARTNERS,"200 DOCTORS DR STE 105, DOUGLAS, GA 31533"
SOUTH GA EYE PARTNER- DOUGLAS,"200 DOCTORS DR STE M, DOUGLAS, GA 31533-2202"
TANNER OPTICAL INC,"305 SHIRLEY AVE, DOUGLAS, GA 31533-2333"
JOHN D ROBERTS MD PC,"917 PLAZA AVE, EASTMAN, GA 31023-6759"
DAVID J ALTMAN OD PC,"11 W PINE ST, MCRAE, GA 31055"
FAMILY VISION CARE,"131 HWY 32 BYPASS, ALMA, GA 31510-3008"
DR. LLOYD MASON O.D.,"25 CROSS ST, HAZLEHURST, GA 31539-6427"
SOUTHERN VISION CARE,"24 GLENDALE AVE STE F, BAXLEY, GA 31513"
NEAL LOVETT OD LLC,"510 S MAIN ST STE A, BAXLEY, GA 31513"
DR THOMAS,"198 SW BROAD ST, JESUP, GA 31545-1101"
DR RONALD YANCEY,"303 HARRIS IND BLVD STE 7, VIDALIA, GA 30474-8854"
VIDALIA EYECARE,"206 NAPLE DR, VIDALIA, GA 30474"
GEORGIA EYE INSTITUTE,"104 ANDREW ST STE 112, VIDALIA, GA 30474"
GEORGIA EYE INSTITUTE,"605 SOUTH VETERANS BLVD, GLENNVILLE, GA 30427"
GEORGIA EYE INSTITUTE,"741 WEEPING WILLOW DR UNIT A, HINESVILLE, GA 31313"
LOW  COUNTRY EYE  ASSOCIATES,"465 ELMA G MILES PKWY, HINESVILLE, GA 31313"
AAFES - STEWART M/S,"345 LINDQUIST RD  BLDG 71, FORT STEWART, GA 31314"
LOW COUNTRY EYE ASSOCIATES,"1000 GANDY DANCER, RICHMOND HILL, GA 31324"
DR JA PARKER HERRIOTT,"321 W MONTGOMERY XRD, SAVANNAH, GA 31406-3392"
MyEyeDr.,"105 Grand Central Blvd, Pooler, GA 31322"
MED-612,"105 GRAND CENTRAL BLVD STE 110, POOLER, GA 31322"
Visionworks,"318 Mall Blvd, Savannah, GA 31406"
MED-445,"7203 HODGSON MEMORIAL DR STE A, SAVANNAH, GA 31406"
LOW COUNTRY EYE ASSOC PC,"1000 TOWNE CTR BLVD STE 502, POOLER, GA 31322-4068"
MyEyeDr.,"7203 Hodgson Memorial Drive, Savannah, GA 31406"
Visionworks,"276 Pooler Pkwy, Pooler, GA 31322"
BOLAND EYE CENTER,"1615 E MONTGOMERY XRD, SAVANNAH, GA 31406"
SOUTHCOAST MEDICAL GROUP,"1326 EISENHOWER DR, SAVANNAH, GA 31406"
ISLAND EYE CARE,"315 JOHNNY MERCER BLVD STE A, SAVANNAH, GA 31410-2223"
REEVES OPTICAL,"4825 WATERS AVE, SAVANNAH, GA 31404-6286"
GEORGIA EYE INSTITUTE,"4720 WATERS AVE FL 1, SAVANNAH, GA 31404-6294"
PAUL'S OPTICAL LLC,"1000 WILLIAM HILTON PKWY STE F5, HILTON HEAD ISLAND, SC 29928"
OPT SOLUTION-SHELTER COVE,"50 SHELTER COVE LN STE G, HILTON HEAD ISLAND, SC 29928-2006"
DARLING EYE CENTER PA,"19 PROMENADE ST, BLUFFTON, SC 29910"
OPTICAL SOLUTIONS,"27 DR MELLICHAMP DR STE 100, BLUFFTON, SC 29910"
DARLING EYE CENTER,"576 WILLIAM HILTON PKWY, HILTON HEAD ISLAND, SC 29928-3502"
PALMETTO EYE SPECIALIST PA,"220 PEMBROKE DR, HILTON HEAD ISLAND, SC 29926"
PV BLUFFTON LLC,"3 MALPHRUS RD STE 101, BLUFFTON, SC 29910"
OPTICAL SOLUTION,"10 HOSPITAL CTR CMNS STE 100, HILTON HEAD ISLAND, SC 29926-2733"
OPTICAL SOLUTION,"10 HOSPITAL CTR CMNS STE 100, HILTON HEAD ISLAND, SC 29926-2838"
EFFINGHAM EYE CARE PC,"6162 HIGHWAY 21 SOUTH, RINCON, GA 31326"
NEWPORT AVENUE OPTOMETRY,"4822 NEWPORT AVE, SAN DIEGO, CA 92107-3111"
NEWPORT AVENUE OPTOMETRY,"4822 NEWPORT AVE, SAN DIEGO, CA 92107"
POINT LOMA OPTOMETRY,"2850 WOMBLE RD STE 106, SAN DIEGO, CA 92106"
"STEPHEN J MOFFETT, OD APC","950 ORANGE AVE, CORONADO, CA 92118"
MIDWAY OPTOMETRY,"3145 ROSECRANS ST STE C, SAN DIEGO, CA 92110"
IMPERIAL BEACH OPTOMETRY,"894 PALM AVE STE B, IMPERIAL BEACH, CA 91932-1573"
TOTAL VISION SPORTS ARENA,"3750 SPORTS ARENA BLVD STE 9, SAN DIEGO, CA 92110-5133"
CORONADO FAMILY OPTOMETRY,"171 C AVE STE B, CORONADO, CA 92118"
EYELOHA EYECARE OPTOMETRY,"1018 GRAND AVE, SAN DIEGO, CA 92109"
URBAN EYEWEAR INC,"3345 ROSECRANS ST STE B, SAN DIEGO, CA 92110"
SUNGLASS AND OPTICAL WAREHOUSE - KU,"3450 KURTZ ST STE D, SAN DIEGO, CA 92110"
IMPERIAL BEACH OPTOMETRIC CORP,"1555 PALM AVE STE A2, SAN DIEGO, CA 92154-1012"
DANA J HUTH OD,"401 W C ST STE 100, SAN DIEGO, CA 92101"
LUMINOPTIX OPTOMETRY APC,"655 SATURN BLVD STE H, SAN DIEGO, CA 92154"
"RICHARD TRAINER, OD","930 SILVERADO ST, LA JOLLA, CA 92037-4236"
GW EYE ASSOCIATES INC,"7841 FAY AVE STE 100, LA JOLLA, CA 92037"
SHARP REES STEALY MED GRP,"300 FIR ST, SAN DIEGO, CA 92101"
908 OPTICAL LAB,"1001 W 19TH ST, NATIONAL CITY, CA 91950-5435"
1100 DISTRIBUTION CENTER,"1001 W 19TH ST, NATIONAL CITY, CA 91950"
HILLCREST OPTICAL,"420 THORN ST, SAN DIEGO, CA 92103-5708"
MICHAEL KLING OD INC,"3434 4TH AVE, SAN DIEGO, CA 92103"
HENRY INC,"651 PALOMAR ST STE 15, CHULA VISTA, CA 91911-2663"
INSIGHT OPTICAL - 193,"325 W WASHINGTON ST STE 3, SAN DIEGO, CA 92103-1946"
WARLEN OPTICAL,"3720 3RD AVE, SAN DIEGO, CA 92103-4112"
JOHN E BOKOSKY M.D.,"3939 3RD AVE, SAN DIEGO, CA 92103-3002"
SPORTRX INC,"5076 SANTA FE ST   STE A, SAN DIEGO, CA 92109"
VISION CARE & CORRECTION,"3969 4TH AVE STE 301, SAN DIEGO, CA 92103-3165"
KIM E ADMIRE OD,"555 BROADWAY STE 1021, CHULA VISTA, CA 91910-5397"
VISION SPECIALISTS OF CALIFORNIA,"233 LEWIS ST, SAN DIEGO, CA 92103-2122"
DR SANFORD FELDMAN,"3737 MORAGA AVE STE A105, SAN DIEGO, CA 92117-5458"
PETER D HUANG OD INC,"557 H ST STE B, CHULA VISTA, CA 91910-4330"
THE UNOPTICAL INC,"1010 UNIVERSITY AVE STE C109, SAN DIEGO, CA 92103-3353"
OPTOM-EYES VISION CARE,"7007 FRIARS RD, SAN DIEGO, CA 92108"
TRI D PHAN OD,"1246 UNIVERSITY AVE, SAN DIEGO, CA 92103-3312"
EYE-TECH OPTOMETRY,"3670 CLAIREMONT DR  STE 1, SAN DIEGO, CA 92117"
FASHION VALLEY EYECARE LLC,"7007 FRIARS RD STE 351, SAN DIEGO, CA 92108"
CLEAR VISION OPTOMETRY,"440 4TH AVE, CHULA VISTA, CA 91910"
ATLAS FREIGHT FORWARDING CO,"2306 AVENIDA COSTA ESTE, SAN DIEGO, CA 92154"
MCX-MIRAMAR OPTICAL CENTER,"45223 ANTARES DR. BLDG 2660, SAN DIEGO, CA 92145-5009"
Kaiser South-SCPMG,"4650 Palm Ave, Otay Mesa, CA 92154"
"KEDDINGTON AND KALRA, ODS","1741 EASTLAKE PKWY STE 101, CHULA VISTA, CA 91915-2032"
VILLA OPTOMETRY INC,"531 TELEGRAPH CANYON RD, CHULA VISTA, CA 91910"
EYE PHYSICIANS MED GROUP,"681 3RD AVE, CHULA VISTA, CA 91910-5797"
TOTAL VISION TERRA NOVA,"374 E H ST STE 1708, CHULA VISTA, CA 91910-7492"
EASTLAKE VISION CENTER,"2260 OTAY LAKES RD STE 111, CHULA VISTA, CA 91915-1007"
CLINICAS DE SALUD DEL PUEBLO INC,"852 E DANENBERG STREET, EL CENTRO, CA 92243"
ACUITY EYE SPECIALISTS,"1420 OCOTILLO DR STE D, EL CENTRO, CA 92243"
ACUITY EYE SPECIALISTS,"1620 ALPINE BLVD STE 117, ALPINE, CA 91901"
VALLEY VISION CARE,"534 S 8TH ST, EL CENTRO, CA 92243-3214"
OPTOM EYES VISION CARE OPTOMETRY,"828 N IMPERIAL AVE, EL CENTRO, CA 92243"
OPTOM - EYES VISION CARE,"1503 N IMPERIAL AVE, EL CENTRO, CA 92243"
OPTOM-EYES VISION CARE,"3451 S DOGWOOD RD STE 1334, EL CENTRO, CA 92243"
EDGAR C AGUILAR OD,"506 W ATEN RD, IMPERIAL, CA 92251"
OPTOM-EYES VISION CARE,"3451 S DOGWOOD RD STE 1334, EL CENTRO, CA 92243-9140"
ACUITY EYE SPECIALISTS,"116 N PLAZA ST, BRAWLEY, CA 92227"
VISION CARE CENTER OF,"260 MAIN ST, BRAWLEY, CA 92227-2351"
SOMERTON EYE CARE CENTER,"725 E MAIN ST STE 1C, SOMERTON, AZ 85350"
CORONA OPTIQUE,"2149 W 24TH ST, YUMA, AZ 85364-6136"
YUMA VISION CENTER,"2750 S PACIFIC AVE  STE D, YUMA, AZ 85365"
CASA GRANDE EYE CARE,"1968 N PEART RD STE 12, CASA GRANDE, AZ 85122"
Visionworks,"917 N Promenade Pkwy, Casa Grande, AZ 85194"
EYE CARE OF MARICOPA PC,"21300 N JOHN WAYNE PKWY STE 119, MARICOPA, AZ 85139-8978"
"AMRO HABIB, OD LLC","4340 W INA RD, TUCSON, AZ 85741-2232"
CLEAR VISION EXPRESS TUCSON LLC,"6691 N THORNYDALE RD, TUCSON, AZ 85741"
ADVANCED VISION CARE,"7552 N LA CHOLLA BLVD, TUCSON, AZ 85741-2307"
SILVERBELL EYECARE CTR,"2500 N SILVERBELL RD STE 180, TUCSON, AZ 85745-7066"
DR IVERSON ORACLE OFFICE,"7111 N ORACLE RD, TUCSON, AZ 85704"
ACCENT ON VISION,"6843 N ORACLE RD STE 151, TUCSON, AZ 85704"
CLEAR VISION EXPRESS TUCSON LLC,"9630 N ORACLE RD STE 190, TUCSON, AZ 85704"
ENVISION EYECARE CENTER,"525 W WETMORE RD, TUCSON, AZ 85705"
Visionworks,"4631 N Oracle Rd, Tucson, AZ 85705"
ORO VALLEY EYECARE PLLC,"760 E PUSCH VIEW LN STE 100, ORO VALLEY, AZ 85737-9245"
"JOHN SWINFORD, OD","3430 N 1ST AVE STE 3, TUCSON, AZ 85719-1803"
MONICA E DIAMOS OD PC,"3801 N CAMPBELL AVE STE E, TUCSON, AZ 85719-1448"
HISCOX OPTOMETRY,"1700 E FT LOWELL RD STE 103, TUCSON, AZ 85719"
"TRACY J MONTIERTH, OD","1502 S 1ST AVE STE 8, SAFFORD, AZ 85546-2143"
ELITE EYECARE CENTER PLLC,"3383 W MAIN ST, THATCHER, AZ 85552"
GILA OPTICAL INC,"604 W SPRING ST, SILVER CITY, NM 88061"
MOUNTAIN VIEW EYECARE,"611 N HUDSON ST, SILVER CITY, NM 88061-5436"
RHONDA VAN DRAN,"900 N HUDSON ST, SILVER CITY, NM 88061-5514"
FILLMORE EYE CLINIC INC,"1415 S VALLEY DR STE 200, LAS CRUCES, NM 88005"
DR LEWIS FAMILY EYECARE,"709 N MAIN ST, LAS CRUCES, NM 88001-1119"
"R JEFFREY BOWERS, OD","225 E IDAHO AVE STE 28, LAS CRUCES, NM 88005-3242"
FRAMED LLC,"2810 N TELSHOR, LAS CRUCES, NM 88011"
MED PARK OPTICAL SHOPPE,"1300 EL PASEO RD STE F, LAS CRUCES, NM 88001-6039"
LOOKS PA,"330 E BOUTZ RD, LAS CRUCES, NM 88005-3255"
Visionworks,"700 S Telshor, Las Cruces, NM 88001"
VISTA EYE CARE,"2448 MISSOURI AVE, LAS CRUCES, NM 88001-5109"
DR MICHAEL MATTHEWS OD,"2926 HILLRISE DR, LAS CRUCES, NM 88011-4792"
P NGUYEN OD AND KERRY HOLT OD PC,"4775 LOMA DEL SUR, EL PASO, TX 79934"
"JOYCE L WONG, OD","6901 HELEN OF TROY DR STE E1, EL PASO, TX 79911-3130"
"CHARLES HAEGELE, OD","9870 GATEWAY BLVD N STE B4, EL PASO, TX 79924-4414"
EL PASO EYECARE PLLC,"8894 GATEWAY N BLVD, EL PASO, TX 79904"
FILLMORE EYE CLINIC INC,"1120 10TH ST, ALAMOGORDO, NM 88310"
"TERRY T MARQUARDT, OD","903 NEW YORK AVE, ALAMOGORDO, NM 88310-6919"
VETETO VISION CENTER,"903 NEW YORK AVE, ALAMOGORDO, NM 88310"
OPTICAL SERVICES  5459,"2402 W PIERCE ST STE 1B, CARLSBAD, NM 88220-3568"
DRS GRIFFITH & GRIFFITH,"PO BOX 369, CARLSBAD, NM 88221"
TKJ VISION LLC,"201 W FOX ST, CARLSBAD, NM 88220"
THE EYE SITE 2672,"1002 W MAIN ST, ARTESIA, NM 88210-1868"
EYECARE AND EYEWEAR,"723 N TURNER ST, HOBBS, NM 88240"
EYE SITE VISION LLC,"1811 N DAL PASO ST, HOBBS, NM 88240"
FAMILY VISION CENTER LLC,"1315 W JOE HARVEY BLVD, HOBBS, NM 88240-0997"
DR REBER 3394,"112 W AVENUE A, LOVINGTON, NM 88260-4212"
DR ROBERT ORR,"1601 N BRYAN AVE, LAMESA, TX 79331-3144"
CAVE EYECARE,"303 37TH ST, SNYDER, TX 79549"
WILKINSON & SCHAFFER PC,"1406 HAILEY ST, SWEETWATER, TX 79556-2508"
Visionworks,"4150 Southwest Dr, Abilene, TX 79606"
DR. JIMMY WADLEY,"262 S LEGGETT DR, ABILENE, TX 79605-1628"
ABILENE ADVANCED EYECARE,"4749 BUFFALO GAP RD, ABILENE, TX 79606-3304"
FAMILY VISION ASSOCIATES,"440 HICKORY ST, ABILENE, TX 79601-5716"
BIG COUNTRY OPTICAL PLLC,"4342 TREANOR DR, ABILENE, TX 79602-7012"
ELITE EYECARE OF ABILENE,"4415 LOOP 322, ABILENE, TX 79602"
WADE TOOMBS OD,"1510 W WALKER ST, BRECKENRIDGE, TX 76424-3230"
NICOLE A.MUELLER PA,"1201 MEDICAL PLAZA CT, GRANBURY, TX 76048-5684"
GRAHAM EYE CARE,"2200 HWY 16 SOUTH, GRAHAM, TX 76450"
GRANBURY EYECARE,"1101 WATERS EDGE DR STE 104, GRANBURY, TX 76048-1474"
MyEyeDr.,"1030 E US Hwy 377 #106, Granbury, TX 76048"
MED-743,"1030 E HWY 377 STE 106, GRANBURY, TX 76048-1457"
MATLOCK OPTICAL,"1529 HWY 380 BYPASS, GRAHAM, TX 76450"
CHEYNE EYE CENTER,"4000 E HWY 377, GRANBURY, TX 76049"
DRS.WEDEL/BULLARD/MARTIN,"839 N NOLAN RIVER RD, CLEBURNE, TX 76033-4906"
STEVE G SURRATT PA,"1665 WOODARD AVE, CLEBURNE, TX 76033"
TEXAS STATE OPTICAL,"1607 W HENDERSON ST STE N, CLEBURNE, TX 76033-4188"
Visionworks,"215 Adams Dr, Weatherford, TX 76086"
STEPHEN G LANIER OD,"1829 MARTIN DR STE 200, WEATHERFORD, TX 76086-6212"
HENDERSON OPTICAL,"804 SANTA FE DR  STE 100, WEATHERFORD, TX 76086"
BEN COMBS OPTICAL,"808 S MAIN ST, WEATHERFORD, TX 76086-5365"
FIRST EYECARE,"702 S MAIN ST, WEATHERFORD, TX 76086-5352"
MARCUS H GLEATON OD,"126 S RANCH HOUSE RD STE 1000, ALEDO, TX 76008"
M.A SHURTZ AND ASSOCIATES,"4088 E IH 20 SERVICE RD, WILLOW PARK, TX 76087"
SEABERT EYE CARE PLLC,"1305 HILLSIDE DR, BURLESON, TX 76028"
Visionworks,"130 NW John Jones Dr, Burleson, TX 76028"
DR DE GRASSE & ASSOCIATES PA,"300 MERCEDES ST, BENBROOK, TX 76126"
VISUAL EYES,"6037 HARRIS PKWY, FORT WORTH, TX 76132"
GREAT EYE DOCTOR OF BURLESON,"209 MARKET  ST, BURLESON, TX 76028-4583"
"STEVEN BRESNAHAN, OD","201 NW RENFRO ST, BURLESON, TX 76028"
BURLESON FAMILY EYECARE,"312 E RENFRO STE 107, BURLESON, TX 76028-2666"
MED-741,"1169 N BURLESON BLVD STE 131, BURLESON, TX 76028"
MyEyeDr.,"1169 N Burleson Blvd, Burleson, TX 76028"
ADVANCED VISION CARE OF,"4919 S HULEN ST, FORT WORTH, TX 76132-1407"
Visionworks,"4800 S Hulen St, Fort Worth, TX 76132"
LUCK OPTICAL LLC,"7108 CAMP BOWIE BLVD, FORT WORTH, TX 76116-7121"
DR LENA W CHU,"4631 SOUTH HULEN ST, FORT WORTH, TX 76132"
"COLETTE L MANNING, OD","6404 MCCART AVE, FORT WORTH, TX 76133-4701"
Visionworks,"2530 Green Oaks Rd, Ft. Worth, TX 76116"
EYES ON CAMP BOWIE PA,"6333 CAMP BOWIE BLVD STE 272, FORT WORTH, TX 76116"
TXO 2.0,"6224 CAMP BOWIE BLVD, FORT WORTH, TX 76116"
MED-678,"3000 S HULEN ST STE 104, FORT WORTH, TX 76109"
MyEyeDr.,"3000 Hulen St., Fort Worth, TX 76109"
AAFES - NASJRB AFB M/S,"MAIN STORE BLDG 1880, FORT WORTH, TX 76127"
CHROMA MODERN EYEWEAR,"1700 MONTGOMERY ST, FORT WORTH, TX 76107-4008"
ADAIR EYEWEAR LTD,"3550 W 7TH ST, FORT WORTH, TX 76107"
EYEWORKS AT WEST 7TH,"3017 W 7TH ST STE 100, FORT WORTH, TX 76107"
MIDLOTHIAN VISION ASSOCIATES,"2020 FM 663 STE320, MIDLOTHIAN, TX 76065"
FAMILY EYE CLINIC,"4460 E MAIN ST STE A, MIDLOTHIAN, TX 76065-5576"
ALEX J. ROBINSON OD,"427 N COLLEGE ST, WAXAHACHIE, TX 75165-3380"
SONIE FAMILY EYECARE,"1724 E BROAD ST STE 120, MANSFIELD, TX 76063"
TRAN EYE ASSOCIATES,"105 E BELT LINE RD STE 500, CEDAR HILL, TX 75104-2424"
DR ROBERT SMITH,"126 N MAIN ST, MANSFIELD, TX 76063-1724"
EYECARE ASSOCIATES OF TEXAS PA,"634 UPTOWN BLVD, CEDAR HILL, TX 75104"
Visionworks,"305 W FM 1382, Cedar Hill, TX 75104"
RED OAK EYECARE,"303 E OVILLE RD STE 300, RED OAK, TX 75154"
MANSFIELD VISION CTR LLC,"990 HIGHWAY 287 N STE 109, MANSFIELD, TX 76063-2611"
CEDAR HILL EYECARE LLC,"818 N HWY 67 STE 104, CEDAR HILL, TX 75104"
MED-742,"425 E PLEASANT RUN RD STE 299, CEDAR HILL, TX 75104"
MyEyeDr.,"425 E Pleasant Run Road #299, Cedar Hill, TX 75104"
On Sight Optical,"1106 Alexis Court, Mansfield, TX 76063"
SPECIAL EYES OPTICAL LLC,"1106 ALEXIS CT, MANSFIELD, TX 76063"
OPTICAL BOUTIQUE AND EYE CARE,"1233 E PLEASANT RUN RD STE A, DESOTO, TX 75115"
BOYD EYE CARE,"1560 HWY 287 N STE 300, MANSFIELD, TX 76063-8824"
CAMERON E SMITH OD PA,"1650 N HIGHWAY 287, MANSFIELD, TX 76063-8852"
Visionworks,"1971 Hwy 287 N, Mansfield, TX 76063"
JAMES K SMITH OD,"600 N HAMPTON RD, DESOTO, TX 75115-4508"
ADVANCED VISION CARE,"2310 HIGHWAY 157 N STE 101, MANSFIELD, TX 76063-8845"
ADVANCED VISIONCARE,"2310 HWY 157 N STE101, MANSFIELD, TX 76063"
PRECISION EYE CARE,"150 E HWY 67 STE 120, DUNCANVILLE, TX 75137"
KOHLS DESOTO EC DC #826 - ECOMM,"2019 N I-35 E, DESOTO, TX 75115"
TOTAL OPTICAL,"388 E HIGHWAY 67, DUNCANVILLE, TX 75137-4159"
GRAND PRAIRIE ADVANCED EYECARE INC,"5224 S ST HWY 360 STE 200, GRAND PRAIRIE, TX 75052"
LAKE RIDGE EYE CARE PA,"4927 LAKE RIDGE PKWY STE 160, GRAND PRAIRIE, TX 75052"
GENEYE INC,"533 W WHEATLAND RD, DUNCANVILLE, TX 75116"
ARLINGTON VISION CARE,"5425 MATLOCK RD STE 100, ARLINGTON, TX 76018-1558"
20/20 ICARE AND IWEAR,"4116 S CARRIER PKWY STE 120, GRAND PRAIRIE, TX 75052"
20/20 SIGHT PC OF GRAND PRAIRIE,"4116 S CARRIER PKWY STE 120, GRAND PRAIRIE, TX 75052-3245"
"DANN MARTIN, OD","5520 S COOPER ST STE 110, ARLINGTON, TX 76017-4457"
VISION EXPO GROUP PA,"4605 S COOPER ST, ARLINGTON, TX 76017-5827"
BARKE HONG PLLC,"400 W ARBROOK BLVD STE 121, ARLINGTON, TX 76014"
Visionworks,"3811 S Cooper St, Arlington, TX 76015"
ELLIS COUNTY EYE CENTER,"2405 YORKSTOWN DR, ENNIS, TX 75119-2191"
DR. MICHAEL K. HAMMOND,"2634 S CARRIER PKWY STE 101, GRAND PRAIRIE, TX 75052-5005"
MyEyeDr.,"1045 W Pioneer Parkway, Grand Prairie, TX 75051"
DALLAS EYECARE,"505 N GUNBARREL LN, GUN BARREL CITY, TX 75156"
20/20 VISION CARE,"140 W JAMES ST, WILLS POINT, TX 75169-2049"
PREMIER VISION,"152 9TH ST, TERRELL, TX 75160"
FORNEY EYE ASSOCIATES PLLC,"780 E US HWY 80 STE 160, FORNEY, TX 75126"
MyEyeDr.,"104 East US Highway 80, Forney, TX 75126"
MED-726,"104 E US HIGHWAY 80 STE 100, FORNEY, TX 75126"
RONALD K SMITH OD,"820 E CARTWRIGHT RD STE 120, MESQUITE, TX 75149"
SUZAN PARK OD PLLC,"1128 N GALLOWAY AVE, MESQUITE, TX 75149"
