Name,Address
DR. KEITH BARKER,"621 E LLANO ESTACADO BLVD, CLOVIS, NM 88101-3758"
TEXAS STATE OPTICAL,"701 US HIGHWAY 287 E, VERNON, TX 76384-3813"
DR MORGAN B MOORE OD,"902 KRAMER RD, BURKBURNETT, TX 76354-2640"
"BOOMTOWN VISION, PLLC","312 S AVE D, BURKBURNETT, TX 76354"
MODERN EYES LTD.,"423 SW 11TH ST, LAWTON, OK 73501-4206"
ELOA DUNLAW LAWTON 20351,"1313 SW A AVE, LAWTON, OK 73501"
TEXOMA VISION,"409 SW C AVE, LAWTON, OK 73501-4017"
EYE HEALTH ASSOCIATES PC,"4250 NW CACHE RD, LAWTON, OK 73505"
DR DON RICE,"1320 W MAIN ST, DUNCAN, OK 73533-4329"
"JODY W ATCHLEY, OD","3590 N HWY 81, DUNCAN, OK 73533"
ARDMORE PREMIER EYECARE,"1201 KIOWA ST STE A, ARDMORE, OK 73401-2246"
DAVID S HOBBS OD,"1211 W BROADWAY, ARDMORE, OK 73401"
ARDMORE VISION & LASER EYE CTR PC,"1122 WALNUT DR, ARDMORE, OK 73401"
YORK EYE ASSOCIATES,"2020 W HWY 82, GAINESVILLE, TX 76240-2051"
NORTH TEXAS VISION CENTER PA,"818 W HWY 82, GAINESVILLE, TX 76240"
"DENNIS NIETLING, OD","417 W MAIN ST, DENISON, TX 75020-3126"
TEXOMA EYE ASSOCIATES,"2203 N HERITAGE PKWY, SHERMAN, TX 75092"
JEROME GUNDERSHEIMER OD,"600 E TAYLOR ST STE 210, SHERMAN, TX 75090-2844"
ANDERS OPTICAL CENTER,"2001 N LOY LAKE RD STE A, SHERMAN, TX 75090-2837"
"BRYAN L JOHNSON, OD","698 WESTSIDE DR STE 102, DURANT, OK 74701-3085"
DR. BRAGG,"1010 W 3RD ST, SULPHUR, OK 73086-4801"
TABOR EYE CLINIC,"119 W MAIN ST, DAVIS, OK 73030"
DR EVAN LEE BRAGG,"212 S DEAN A MCGEE AVE, WYNNEWOOD, OK 73098-7810"
VISION SOURCE OF HUGO,"806 E JACKSON ST, HUGO, OK 74743-4222"
MED-490,"511 S PARK DR STE A, BROKEN BOW, OK 74728"
MED-489,"410 N MAIN ST STE 3, NASHVILLE, AR 71852"
MyEyeDr.,"410 North Main Street, Nashville, AR 71852"
AARON TOLLETT OD PA DR LLC,"708 S MAIN ST STE 1, NASHVILLE, AR 71852-2721"
MED-488,"208 MORROW ST S, MENA, AR 71953"
GLENWOOD EYECARE,"53 HWY 70 STE B, GLENWOOD, AR 71943"
MED-484,"301 PROFESSIONAL PARK DR STE A, ARKADELPHIA, AR 71923"
MyEyeDr.,"301 Professional Park Drive, Arkadelphia, AR 71923"
FAMILY EYE CLINIC,"2733 CADDO ST, ARKADELPHIA, AR 71923-5309"
DR ANNETTE G. WEBB,"250 ADAM BROWN RD STE A, PEARCY, AR 71964-9505"
PHARMEDIC INC,"4425 CENTRAL AVE #A, HOT SPRINGS, AR 71913-7253"
C & R EYE GROUP PA,"4328 CENTRAL AVE STE G, HOT SPRINGS, AR 71913"
VISION CARE ASSOCIATES INC,"1635 HIGDON FERRY RD STE E, HOT SPRINGS, AR 71913"
HOLT OPTICAL,"211 MCAULEY CT, HOT SPRINGS, AR 71913-6314"
SHERIDAN EYECARE CLINIC,"201 WEST HOLLY, SHERIDAN, AR 72150"
SIMMONS EYE CARE CLINIC,"113 W CARPENTER ST, BENTON, AR 72015-3317"
EYECARE SPECIALTIES INC,"102 PLAZA CARMONA PL, HOT SPRINGS VILLAGE, AR 71909-3000"
RODMAN AND ARMSTRONG,"443 HIGHWAY 5 N, BENTON, AR 72019"
FAMILY EYE CLINIC,"15424 ARCH ST, LITTLE ROCK, AR 72206-5434"
BRYANT EYECARE CLINIC,"2900 HORIZON DR STE 15, BRYANT, AR 72022-9095"
MCFARLAND OPTICAL - BRYANT,"319 BRYANT AVE STE 1, BRYANT, AR 72022"
JUSTIN B FRANKS  OD PA,"3395 HWY 5 N, BRYANT, AR 72019"
STUTTGART VISION CLINIC,"310 W 22ND ST STE 1, STUTTGART, AR 72160-6652"
EAST ARKANSAS EYECARE,"713 S MAIN ST, STUTTGART, AR 72160"
EYE SPECIALTY GROUP,"325C N SEBASTIAN ST, WEST HELENA, AR 72390-2417"
GLEN STONE OD,"365 HIGHWAY 51 N, BATESVILLE, MS 38606-2311"
DR EDWARDS,"302 RAILROAD ST, WATER VALLEY, MS 38965-3032"
RAYNER EYE CLINIC,"1308 BELK BLVD, OXFORD, MS 38655-5302"
"WILLIAM M STRICKLAND, OD","2167 S LAMAR BLVD, OXFORD, MS 38655-5223"
"STEVE M DEPRIEST, OD","611 VAN BUREN AVE, OXFORD, MS 38655-3839"
"MICHAEL TURNER, OD","1110 N LAMAR BLVD, OXFORD, MS 38655-2844"
TATE COUNTY VISION CENTER,"106 E MAIN ST, SENATOBIA, MS 38668-2138"
WILLIAM T. WOOD OD,"26 S MAIN ST, PONTOTOC, MS 38863-2822"
SHANNON AND GRAHAM EYE CLINIC,"14 E MARION ST, PONTOTOC, MS 38863-2813"
2020 VISION CENTER,"499 GLOSTER CREEK VLG STE F3, TUPELO, MS 38801"
PRESLEY EYE CARE PLLC,"2885 MCCULLOUGH BLVD STE F, BELDEN, MS 38826"
"WILLIAM M DICKERSON JR, OD","322 W MAIN ST, TUPELO, MS 38804-3920"
FRED H MOTHERSHED OD,"3353 N GLOSTER ST, TUPELO, MS 38804-9735"
SPECTACULAR SPECS,"3437 TUPELO COMMONS STE 101, TUPELO, MS 38804-9791"
JOSHUA E BOSTICK OD PA,"122 WILLOWBROOK DR, SALTILLO, MS 38866-7947"
CAGLE EYE CENTER,"402 ACCESS RD, FULTON, MS 38843"
JERRY MCBRIDE OD,"301 HOSPITAL RD, FULTON, MS 38843-6003"
MELISSA A GIBSON SHOTTS OPTOMETRIST,"1925 MILITARY ST S, HAMILTON, AL 35570"
"JAMES H MANASCO, OD","1900 11TH AVE, HALEYVILLE, AL 35565-1552"
WESLEY OPTOMETRY PC,"302 OAKHILL RD, JASPER, AL 35504-7465"
"BRYAN BOOZER, OD","1639 FIELD OF MIRACLES DR SW, CULLMAN, AL 35055-7601"
MyEyeDr.,"601B Graham Street SW, Cullman, AL 35055"
MED-578,"601 GRAHAM ST SW STE B, CULLMAN, AL 35055"
WAYNE B FULLER OD,"210 2ND AVE SE, CULLMAN, AL 35055-3514"
HARTSELLE EYE CARE,"1098 HIGHWAY 31 SW, HARTSELLE, AL 35640-2843"
DAY OPTOMETRY CLINIC PC,"137 W SHUGART RIDGE RD, GARDENDALE, AL 35071-2671"
DRAKE EYE CENTER,"697 HIGHWAY 31 NW, HARTSELLE, AL 35640"
LIGHT AND VISION INC.,"754 MAIN ST, GARDENDALE, AL 35071"
MARX OPTICAL,"2620 CENTRON DR SW, DECATUR, AL 35603-2500"
MED-442,"823 6TH AVE SE, DECATUR, AL 35601"
DECATUR OPTICAL VISION SERVICES INC,"201 6TH AVE, DECATUR, AL 35601-4603"
MyEyeDr.,"9709 Parkway E, Birmingham, AL 35215"
MED-310,"9709 PKWY E STE A, BIRMINGHAM, AL 35215"
DRS MARBOURG AND ASSOCIATES,"308 6th ST SOUTH  STE 105, ONEONTA, AL 35121"
THE EYE SHOP INC,"1904 2ND AVE E, ONEONTA, AL 35121"
VISION ALABAMA,"100 LEGACY PARK WAY, SPRINGVILLE, AL 35146"
MED-308,"129 N CHALKVILLE RD, TRUSSVILLE, AL 35173"
MyEyeDr.,"129 North Chalkville Rd, Trussville, AL 35173"
Schaeffer Eye,"129 North Chalkville Road, Trussville, AL 35173"
"MARK A DAVIS, OD","510 N MAIN ST, BOAZ, AL 35957-1432"
"BILL MITCHELL, OD","311 N BROAD ST, ALBERTVILLE, AL 35950-1725"
MARK L TURK OD,"2378 US HIGHWAY 431, BOAZ, AL 35957-5905"
GADSDEN EYE ASSOC. #6605,"310 S 5TH ST, GADSDEN, AL 35901"
EYECARE ALABAMA INC.,"801 MEMORIAL DR, PIEDMONT, AL 36272-6632"
"MYRON J WILSON, OD","280 W MAIN ST, CENTRE, AL 35960-1326"
INSIGHT EYE CARE,"1906 GLENN BLVD SW STE 100A, FORT PAYNE, AL 35968"
POPHAM EYECARE LLC,"206 MAIN ST, CEDARTOWN, GA 30125-3040"
MARTIN L HABEL OD,"94 CHURCH AVE, RAINSVILLE, AL 35986-6135"
RAINSVILLE EYE CLINIC,"463 MAIN ST W, RAINSVILLE, AL 35986-5956"
ROME EYECARE PC,"109 JOHN MADDOX DR NW STE 240, ROME, GA 30165-1452"
DR ROBIN L SCOGGIN INC,"421 EAST 2ND AVE, ROME, GA 30161-3239"
COBB EYE CENTER- DALLAS,"290 MERCHANTS SQ STE I, DALLAS, GA 30132"
HUFFMAN FAMILY EYE CARE,"80 SEVEN HILLS BLVD BLDG 200, DALLAS, GA 30132-0576"
MED-797,"6121 CEDARCREST RD NW STE 108, ACWORTH, GA 30101"
MED-139,"123 W MAIN ST STE A, CARTERSVILLE, GA 30120"
CHERRY STREET OPTICAL,"4450 CALIBRE CROSSING STE 1104, ACWORTH, GA 30101"
VISION ONE,"1727 MARS HILL RD NW STE 415, ACWORTH, GA 30101"
A DYLAN REACH OD PC,"4900 IVEY RD STE 1226, ACWORTH, GA 30101"
ACWORTH FAMILY EYECARE,"4900 IVEY RD NW STE 1226, ACWORTH, GA 30101-4108"
EYEWORKS TOTAL EYECARE,"837 JOE FRANK HARRIS PKWY SE, CARTERSVILLE, GA 30120-2462"
CARTERSVILLE VISION,"239 MARKET PLACE BLVD, CARTERSVILLE, GA 30121-2235"
"RANAN STIMPSON, OD","3700 LARGENT WAY NW STE 200, MARIETTA, GA 30064-1670"
GARY DUEY  OD,"3405 DALLAS HWY SW STE 405, MARIETTA, GA 30064-6426"
CHERRY STREET OPTICAL,"2453 PDR SPGS RD SW STE 400, MARIETTA, GA 30064-4570"
HESTER EYE ASSOCIATES PC,"3745 CHEROKEE ST NW STE 404, KENNESAW, GA 30144-6787"
"IVO HORAK, OD PC","1750 POWDER SPRINGS RD SW STE 210, MARIETTA, GA 30064"
MED-397,"1415 WOOTEN LAKE RD NW STE 100, KENNESAW, GA 30144"
AUSTELL VISION INC,"1757 E WEST CONNECTOR STE 400, AUSTELL, GA 30106-1248"
THOMAS EYE GROUP PC,"2700 TOWN CENTER DR NW STE 100, KENNESAW, GA 30144-6911"
EYE CONSULTANTS OF MARIETTA,"355 TOWER RD  STE 100, MARIETTA, GA 30060-1144"
COBB EYE CENTER- MARIETTA,"130 VANN ST NE STE 230, MARIETTA, GA 30060-7230"
DR. STEVEN KEITH,"1010 WYNGATE PKWY STE 201, WOODSTOCK, GA 30189-6990"
MARIETTA EYE CLINIC,"895 CANTON RD NE BLDG 100, MARIETTA, GA 30060-8935"
GEORGIA EYE SPECIAL #6001,"653 CHEROKEE ST NE, MARIETTA, GA 30060-8978"
ADAIRSVILLE EYE ASSOCIATE,"14 LEGACY WAY  STE D, ADAIRSVILLE, GA 30103-2451"
CHERRY STREET OPTICAL,"2990 EAGLE DR STE 110, WOODSTOCK, GA 30189"
FAMILY EYE CLINIC,"2230 TOWNE LAKE PKWY, WOODSTOCK, GA 30189"
ORION VISION GROUP,"1800 SANDY PLAINS PKWY STE 310, MARIETTA, GA 30066"
SANDER S DORFZAUN OD,"850 OLD PIEDMONT RD, MARIETTA, GA 30066"
MyEyeDr.,"9801 Hwy 92 Suite 100, Woodstock, GA 30188"
MED-095,"9801 HIGHWAY 92 STE 100, WOODSTOCK, GA 30188"
Thomas Eye Group,"149 Towne Lake Parkway, Woodstock, GA 30188"
GWINNETT EYE CLINIC,"3455 PEACHTREE INDUSTRIAL BLVD, DULUTH, GA 30096-6501"
FERDON  FAMILY EYECARE,"5270 PEACHTREE PKWY STE 109A, PEACHTREE CORNERS, GA 30092"
GEORGIA EYE PHYS & SURG,"3800 PLEASANT HILL RD  STE 3, DULUTH, GA 30096-8030"
BRIGGS VISION GRP OPTIQUE,"10305 MEDLOCK BRIDGE RD STE A5, DULUTH, GA 30097-5997"
PRECISION VISION INSTITUTE,"3940 BUFORD HWY STE A104, DULUTH, GA 30096"
JOHNS CREEK EYECARE,"10360 MEDLOCK BRIDGE RD STE A1, DULUTH, GA 30097"
CARIS EYE CENTER- ALPHARETTA,"9995 JONES BRIDGE RD, ALPHARETTA, GA 30022"
PAYNE AND PAYNE PC,"9995 JONES BRIDGE RD, ALPHARETTA, GA 30022-6582"
EID VISION INC,"4045 WETHERBURN WAY STE 1, PEACHTREE CORNERS, GA 30092"
20/20 EYE CARE INC,"10945 STATE BRIDGE RD #306, ALPHARETTA, GA 30022"
BENDER EYECARE INC,"9925 HAYNES BRIDGE RD STE 710, JOHNS CREEK, GA 30022-8532"
DR JUN MO HONG,"3230 STEVE REYNOLDS BLVD STE 110, DULUTH, GA 30096"
PRITCHETT EYECARE LLC,"3005 OLD ALABAMA RD STE 300, JOHNS CREEK, GA 30022-1904"
SOUTHERN REID OPT #5347,"1856 CORPORATE DR STE 150, NORCROSS, GA 30093-2970"
ELOA SOC ATLANTA 20081,"1856 CORPORATE DR STE 150, NORCROSS, GA 30093"
MED-138,"3975 OLD MILTON PKWY STE 2, ALPHARETTA, GA 30005"
CARIS EYE CENTER-SUWANEE,"4330 JOHNS CREEK PKWY STE 300, SUWANEE, GA 30024"
PAYNE AND PAYNE PC,"4330 JOHNS CREEK PKWY STE 300, SUWANEE, GA 30024-6121"
"LOTUS VISION, LLC","3400A OLD MILTON PARKWAY, ALPHARETTA, GA 30005"
SUGARLOAF EYECARE INC.,"6555 SUGARLOAF PKWY STE 305, DULUTH, GA 30097-4929"
BETHEL EYE CARE,"2148 DULUTH HWY 120 STE 102, DULUTH, GA 30097"
20/15 EYECARE,"2090 DUNWOODY CLUB DR STE 126, SANDY SPRINGS, GA 30350-5436"
MED-1047,"6555 SUGARLOAF PRKWY STE 305, DULUTH, GA 30097"
NP BHADRA OD AND  ASSOC,"5236 MCGINNIS FERRY RD, ALPHARETTA, GA 30005-3921"
NATIONAL VISION INC EGW-PCO,"2000 NEWPOINT PKWY  STE 100, LAWRENCEVILLE, GA 30043"
FOCUS EYECARE INC,"1570 OLD ALABAMA RD STE 106, ROSWELL, GA 30076"
Thomas Eye Group,"1120 Peachtree Industrial Blvd, Suwanee, GA 30024"
MED-146,"1000 PEACHTREE INDUSTRIAL BLVD STE, SUWANEE, GA 30024"
WINDWARD EYE CARE,"5315 WINDWARD PKWY STE F, ALPHARETTA, GA 30004-8915"
"MAURICE E ZADEH, OD","910 HOLCOMB BRIDGE RD STE 100, ROSWELL, GA 30076-1981"
DR JUDSON BRIGGS,"1637 MOUNT VERNON RD STE 100, DUNWOODY, GA 30338-4205"
THOMAS EYE GROUP PC,"3975 LAWRENCEVILLE HWY NW, LILBURN, GA 30047-2817"
Thomas Eye Group,"3975 Lawrenceville Highway NW, Lilburn, GA 30047"
THOMAS EYE GROUP PC,"4480 CHAMBLEE DUNWOODY RD STE A, DUNWOODY, GA 30338"
Thomas Eye Group,"11690 Alpharetta Hwy, Roswell, GA 30076"
THOMAS EYE GROUP PC,"11690 ALPHARETTA HWY, ROSWELL, GA 30076-3805"
CLARITY VISION GROUP,"1780 PEACHTREE PKWY STE 301, CUMMING, GA 30041"
ROSWELL EYE CLINIC,"1190 GRIMES BRIDGE RD, ROSWELL, GA 30075-3955"
ADVANCED FAMILY EYECARE,"4320 SUWANEE DAM RD STE 2100, SUWANEE, GA 30024-1949"
KELLER OPTICAL,"105 TRINITY PL, ATHENS, GA 30607-2112"
LOGAN OPTICAL  #9869,"740 PRINCE AVE STE 12, ATHENS, GA 30606-5906"
RUSSELL D SPRINGER PC,"270 HAWTHORNE AVE, ATHENS, GA 30606-2168"
THOMAS EYE CENTER,"1077 BAXTER ST STE 100, ATHENS, GA 30606-3767"
FIVE POINTS EYE CARE,"698 S MILLEDGE AVE, ATHENS, GA 30605-1251"
KM VISION INC,"3700 ATLANTA HWY STE 141, ATHENS, GA 30606-7420"
AMERICAN VISION CENTER,"3700 ATLANTA HWY, ATHENS, GA 30605"
DOSS EYE CARE,"1115 S ELM ST, COMMERCE, GA 30529-2843"
ERIN MELISSA JONES PC,"1681 OLD PENDERGRASS RD STE 170, JEFFERSON, GA 30549-2720"
COMMERCE VISION CENTER,"1937 HOMER RD, COMMERCE, GA 30529-1254"
WINDER EYE CARE CENTER INC,"279 N BROAD ST STE C, WINDER, GA 30680"
JOHN SNYDER  O.D.,"135 N BROAD ST, WINDER, GA 30680-2110"
GEORGIA EYE ASSOC- BRASELTON,"1235 FRIENDSHIP RD BLDG 300 STE 120, BRASELTON, GA 30517"
VICTORY EYECARE LLC,"1342 AUBURN RD STE 112, DACULA, GA 30019-1675"
THOMAS EYE GROUP,"2240 HAMILTON CREEK PKWY STE 1100, DACULA, GA 30019-4515"
NORTH GEORGIA EYE CLINIC,"1485 JESSE JEWELL PKWY STE 100, GAINESVILLE, GA 30501"
"DON R DYE, OD","17 THOMAS ST, ELBERTON, GA 30635"
GAINESVILLE VISION GROUP,"1201 SHERWOOD PARK DR NE, GAINESVILLE, GA 30501-3444"
ADVANCED EYE CENTER,"625 S ENOTA DR NE, GAINESVILLE, GA 30501-2437"
"ED SHANNON JR, OD","422 GREEN STREET PL, GAINESVILLE, GA 30501-3318"
ALL EYES VISION CARE,"4965 LANIER ISLANDS PKWY STE 104, BUFORD, GA 30518-1717"
G S  EYECARE,"1681 THOMPSON BRIDGE RD, GAINESVILLE, GA 30501"
BUFORD OPTICS,"3264 BUFORD DR STE 100A, BUFORD, GA 30519"
FORSTER EYE CARE PC,"725 WALTHER RD BLDG 100, LAWRENCEVILLE, GA 30046-8725"
LAWRENCEVILLE FAMILY EYECARE,"575 PROFESSIONAL DR STE 100, LAWRENCEVILLE, GA 30046"
MED-145,"875 LAWRENCEVILLE SUWANEE RD, LAWRENCEVILLE, GA 30043"
HAYWOOD EYE & VISION CARE,"757 OLD NORCROSS RD, LAWRENCEVILLE, GA 30046-3304"
GEORGIA EYE ASSOC- LAWRENCEVILLE,"771 OLD NORCROSS RD STE 150, LAWRENCEVILLE, GA 30046"
JOHN KEITH KLEINERT OD,"366 HIGHWAY 441 BYP, BALDWIN, GA 30511-1807"
BIRDSONG EYECARE,"3370 SUGARLOAF PKWY STE B3, LAWRENCEVILLE, GA 30044"
EYE SITE OF BUFORD INC.,"4420 NELSON BROGDON BLVD, BUFORD, GA 30518-3477"
UNITED OPTICS LLC,"1708 SCENIC HWY N  STE L, SNELLVILLE, GA 30078"
DR CAMPBELL,"946 BENSON ST, HARTWELL, GA 30643-2023"
WOOD EYECARE        #4002,"2100 RIVERSIDE PKWY STE 108, LAWRENCEVILLE, GA 30043-5914"
BOWEN FAMILY EYECARE,"100 TRINITY ST, ABBEVILLE, SC 29620-2130"
MONTAGUE EYE CENTER LLC,"711 MONTAGUE AVE, GREENWOOD, SC 29649-1440"
FAMILY VISION PC,"2808 E NORTH AVE, ANDERSON, SC 29625-2300"
MEDICUS EYE GROUP,"1655 E GREENVILLE ST, ANDERSON, SC 29621-2062"
ELECTRIC CITY EYE CARE LLC,"1807 E GREENVILLE ST, ANDERSON, SC 29621-2034"
MACMILLAN OPTICAL INC,"106 S PUBLIC SQ, LAURENS, SC 29360-2923"
FAMILY VISION PC CLEMSON,"518 COLLEGE AVE STE 200, CLEMSON, SC 29631"
CLEMSON EYE PA,"931 TIGER BLVD, CLEMSON, SC 29631"
ELEVATE-NEWBERRY,"2737 WINNSBORO RD, NEWBERRY, SC 29108"
ELEVATE-CHAPIN,"506 OLD LEXINGTON HWY STE A, CHAPIN, SC 29036"
SANDSBURY LEXINGTON,"205 COLUMBIA AVE STE C, LEXINGTON, SC 29072-2662"
EYE ASSOCIATES OF LEXINGTON,"314 COLUMBIA AVE, LEXINGTON, SC 29072-2657"
PALMETTO OPHTHALMOLOGY,"340 W BUTLER ST, LEXINGTON, SC 29072-2606"
MACMILLAN OPTICAL INC,"118 MUSGROVE ST, CLINTON, SC 29325-2350"
ELEVATE-LEXINGTON,"119 LIBRARY HILL LN, LEXINGTON, SC 29072-3893"
EYES ON THE LAKE,"2914 DREHER SHOALS RD STE A, COLUMBIA, SC 29212"
COLUMBIA EYE CLINIC-1022,"100 PALMETTO PARK BLVD, LEXINGTON, SC 29072-7855"
ENVISION FAMILY EYECARE,"5166 SUNSET BLVD STE J, LEXINGTON, SC 29072-6707"
ELEVATE-COLUMBIA,"7455 IRMO DR, COLUMBIA, SC 29212"
"RONALD D ZUBA, OD","6961 SAINT ANDREWS RD, COLUMBIA, SC 29212-1142"
SANSBURY CORPORATE,"275 T HARBISON BLVD, COLUMBIA, SC 29212-2222"
VISION THERAPY INSTITUTE OF SC,"3618 SUNSET BLVD STE A, WEST COLUMBIA, SC 29169-3046"
FOCUS EYE CARE CENTER PC,"612 SAINT ANDREWS RD STE 12, COLUMBIA, SC 29210-5120"
VISION THERAPY INSTITUTE,"1620 BROWNING RD, COLUMBIA, SC 29210"
DEVINE EYES,"2421 DEVINE ST, COLUMBIA, SC 29205-2405"
20/20 VISION LLC,"1600 ST JULIAN PL, COLUMBIA, SC 29204"
DR DOROTHY PARK & ASSOC,"1818 HAMPTON ST, COLUMBIA, SC 29201-3534"
EYE PHYSICIANS OPTICAL,"2601 LAUREL ST STE 110, COLUMBIA, SC 29204-2034"
SANSBURY FOREST ACRES,"2313 N BELTLINE BLVD STE C, COLUMBIA, SC 29204"
JAAP INC,"1518 PICKENS ST, COLUMBIA, SC 29201"
INGRAM COMPREHENSIVE EYE CARE,"4406A FOREST DR STE 1, COLUMBIA, SC 29206-3152"
FOLLINE OPTICIANS,"4840 FOREST DR STE 6C, COLUMBIA, SC 29206-4809"
PRISMA HEALTH OPHTHAMOLOGY,"4 MEDICAL PARK RD, COLUMBIA, SC 29203"
EYE ASSOCIATES OF CAYCE,"600 KNOX ABBOTT DR, CAYCE, SC 29033-4127"
FOLLINE VISION CENTER #3,"1631B BROAD RIVER RD, COLUMBIA, SC 29210-7303"
ELEVATE-APEX,"7499 PARKLANE RD STE 160, COLUMBIA, SC 29223-7650"
BENJAMIN ONDERSMA OD LLC,"331 KILLIAN RD STE B2, COLUMBIA, SC 29203"
MASON FAMILY VISION PC,"141 WILDEWOOD PARK DR, COLUMBIA, SC 29223-4300"
SANSBURY EYE CTR COLUMBIA,"121 LUCY LN, COLUMBIA, SC 29229-7835"
BELK STORES D/C #737,"120 BELK CT, BLYTHEWOOD, SC 29016-7301"
CAMDEN EYE CENTER,"408 E DEKALB ST, CAMDEN, SC 29020"
SUMTER OPTICAL,"365 W WESMARK BLVD, SUMTER, SC 29150"
CORLEY OPTICIANS,"701 BULTMAN DR, SUMTER, SC 29150-2516"
ELEVATE-SUMTER,"127 BROAD ST, SUMTER, SC 29150-4225"
ELEVATE-PALMETTO,"2138 W PALMETTO ST, FLORENCE, SC 29501-4048"
CLEMSON EYE,"504S 4TH ST, HARTSVILLE, SC 29550"
JONES FAMILY EYECARE,"122 S 4TH ST, HARTSVILLE, SC 29550-4220"
DR JAMES M VAUGHT,"1500 MAIN ST, CONWAY, SC 29526"
DR. JAMES M. VAUGHT,"1406 MAIN ST, CONWAY, SC 29526"
ELEVATE-LORIS,"3420 BROAD ST, LORIS, SC 29569"
EYEWORKS,"2800 N ELM ST STE 1A, LUMBERTON, NC 28358-0001"
"CHRISTOPHER J MOSHOURES, OD","4830 MAIN ST, SHALLOTTE, NC 28470-1863"
VISION SOURCE OF BRUNSWICK,"4633 LONG BEACH RD SE, SOUTHPORT, NC 28461-8798"
MED-510,"1031 GRANDIFLORA DR, LELAND, NC 28451"
SEASHORE EYE,"1612 DOCTORS CIR, WILMINGTON, NC 28401-7406"
WILMINGTON EYE PA,"1729 NEW HANOVER MEDICAL PK DR, WILMINGTON, NC 28403"
MED-539,"5619 CAROLINA BEACH RD STE 110, WILMINGTON, NC 28412"
FANELLI EYE ASSOC,"5526 CAROLINA BEACH RD STE B, WILMINGTON, NC 28412-2606"
JEFFREY COLEMAN,"919 S 16TH ST, WILMINGTON, NC 28401-8015"
MED-504,"3501 OLEANDER DR STE 7, WILMINGTON, NC 28403"
BLADEN EYE CENTER,"409 E BROAD ST, ELIZABETHTOWN, NC 28337"
OMNI EYE,"818 PINE GROVE DR STE B, WILMINGTON, NC 28409"
MED-513,"201 RACINE DR, WILMINGTON, NC 28403"
INTRACOSTAL EYE PHYSICIANS,"6740 ROCK SPRING RD STE 100, WILMINGTON, NC 28405"
MED-533,"6825 PARKER FARM RD, WILMINGTON, NC 28405"
OGDEN OPTICAL CENTER,"6836 MARKET ST, WILMINGTON, NC 28405-9723"
WILMINGTON EYE,"9020 SENCA DR, WILMINGTON, NC 28411"
CATINO EYECARE CENTER,"8116 MARKET ST STE 100, WILMINGTON, NC 28411-9732"
MED-414,"313 WB MCLEAN DR, CAPE CARTERET, NC 28584"
JOHN R PREWETT OD INC,"943 W GRAND AVE, GROVER BEACH, CA 93433-2135"
"SCOTT SCHACHTER, OD","300 JAMES WAY STE 210, PISMO BEACH, CA 93449-2874"
PISMO BEACH OPTOMETRIC CENTER,"573 FIVE CITIES DR, PISMO BEACH, CA 93449"
DR. JAMES WEITKAMP,"1118 E GRAND AVE, ARROYO GRANDE, CA 93420-3135"
PACIFIC EYE,"931 OAK PARK BLVD STE 201, PISMO BEACH, CA 93449-3404"
"KEN PETERSON, OD","911 OAK PK BLVD STE 104, PISMO BEACH, CA 93449"
OPTICAL CONCEPTS,"230 E BETTERAVIA RD STE S, SANTA MARIA, CA 93454-7865"
"WILLIAM O PIMIENTA, OD","4850 S BRADLEY RD STE A2, SANTA MARIA, CA 93455-5071"
"MICHAEL J YOUNG, OD","327 PLAZA DR STE 1B, SANTA MARIA, CA 93454-6921"
ELITE EYECARE MEDICAL GRP,"910 E STOWELL RD, SANTA MARIA, CA 93454-4813"
RON T NG OD,"610 E CHAPEL ST STE C, SANTA MARIA, CA 93454-4522"
CHRISTOPHER K NG OD,"610 E CHAPEL ST STE C, SANTA MARIA, CA 93454"
"WILLIAM REID, OD","937 E MAIN ST STE 102, SANTA MARIA, CA 93454-5309"
"GARY ENGLUND, OD","2231 BAYVIEW HEIGHTS DR, LOS OSOS, CA 93402-3921"
SAN LUIS OBISBO EYE,"689 TANK FARM RD, SAN LUIS OBISPO, CA 93401-7077"
DEBONAIR EYES,"3840 BROAD ST STE 5, SAN LUIS OBISPO, CA 93401-7186"
PACIFIC EYE SURGEONS,"3855 BROAD ST STE B, SAN LUIS OBISPO, CA 93401"
ENVISION OPTOMETRY,"1245 BROAD ST, SAN LUIS OBISPO, CA 93401-3907"
MICHAELS OPTICAL,"719 HIGUERA ST, SAN LUIS OBISPO, CA 93401-3512"
"DAVID SCHULTZ, OD","1001 HIGUERA ST STE E, SAN LUIS OBISPO, CA 93401-3685"
"AMANDA PARREIRA, OD","894 MEINECKE AVE STE A, SAN LUIS OBISPO, CA 93405-1790"
PRIMARY EYECARE CENTER,"628 CALIFORNIA BLVD STE D, SAN LUIS OBISPO, CA 93401-2804"
ELITE EYECARE MEDICAL GRP,"590 HARBOR ST, MORRO BAY, CA 93442"
"TIFFANY SMART, OD","590 HARBOR ST, MORRO BAY, CA 93442-1904"
CENTRAL COAST OPTOMETRIC CENTER,"800 QUINTANA RD STE 1D, MORRO BAY, CA 93442-2300"
"JAMES L SIMONSON, OD","417 CENTER ST, TAFT, CA 93268"
ICON EYE CARE,"3880 GOSFORD ST STE 200, BAKERSFIELD, CA 93309"
SOUTHWEST EYE CARE OPTOMETRIC CENTE,"4649 PLANZ RD, BAKERSFIELD, CA 93309"
LI & LIAO OPTOMETRY P.C.,"9820 BRIMHALL RD, BAKERSFIELD, CA 93312-2787"
