Name,Address
Medical Center Clinic #011468,"8333 N Davis Hwy, Pensacola, FL 32514"
Opti-Club,"6495 North Davis Hwy, Pensacola, FL 32504"
Okaloosa Eye Care PA,"207 N Main St, Crestview, FL 32536"
"Eye Site of Crestview, P.A.","1005 South Ferdon Blvd, Crestview, FL 32536"
Bayside Vision Center,"111 N. John Sims Pkwy, Valparaiso, FL 32580"
Streeter Vision Inc,"1103 E John Sims Pkwy, Niceville, FL 32578"
Eyewear Unlimited,"1187 John Sims Parkway, Niceville, FL 32578"
Bender Eyecare,"6020 Bollwevil Circle, Enterprise, AL 36330"
Dobbs Eye Clinic,"207 S Main St., Enterprise, AL 36330"
Daleville Optical Center,"221 N Daleville Ave, Daleville, AL 36322"
Pur Vision LLC,"2464 West Main St, Dothan, AL 36301"
Dr. Michael Griffin PC #8759,"206 Medical Care Way, Dothan, AL 36303"
Beall Optical Inc. #73016,"3001 N. Ashley Street, Valdosta, GA 31602"
Amelia Eye Associates,"1411 S. 14th Street, Fernandina Beach, FL 32034"
American Eyecare Of Jesup #7236,"198 SW Broad St., Jesup, GA 31545"
Millican Eye Center,"149 Altama Connector, Brunswick, GA 31525"
Optical Solutions,"10 Hospital Center Common, Hilton Head Island, SC 29926"
Angel Oak Eye Center,"2875 Maybank Hwy, Johns Island, SC 29455"
South Coast Medical Optical,"1326 Eisenhower Dr, Savannah, GA 31406"
Coastal Optical,"1200 Highmark Street, Georgetown, SC 29440"
Wilmington Eye-Wilington,"1729 New Hanover Medical Park Dr, Wilmington, NC 28403"
Prospect Optometry,"1735 Pacific Coast Highway, Lomita, CA 90717"
Advanced Family Eye Care,"22809 Hawthorne Blvd, Torrance, CA 90505"
The Unoptical Rancho Santa Fe,"1010 University Ave., Ste C109, San Diego, CA 92103"
The UnOptical Inc,"1010 University Ave, San Diego, CA 92103"
Estrella Mountain Eye Care,"13065 W McDowell Rd, Avondale, AZ 85392"
West Valley Vision,"2580 N Litchfield Rd, Goodyear, AZ 85395"
Vision Wellness # 019377,"10750 W McDowell Rd, Avondale, AZ 85392"
Primary Eye Care Center,"16515 S. 40th St., Phoenix, AZ 85048"
Burgett Family Eye Care,"7552 N. La Cholla Blvd, Tucson, AZ 85741"
Looks Eyewear #7463,"330 E Boutz Rd, Las Cruces, NM 88005"
Med Park Optical Shoppe,"1300 El Paseo Rd, Las Cruces, NM 88001"
Vista Eye Care,"2448 Missouri Ave, Las Cruces, NM 88001"
ADVANCED VISION CARE,"2926 HILLRISE, LAS CRUCES, NM 88011"
"Eye-Site Vision, LLC","1811 N Del Paso, Hobbs, NM 88240"
"Optics Unique, PLLC","3500 N. Midkiff Rd., Midland, TX 79705"
TEXAS COUNTRY EYE CARE,"2200 W WADLEY, MIDLAND, TX 79705"
Budget Optical,"1106 S. WS Young Dr., Killeen, TX 76543"
Cheyne Eye Center PA,"4000 E Highway 377, Granbury, TX 76049-7432"
Waco Vision Source,"1000 West Highway 6, Waco, TX 76712"
"LOVEN'S CRYSTAL CLEAR EYE CARE, PLLC","190 N NEW RD, WACO, TX 76710"
Cleburne Eye Clinic,"839 N Nolan River Rd, Cleburne, TX 76033"
Family Eye Clinic,"4460 E Hwy 287, Midlothian, TX 76065"
"Dallas Eye Care Assoicates, LP","505 North Gun Barrel Lane, Gun Barrel City, TX 75156"
West Vision Care,"2547 Elkton Trail, Tyler, TX 75703"
Today's Vision,"4139 S Broadway, Tyler, TX 75701"
Kilgore Eye Care Center,"1100 Stone Rd, Kilgore, TX 75662"
"Jones Optical, P.A.","2304 Judson Road, Longview, TX 75605"
Eye Central,"8889 Jewella Ave, Shreveport, LA 71118"
Adams Eyecare,"1911 Benton Road, Bossier City, LA 71111"
Vista Vision Optical,"187 Burt Blvd, Benton, AR 71006"
Ruston Eye & Vision,"2314 Commons Court 2-3, Ruston, LA 71270"
"Eyeline Optical of Vicksburg, Inc","2449 N. Frontage Rd, Vicksburg, MS 39180"
"Nettie Hines, OD PLLC","1006 Treetops Blvd Ste 105, Flowood, MS 39232"
"HSVC 2, LLC","120 District Blvd E, Ste D109, Jackson, MS 39211"
"Eyeline Vision Care, P.C.","1200 E County Lane Road, Ridgeland, MS 39157"
Visual Eyes,"1403 Hwy 80W, Demopolis, AL 36732-4127"
Ensight Eyecare,"847 W Bypass, Andalusia, AL 36420"
Primary Eyecare of Elba,"961 Alabama Hwy 203, Elba, AL 36323"
20/20 Montgomery Optical Center,"2020 Normandie Dr, Montgomery, AL 36111"
Crossroads Family Eyecare #022709,"938 Carroll St, Perry, GA 31069"
Georgia Family Eyecare LLC,"678 Lake Joy Road, Kathleen, GA 31047"
Dublin Optical # 5776,"2400 Bellevue Rd, Dublin, GA 31021"
"Low Country Eye Assoc, PC","3750 US Highway 17, Richmond Hill, GA 31324"
The Eye Site of Blufton,"104 Buckwalter Pkwy, Bluffton, SC 29910"
Coastal North Vision Care,"1516 Hwy 17 N, North Myrtle Beach, SC 29582"
Beach Eye Care,"2173 Upton Dr, Virginia Beach, VA 23454"
DEBONAIR EYES,"3840 BROAD ST, SAN LUIS OBISPO, CA 93401"
San Louis Obispo Optometric Center,"894 Meineke Ave, San Luis Obispo, CA 93405"
Eyes on Redondo Beach,"403 N Pacific Coast Hwy, Redondo Beach, CA 90277"
San Diego Optomety,"3895 Clairmont Dr, San Diego, CA 92117"
Del Mar Optometric,"1349 Camino Del Mar Ste #C, Del Mar, CA 92014"
One Price Optical,"41800 Washington St, Bermuda Dunes, CA 92203"
Cornerstone Optometry #1083,"36921 Cook Street, Palm Desert, CA 92211"
Jaehoon Lee Optometry Corp,"71956 Magnesia Falls Drive, Rancho Mirage, CA 92270"
Primera Vista Optical,"2950 North 91st Ave, Phoenix, AZ 85037"
Steven R Holt OD PLLC,"15341 W Waddell Rd Ste 106, Surprise, AZ 85379"
Insight Eyecare & Eyewear,"4925 South Alma School Rd, Chandler, AZ 85248"
Ocotillo Eyecare,"3940 S Alma School Rd, Chandler, AZ 85248"
Aztec Optical III,"3940 S Alma School Rd, Chandler, AZ 85248"
"Arizona Eye Institute, Pllc","4040 South Arizona Ave.,  Ste 9, Chandler, AZ 85248"
Accent On Vision,"6843 N Oracle Rd, Tucson, AZ 85704"
Northwest Eye Specialist LLC #011942,"5599 N Oracle Rd, Tucson, AZ 85704"
Oro Valley Eyecare,"760 E. Pusch View Lane, Oro Valley, AZ 85737"
Eye-Site Roswell,"1100 North Main Street, Roswell, NM 88201"
Westlake Optical,"2309 Sudderth Drive, Ruidoso, NM 88345"
Granbury Eyecare,"1101 Waters Edge Drive, Granbury, TX 76048"
Enhanced Eye Care Texas,"5325 McPherson Boulevard, Fort Worth, TX 76123"
Seabert Eye Care #6436,"1305 Hillside Dr, Burleson, TX 76028"
TSO Midlothian,"1669 S. 9th St, Midlothian, TX 76065"
Red Oak Eye Care,"303 E Ovilla Rd, Red Oak, TX 75154"
TSO Mansfield,"1650 Hwy 287 N, Mansfield, TX 76063"
Total Optical,"388 E. Hwy 67, Duncanville, TX 75137"
DR. RODNEY ROBERTSON,"1220 NORTH TOWN EAST, MESQUITE, TX 75150"
Rockwall Precision Eyecare,"2931 Ridge Road, Rockwall, TX 75032"
SOUTHERN EYECARE,"7252 FM 35, ROYSE CITY, TX 75189"
Mineola Eyecare,"1238 N Pacific St, Mineola, TX 75773"
Gilmer Eye Care Center,"710 N Titus, Gilmer, TX 75644"
Family Eye Care Clinic,"719 W. Main, Atlanta, TX 75551"
Seark Eyecare,"408 West McCloy, Monticello, AR 71655"
CRAWFORD EYE CARE,"301 NORTHLAKE AVE, STE 101, RIDGELAND, MS 39157"
"MARTIN FAMILY EYE CARE, LLC","925 MALLY STREET, TUSCALOOSA, AL 35405"
Precision Optical LLC,"700 Hellen Keller, Tuscaloosa, AL 35404"
Starkville Eye Clinic,"1085 Stark Road C, Starkville, MS 39769"
Optical Center of Starkville,"100 Walker Way, Starkville, MS 39759"
Eyecare Plus #OOEYE1435,"605 Jasmine Trail, Prattville, AL 36066"
"Bryan T. Holman, O.D.","3331 HWY 14, Millbrook, AL 36054"
"Prescription Eyewear, Inc","2752 Zelda Rd, Montgomery, AL 36106"
"Coates Optical Laboratory, Inc.","4131 Troy Hwy, Montgomery, AL 36116"
Pike Road Family Eyecare,"9427 Vaughn Road, Pike Road, AL 36064"
East Montgomery Optical Shoppe LLC,"262 Mitylene Park Drive, Montgomery, AL 36117"
"Berry Optical Laboratories, Inc.","5550 Wares Ferry Road, Montgomery, AL 36117"
Moores Mill Eyecare,"2415 Moores Mill Road, Auburn, AL 36830"
Premier Eye Associates LLC,"2900 E. University Dr., Auburn, AL 36830"
Family Eye Care of Columbus,"2505 Airport Thruway, Columbus, GA 31904"
"DR. BRENT BROWN AND ASSOCIATES, INC","101 S DAWSON ST, LAGRANGE, GA 30241"
20/20 OPTICAL,"1112 RUSSELL PARKWAY, WARNER ROBINS, GA 31088"
Takle Eye Optical,"646 S. 8th Street, Griffin, GA 30224"
Jackson Davenport Vision Center,"218 Old Trolley Rd, Summerville, SC 29485"
Dr. Franklin Smith,"4221 Mayfair Street, Myrtle Beach, SC 29577"
Blink Eyecare,"400 Laskin Road, Virginia Beach, VA 23451"
Jean M. Lim Optometry,"638 Camino De Los Mares, San Clemente, CA 92673"
Ocean Ranch Optometry #020777,"24040 Camino Del Avion, Monarch Beach, CA 92629"
I2I Optometry,"265 Laguna Ave, Laguna Beach, CA 92651"
Optometry at the Shops,"602 The Shops at Mission Viejo, Mission Viejo, CA 92691"
Dr. Shahla Abedi,"15 Mareblu, Aliso Viejo, CA 92656"
4S Eyecare & Optometry,"10531 4S Commons Dr, San Diego, CA 92127"
Beacon Optometry,"7720 El Camino Real, Carlsbad, CA 92009"
PENDLETON EYE CENTER #10-0001519,"3637 VISTA WAY, Oceanside, CA 92056"
"Paige Chain, OD","7835 Highlands Village Place, San Diego, CA 91913"
The UnOptical Inc,"633 South Coast Highway 101, Encinitas, CA 92024"
"David Esquibel, OD #2259","555 S Sunrise Way, Palm Springs, CA 92264"
Milauskas Eye Institute,"555 E Tachevah Dr, Palm Springs, CA 92262"
Lake Havasu Family Eyecare LLC,"2277 Swanson Ave, Lake Havasu City, AZ 86403"
Bruce Graff OD #4040,"1406 Bailey Ave, Needles, CA 92363"
Active Eyecare of Surprise #021249,"16968 West Bell Rd, Surprise, AZ 85374"
Village Eye Works,"15003 West Bell Road, Surprise, AZ 85374"
Lifetime Eye Care,"3961 E Chandler Blvd # 106, Phoenix, AZ 85048"
Arizona's Vision #986,"15215 S 48th Street  #180, Phoenix, AZ 85044"
Seville Eye Center,"3336 E Chandler Heights Rd, Gilbert, AZ 85298"
Neighborhood Vision Center,"1425 S. Higley Road, Gilbert, AZ 85296"
"Krasemann Eye Center, Inc.","8003 E. Apache Trail, Mesa, AZ 85207"
Family Tree Eye Care,"67 S. Higley Rd, Gilbert, AZ 85296"
Experts on Sight #020927,"3303 South Lindsay Rd, Gilbert, AZ 85297"
The Vision Center,"3104 Indiana Ave, Lubbock, TX 79410"
Eagle Ranch Vision Source,"7201 Boat Club Rd, Fort Worth, TX 76179"
Eagle Mountain Family Eye Care #6217,"5832 Boat Club Rd, Fort Worth, TX 76179"
Lake Worth Vision Source,"6636 Lake Worth Blvd, Fort Worth, TX 76135"
Northlake Family Eyecare,"1500 Commons Circle, Northlake, TX 76226"
TSO Keller,"12584 N Beach Street, Keller, TX 76244"
Today's Vision Frisco,"5530 FM 423, Frisco, TX 75036"
Frisco Family Vision,"10150 Legacy Drive, Frisco, TX 75033"
Ousley Vision Center PLLC,"2430 Justin Road, Highland Village, TX 75077"
LWS Eyecare,"5858 W. Main Street, Frisco, TX 75034"
Texas State Optical Lewisville,"1124 W Main St, Lewisville, TX 75067"
Wylie Eye Center,"130 N Ballard Ave, Wylie, TX 75098"
Dr. Craig Schacherer #5820,"303 S. Highway 78, Wylie, TX 75098"
"Fairview Eyecare, PA","1546 E Stacy Rd, Allen, TX 75002"
TSO McKinney,"2770 Virginia Pkwy, McKinney, TX 75071"
Beverly Robertson-Spearman OD,"135 Quitman Street, Pittsburg, TX 75686"
Paris Optical,"15 E Plaza, Paris, TX 75460"
Arklatex Eyes,"101 Tyson Street, New Boston, TX 75570"
Arklatex Eyes,"4401 Galleria Oaks Dr, Texarkana, TX 75503"
Southern Sky Vision Center,"2901 Richmond Road, Texarkana, TX 75503"
"William A. Fielder, O.D., P.A.","713 South Main Street, Stuttgart, AR 72160"
Saline Optical,"3 Medical Park Drive, Benton, AR 72015"
Tupelo Eye Center #8803,"610 Brunson Dr, Tupelo, MS 38801"
The Eye Clinic of Saltillo,"122 Willowbrook Dr, Saltillo, MS 38866"
"Cheaha Eye Associates, PC","4817 McAdory School Rd #101, McCalla, AL 35111"
"Alabama Eyecare Partners, LLC","1001 Brocks Gap Parkway, Hoover, AL 35244"
Alabama Family Eye Care,"5356 Stadium Trace Pkwy, Birmingham, AL 35244"
Narrow's Family Eyecare #10476,"10699 Old Hwy 280, Birmingham, AL 35043"
"Alabama Eye Partners, LLC","252 Inverness Center Drive, Birmingham, AL 35242"
Hoover Vision Center #9800,"2801 John Hawkins Pkwy, Hoover, AL 35244"
Altadena Eye Care,"2409 Acton Road, Vestavia, AL 35243"
Elite Eyecare,"425 E. 10th St., Anniston, AL 36207"
"Darlene Forsyth Harris, O.D.","2937 McClellan Blvd, Anniston, AL 36201"
"Dr. James W. Bedsole, Inc.","2020 Martin St S, Pell City, AL 35128"
Newnan Family Eyecare,"47 Jefferson St, Newnan, GA 30263"
Carr Eye Care,"1065 Sullivan Road, Newnan, GA 30265"
Jeffries Eye Care,"185 Glenda Trace, Newnan, GA 30265"
Spectrum Eyecare,"361 Highway 74 N, Peachtree City, GA 30269"
The Eyecare Place,"42 Old Jackson Rd, McDonough, GA 30252"
Fallas Family Vision,"69 Griffin Street, McDonough, GA 30253"
Elevated Eyecare,"917 Jonesboro Rd, McDonough, GA 30253"
Depoe Eye Center,"550 Eagles Landing Parkway, Stockbridge, GA 30281"
Eagle Eye & Medical Clinic,"4124 Hwy 278, Convington, GA 30014"
"Lisa K. Privett, OD","635 Hwy 1, Covington, TN 38019-2427"
Eye Guys of Carolina LLC,"792 Silver Bluff Rd, Aiken, SC 29803-5856"
"Morgan Fralick, Optician #10158","7 Furman Drive, Aiken, SC 29803"
East Athens Family Vision,"850 Gaines School Rd, Athens, GA 30605"
"Nelms Eyecare, PC","1011 Stonebridge Pkwy Ste 106, WATKINSVILLE, GA 30677"
Palmetto Ophthalmology Assoc #96,"340 West Butler St, Lexington, SC 29072"
"TZVECL Management of CO, LLC","PO BOX 4495, West Columbia, SC 29171"
Eye on Gervais,"1219 Lincoln Street, Columbia, SC 29201"
Devine Eyes #14770,"2421 Devine Street, Columbia, SC 29205"
"Caryn West, OD # 70127","211 N Washington Street, Sumter, SC 29150"
Corley Opticians #0017,"701 Bultman Drive, Sumter, SC 29150"
Carolina Forest Family Eyecare,"4225 Carolina Exchange Dr, Myrtle Beach, SC 29579"
Wilmington Eye-Carolina Shores,"75 Emerson Bay Road, Calabash, NC 28467"
Eye Associates of Little River,"3700 Sawtell Rd, Little River, SC 29566"
Barseghian & Fogg Optometrists,"217 Crossroads Blvd, Carmel, CA 93923"
Monterey Optometric Center,"700 Cass Street, Monterey, CA 93940"
Spex 454 Optometric #019318,"454 Alvarado St., Monterey, CA 93940"
Rogers Optometry,"3064 Cochran Street, Simi Valley, CA 93065"
Murata Eyecare,"3963 Cochran Street, Simi Valley, CA 93063"
Dr. Barry Cohen,"808 Wilshire Blvd, Santa Monica, CA 90401"
Optometric Odyssey #10-0002037,"2200 Colorado Ave, Santa Monica, CA 90404"
Optix Eyewear,"2926 Wilshire Blvd, Santa Monica, CA 90403"
"HOUR GLASS,INC","12431 WILSHIRE BOULEVARD, LOS ANGELES, CA 90025"
"Ashcraft & Ashcraft, OD #1173","8735 La Tijera Blvd, Los Angeles, CA 90045"
"Dr. Jennifer Grove, OD","1155 S. Diamond Bar Blvd., Diamond Bar, CA 91765"
Clarion,"3658 S Nogales Street, West Covina, CA 91792"
HARVARD VISION CENTER,"18742 COLIMA RD, Rowland Heights, CA 91748"
Hensen & Perlman,"5385 Walnut Ave, Chino, CA 91710"
Henson & Perlman OD'S,"5385 Walnut Ave.  Ste#2, Chino, CA 91710"
"James W Almaraz, OD, INC","41340 Big Bear Blvd, Big Bear Lake, CA 92315"
Dr Eric A. Saidi Od Inc.,"41340 Big Bear Blvd.,, Big Bear Lake, CA 92315"
20/20 Vision Associates Optometry,"7379 Indiana Ave, Riverside, CA 92504"
SoCal Optometry,"4000 Tyler St, Riverside, CA 92503"
Mohave Eye Center,"3003 Hwy 95 Ste 11, Bullhead City, AZ 86442"
Mountainview Vision Center,"2215 Hulapai Mount Road, Kingman, AZ 86401"
Mohave Eye Clinic,"2110 Airway Ave, Kingman, AZ 86409"
Rummel Optical #4458,"1022 Willow Creed Road, Prescott, AZ 86301"
Avant Garde Eye Care,"10006 W Happy Valley Rd, Peoria, AZ 85383"
Just for Eyes Limited Partnership,"10701 W Bell Rd, Sun City, AZ 85351"
Better Vision Eye Care LLC,"4205 West Anthem Way, Anthem, AZ 85086"
All About Eyes,"42201 N 41st Drive, Anthem, AZ 85086"
Arizona Eyecare,"2604 West Shinnecock Way, Phoenix, AZ 85086"
Carefree Eyecare,"3170 W. Carefree Highway, Phoenix, AZ 85086"
"North Valley Eye Care, PC","2525 W Carefree Hwy, Phoenix, AZ 85085"
Cave Creek Eyecare,"7100 Cave Creek Road Ste 141, Cave Creek, AZ 85331"
"Complete Eye Care, PLLC","33717 N. Scottsdale Road, Scottsdale, AZ 85266"
Pinnacle Peak Eyecare,"7420 East Pinnacle Peak Rd, Scottsdale, AZ 85255"
Uppal Optometry PLLC,"23207 N Scottsdale Rd, Scottsdale, AZ 85255"
Family Eyecare of Scottsdale,"9815 E Bell Rd, Scottsdale, AZ 85260"
Aztec Optical II,"220 S 63rd Street, Mesa, AZ 85206"
Oasis Vision Center #022172,"4838 E. Baseline Rd., Mesa, AZ 85206"
Accent on Vision LLC,"9131 High Assets Way NW, Albuquerque, NM 87120"
Casey Optical Co,"4306 Lomas Blvd NE, Albuquerque, NM 87110"
Accent On Vision East #021832,"7121 Prospect Place Northeast, Albuquerque, NM 87110"
Drs Babington & Babington #1097,"7520-E5 Montgomery NE, Albuquerque, NM 87109"
SANDIA VISION CLINIC**,"3701 EUBANK BLVD NE, Albuquerque, NM 87111"
Balfour Optical,"8601 SW 45th Ave, Amarillo, TX 79119"
Dr. Pathapati,"5221 South Coulter St, Amarillo, TX 79119"
Broome Optical,"3408 Olsen Blvd, Amarillo, TX 79109"
Eyecare Plus,"3300 East I-40, Amarillo, TX 79103"
McRay Denton Vision Center,"428 West Grand Avenue, Chickasha, OK 73018"
True Vision Optometric Group,"500 North Washington Ave, Weatherford, OK 73096"
Tuttle Family Eyecare,"206 East Main, Tuttle, OK 73089"
Eye Solutions Inc,"1117 Walnut Drive, Ardmore, OK 73401"
Barnes Vision Clinic Inc,"1911 North Commerce, Ardmore, OK 73401"
York Eye Associates,"2020 West Hwy 82, Gainesville, TX 76240"
Tabor Eye Clinic,"119 W. Main St, Davis, OK 73030"
PAULS VALLEY EYE CLINIC PLLC,"1811 W GRANT AVE, PAULS VALLEY, OK 73075"
Pilot Point Family Eyecare PLLC,"770 S Hwy 377 Ste 201, Pilot Point, TX 76258"
Lone Star Vision,"1060 S Preston Rd, Celina, TX 75009"
McAlester Family Eyecare,"211 N. 5TH Street, McAlester, OK 74501"
Nashville Vision Center,"708 S. Main Street, Nashville, AR 71852"
Medical Arts Optical #20-0070300,"4425 Central Ave, Hot Springs, AR 71913-7297"
"Vision Care Associates, Inc.","1635 Higdon Ferry Road, Hot Springs, AR 71913"
Hot Springs Vision Source LLC,"305 Section Line Road, Hot Springs, AR 71913"
"Holt Optical, LLC #022837","211 Mcauley Court, Hot Springs, AR 71913"
Arkansas Eyewear,"5300 W. Markham, Little Rock, AR 72205"
Doctors Park Eye Clinic,"9600 Baptist Health Drive, Little Rock, AR 72205"
Little Rock Eye Clinic North,"4104 Richards Road, North Little Rock, AR 72117"
Meador Eye Clinic,"2524 Crestwood Road, North Little Rock, AR 72116"
Jarrard Optometry PLLC,"2520 Crestwood Rd, North Little Rock, AR 72116"
Batesville Vision Clinic,"365 Highway 51 North, Batesville, MS 38606"
Sawyer Scott Eyecare Center,"305 West Main St, Senatobia, MS 38668"
Coldwater Vision Center LLC,"412 Central Ave, Coldwater, MS 38618"
Oxford University EyeCare,"2708 West Oxford Loop #10, Oxford, MS 38655"
Rayner Optical,"2606  S Lamar, Oxford, MS 38655"
Eye Center of New Albany,"402 Doctors Dr, New Albany, MS 38652"
Eye Care Professionals,"15255 Highway 43, Russellville, AL 35653"
Day Eye Care #70639,"PO Box 947, Gardendale, AL 35071"
Drake Eye Center,"697 HWY 31, Hartselle, AL 35640"
Southern Focus Vision Center,"754 Main Street, Gardendale, AL 35071"
Callahan Eye Clinic,"700 18th St S, Birmingham, AL 35233"
"Vision First Eye Center, Inc","3240 Edwards Lake Pkwy, Birmingham, AL 35235"
Eyes on Albertville #6342,"200 South Hambrick Street, Albertville, AL 35950"
Clinic for Vision PC,"418 Martling Rd, Albertville, AL 35951"
Professionals of Gasden,"234 South Third Street, Gadsden, AL 35901"
G.E.A. Optical Shop,"310 South Fifth St, Gadsden, AL 35901"
Huffman Family Eye Care,"80 Seven Hills Blvd, Dallas, GA 30132"
Popham Eyecare #4861,"206 Main St, Cedartown, GA 30125"
Eye Consultants of Atlanta,"2645 Dallas Hwy, Marietta, GA 30064"
Eye Consultants Optical,"355 Tower Road, Marietta, GA 30060"
Towne Lake Eye Associates,"1010 Wyngate Parkway, Woodstock, GA 30189"
Gwinnett Eye Clinic #1896,"3455 Peachtree Industrial, Duluth, GA 30096"
Medical Center Opticians,"9875 Medlock Bridge Pkwy Ste 100, Alpharetta, GA 30022"
Precision Vision Institute-9168,"3940 Buford Hwy Ste A104, Duluth, GA 30096"
Briggs Vision,"10305 Medlock Bridge Rd, Duluth, GA 30097"
Eye Galleria,"2550 Pleasant Hill Rd, Duluth, GA 30096"
Keller Optical,"105 Trinity Place, Athens, GA 30607"
Georgia Eye Clinic,"1620 Prince Ave.,, Athens, GA 30607"
Jenkins Vision Care,"850 Prince Ave, Athens, GA 30606"
Athens Family Vision Clinic,"270 Hawthorne Ave, Athens, GA 30606"
Thomas Eye Center #80-4001336,"1077 Baxter St, Athens, GA 30606"
JOHANSEN PRECISION EYE CARE,"214 WALLER AVE, Greenwood, SC 29646"
Intregrated Vision Associates,"1001 Main Street, Greenwood, SC 29649"
Family Vision PC #5382,"2808 E North Ave, Anderson, SC 29625"
Palmetto Opthalmology Associates #3,"101 Oak Park Drive, Irmo, SC 29063"
Dr. Park & Associates #40580,"1818 Hampton St, Columbia, SC 29201"
EYE CONSULTANTS,"1410 BLANDING ST, COLUMBIA, SC 29201"
COLUMBIA EYE CLINIC - PICKENS #6161,"1920 PICKENS ST, Columbia, SC 29201"
Singleton Eye,"Terry H Tindall, Conway, SC 29528"
Swell Vision,"1174 Turlington Ave #104, Leland, NC 28451"
Gilbert Eyecare,"1547 Laskin Road, Virginia Beach, VA 23451"
Crystal Clear Eye Surgeon,"848 First Colonial, Virginia Beach, VA 23451"
Plaza Lane Optometry #10-0009321,"1537 Pacific Ave, Santa Cruz, CA 95060"
Midtown Optometry # 10-0009359,"550 WATER STREET, Santa Cruz, CA 95060"
Honners & Marchionna #9011,"419 E. Romie Lane, Salinas, CA 93901"
Premier Eyecare Optometric Center,"3911 Coffee Rd, Bakersfield, CA 93308"
DR.RATTY #10-0004200,"2222 E STREET, Bakersfield, CA 93301"
Dr Mark Winston,"25834 The Old Rd, Stevenson Ranch, CA 91381"
Avant Eyes Optometry,"20165 Rinaldi Street, Porter Ranch, CA 91326"
Luxury Eyewear Boutique,"13357 Corcoran St, San Fernando, CA 91340"
GLENDORA VISION # 6638,"852 S GRAND AVE., Glendora, CA 91740"
Verdugo Eyecare,"1808 Verdugo Blvd, Glendale, CA 91208"
Verdugo Optical,"1808 Verdugo Blvd, Glendale, CA 91208"
Boyer Optometry,"2443 Foothill Blvd, La Verne, CA 91750"
Eyecare One,"1034 West Arrow Highway, San Dimas, CA 91773"
"J & L Abo, APC","15290 Summit Ave, Fontana, CA 92336"
Foothill Optometric Center,"12759 Foothill, Rancho Cucamonga, CA 91739"
"Bob Rothbard,PC","7211 Haven Ave, Rancho Cucamonga, CA 91701"
"Desert Family Eye Center, PC #7844","2187 Airway Ave, Kingman, AZ 86409"
Sedona Eye Care,"95 Soldiers Pass Rd., Sedona, AZ 86336"
"Eye Boutique of Sedona, PLLC","100 Verde Valley School Rd, Sedona, AZ 86351"
Highline Eye Care & Optical,"1600 W University Ave, Flagstaff, AZ 86001"
Northland Eye Care,"2050 South Woodlands Village Blvd., Flagstaff, AZ 86001"
Flagstaff Eyecare #020996,"410 N. San Francisco Street, Flagstaff, AZ 86001"
Eyecare Associates of Flagstaff,"420 North Humphreys Street, Flagstaff, AZ 86001"
Quintana Optical,"552 N Guadalupe St, Santa Fe, NM 87501"
Balfour Optical,"1320 West Wilson, Borger, TX 79007"
POAGE EYECARE,"1432 N MUSTANG RD, Mustang, OK 73064"
Vision Source Mustang,"1108 E. State Hwy 152, Mustang, OK 73064"
"IDEAL EYE CARE, PC","410 24TH AVENUE SW, NORMAN, OK 73069"
Eye Medical Group,"2224 W Main St., Norman, OK 73069"
Seminole Vision Center,"1909 N. Milt Phillips Ave, Seminole, OK 74868"
Family Eye Care of Shawnee #020025,"2109 N Kickapoo Ave, Shawnee, OK 74804"
Shawnee Vision Source,"100 E. 45th St., Shawnee, OK 74804"
Cate Eye Care Associates,"4220 Jenny Lind Rd, Fort Smith, AR 72901"
Ennen Eye Center,"3312 South 70th Street, Fort Smith, AR 72903"
Arkansas Vision Development #19295,"1021 South Waldron Road, Fort Smith, AR 72903"
Hon Chung Eyecare PA,"7320 Rogers Ave, Fort Smith, AR 72903"
The Optical Shop,"7901 Dallas Street, Fort Smith, AR 72903"
Family Eye Clinic,"3004 E. Kiehl Ave, Sherwood, AR 72120"
The Eye Doctor #1821,"9300 Brockington Rd, Sherwood, AR 72120"
Hertzog Family Eye Care,"1004 S. Pine St., Cabot, AR 72023"
Clifford Turner OD #3098,"200 Westport Drive, Cabot, AR 72023"
Hyman Optical,"1028 N. Missouri St, West Memphis, AR 72301"
Shackelford Family EyeCare,"2350 Mt. Pleasant Road, Hernando, MS 38632"
Eyewear Optical,"3044 Goodman Rd E, Southaven, MS 38672"
ADVANCED EYECARE & OPTICAL,"499 E.WINCHESTER RD.SUITE 101, COLLIERVILLE, TN 38017"
Selmer Eyecare Center,"135 S Y Square, Selmer, TN 38375"
Somerville Eye Care Clinic,"105 East Market Street, Somerville, TN 38068"
Tomsik Eyecare,"2091 Florence Blvd, Florence, AL 35630"
Pathway Eye,"110 College Street, Athens, AL 35611"
Remke Eye Clinic,"PO Box 620, Lawrenceburg, TN 38464"
20/20 Eye Care,"806 Regal Drive, Huntsville, AL 35801"
Maynor and Mitchell Eye Center,"3501 Memorial Parkway SW, Huntsville, AL 35801"
Bailey Cove Eye Care,"1411 Weatherly Plaza SE, Huntsville, AL 35803"
Advanced Eye Care of Madison,"102 Intercom Drive, Madison, AL 35758"
Kelleyâ€™s Optical & Boutique,"11821 South Memorial Pkwy, Huntsville, AL 35803"
Spectacles,"233 South Cedar Ave, South Pittsburg, TN 37380"
"LEON GRAHAM, OD","5377 HIGHWAY 136, TRENTON, GA 30752"
Rainsville Eye Clinic # 11885,"463 Main St West, Rainsville, AL 35986"
"Insight Eye Care, LLC","1906 Glenn Blvd SW, Fort Payne, AL 35968"
