Name,Address
MED-717,"5116 S BROADWAY, ENGLEWOOD, CO 80113"
COLORADO EYE CENTER- BROOMFIELD,"4 GARDEN CTR STE 100, BROOMFIELD, CO 80020"
MyEyeDr.,"1050 17th St. A110, Denver, CO 80265"
MED-636,"1050 17TH ST STE  A110, DENVER, CO 80265"
CENTRAL DENVER EYECARE,"1041 ACOMA ST  1ST FL, DENVER, CO 80204"
THE GLASS HOUSE LIMITED,"500 16TH ST STE 267, DENVER, CO 80202"
COLORADO EYE CENTER-LOUISVILLE,"1371 E HECLA STE C, LOUISVILLE, CO 80027"
COLORADO OPHTHALMOLOGY ASSOC PC,"1666 S UNIVERSITY BLVD, DENVER, CO 80210-2853"
MyEyeDr.,"2795 South Colorado Blvd., Denver, CO 80222"
MED-640,"2795 SOUTH COLORADO BLVD, DENVER, CO 80222"
ONE HOUR OPTICAL MEDICAL SERVICE,"1685 S COLORADO BLVD STE O, DENVER, CO 80222-4000"
FRONT RANGE EYE ASSOC PC,"13605 XAVIER LN STE G, BROOMFIELD, CO 80023-3603"
SHOPKO EYECARE CENTER,"955 S HOVER, LONGMONT, CO 80501"
The EyeDoctors,"1300 Broadway, Marysville, KS 66508"
The EyeDoctors,"109 S. 6th, Hiawatha, KS 66434"
SHOPKO EYECARE CENTER,"3200 BROADWAY, QUINCY, IL 62301"
SHOPKO EYECARE CENTER,"1964 WEST MORTON AVENUE, JACKSONVILLE, IL 62650"
BARD OPTICAL,"901 W. Morton Ave, Jacksonville, IL 62650"
Bard Optical,"3055 W. Wabash, Springfield, IL 62704"
SHOPKO EYECARE CENTER,"3030 WABASH AVENUE, SPRINGFIELD, IL 62704"
Gailey Eye Clinic,"1401 S Koke Mill Rd, Springfield, IL 62704"
SHOPKO EYECARE CENTER,"3001 SOUTH DIRKSEN PARKWAY, SPRINGFIELD, IL 62703"
Bard Optical,"2409 N. Dirksen Pkky, Springfield, IL 62702"
BARD OPTICAL,"1481 WOODLAWN RD, LINCOLN, IL 62656"
Bard Optical,"331 W. 1st Drive, Decatur, IL 32521"
BARD OPTICAL,"288 N PARK, DECATUR, IL 62523"
Gailey Eye Clinic,"646 W Pershing Rd, Decatur, IL 62526"
BARD OPTICAL,"1351 Hickory Point Dr, Forsyth, IL 62535"
Gailey Eye Clinic,"322 W. Marion Ave, Forsyth, IL 62535"
Gailey Eye Clinic,"2435 Village Green Place, Champaign, IL 61822"
Gailey Eye Clinic,"47 E Liberty Ln, Danville, IL 61832"
Wisconsin Vision,"5620 Crawfordsville Road, Speedway, IN 46224"
Wisconsin Vision,"1551 E Stop 12 Road, Indianapolis, IN 46227"
MED-370,"980 S AVERITT RD, GREENWOOD, IN 46143"
ALIG OPHTHALMOLOGY CONSULTANTS,"110 N. 17TH AVE., BEECHGROVE, IN 46107"
MyEyeDr.,"804 Broad Ripple Avenue, Indianapolis, IN 46220"
MED-360,"804 BROAD RIPPLE AVE, INDIANAPOLIS, IN 46220"
MyEyeDr.,"13080 Grand Blvd, Carmel, IN 46032"
MED-362,"13080 GRAND BLVD STE 110, CARMEL, IN 46032"
WESTFIELD EYE ASSOCIATES,"3216 EAST ST. RD. 32, WESTFIELD, IN 46074"
MIDWEST EYE CONSULTANTS NOBLESVILLE,"509 SHERIDAN ROAD, NOBLESVILLE, IN 46060"
MED-380,"160 LAKEVIEW DR, NOBLESVILLE, IN 46060"
NOBLESVILLE VISION CENTER,"341 LOGAN STREET, NOBLESVILLE, IN 46060"
MWEC-TIPTON,"215 E. JEFFERSON STREET, TIPTON, IN 46072"
Wing Eyecare,"3625 Rigby Road, Miamisburg, OH 45342"
MED-495,"8216 N MAIN ST, DAYTON, OH 45415"
NRHL HAUTELOOK #0562,"30 DISTRIBUTION DR, ELIZABETHTOWN, PA 17022"
SIMON EYE ASSOCIATES PC,"116 FOX HUNT DR, BEAR, DE 19701-2535"
SIMON EYE ASSOCIATES PC,"5301 LIMESTONE RD STE 128, WILMINGTON, DE 19808-1250"
SIMON EYE ASSOCIATES PC,"2000 PENNSYLVANIA AVE STE 107, WILMINGTON, DE 19806-2457"
SIMON EYE ASSOC,"2625 CONCORD PIKE STE A, WILMINGTON, DE 19803-5033"
SIMON SEE LAB,"2601 CONCORD PIKE, WILMINGTON, DE 19803"
EAGLE EYE ASSOCIATES,"155 LITTLE CONESTOGA RD, EAGLE, PA 19480"
VILLAGE OPTICAL,"62 E LANCASTER AVE, PAOLI, PA 19301"
OMNI VISION,"1230 CHESTNUT ST, PHILADELPHIA, PA 19107-3619"
SUNRISE OPTICAL,"135 YORKTOWN PLAZA, ELKINS PARK, PA 19027"
VISUAL EYES,"1924 COUNTY LINE RD, HUNTINGDON VALLEY, PA 19006-1738"
Vutt Sunglasses,"37 West Route 130 South, Burlington,  8016"
MyEyeDr.,"482 Second St Pike, Southampton, PA 18966"
MED-296,"482 2ND STREET PIKE, SOUTHAMPTON, PA 18966"
OPTICAL EYELAND INC,"945 RIVER AVE, LAKEWOOD, NJ 8701"
MyEyeDr.,"2842 S Eagle Rd, Newtown, PA 18940"
SHOPKO EYECARE CENTER,"55 LAKE BLVD, REDDING, CA 96003"
SHOPKO EYECARE CENTER,"1553 W 9000 S, WEST JORDAN, UT 84088"
SHOPKO EYECARE CENTER,"5800 S REDWOOD RD, SALT LAKE CITY, UT 84123"
SHOPKO EYECARE CENTER,"4850 W 3500 S, WEST VALLEY CITY, UT 84120"
SHOPKO EYECARE CENTER,"2165 E 9400 S, SANDY CITY, UT 84093"
SHOPKO EYECARE CENTER,"5959 S STATE ST, MURRAY, UT 84017"
SHOPKO EYECARE CENTER,"125 S STATE ST, OREM, UT 84058"
SHOPKO EYECARE CENTER,"2290 S 1300 E, SALT LAKE CITY, UT 84106"
SHOPKO EYECARE CENTER,"190 S 500 W, W BOUNTIFUL, UT 84010"
SHOPKO EYECARE CENTER,"1150 N MAIN, LAYTON, UT 84041"
SHOPKO EYECARE CENTER,"950 E EISENHOWER BLVD, LOVELAND, CO 80537"
SHOPKO EYECARE CENTER,"135 BOCKMAN DR, FORT COLLINS, CO 80525"
SHOPKO EYECARE CENTER,"2208 N WEBB RD, GRAND ISLAND, NE 68803"
SHOPKO EYECARE CENTER,"6845 S 27TH STREET, LINCOLN, NE 68612"
SHOPKO EYECARE CENTER,"4200 S 27TH ST BISH HTS CTR, LINCOLN, NE 68502"
SHOPKO EYECARE CENTER,"100 S 66TH ST, LINCOLN, NE 68510"
SHOPKO EYECARE CENTER,"3400 N 27TH STREET, LINCOLN, NE 68521"
SHOPKO EYECARE CENTER,"211 S 23rd St, Plattsmouth, NE 68048"
SHOPKO EYECARE CENTER,"4810 AVENUE O, FORT MADISON, IA 52627"
SHOPKO EYECARE CENTER,"313 N. ROOSEVLET AVENUE, BURLINGTON, IA 52601"
BARD OPTICAL - FULTON SQ,"127 N MAIN, CANTON, IL 61520"
SHOPKO EYECARE CENTER,"NORTH 6TH STREET ROAD, MONMOUTH, IL 61462"
SHOPKO EYECARE CENTER,"1190 North 6th Street, Monmouth, IL 61462"
BARD OPTICAL,"1265 Henderson St, Galesburg, IL 61401"
Gailey Eye Clinic,"834 N Semiary Street, Galesburg, IL 61401"
BARD OPTICAL,"3287 COURT ST, PEKIN, IL 61554"
Gailey Eye Clinic,"101 N Parkway, Pekin, IL 61554"
SHOPKO EYECARE CENTER,"105 N MAIN STREET, EAST PEORIA, IL 61611"
BARD OPTICAL - RIVERSIDE,"416 RIVERSIDE DR, EAST PEORIA, IL 61611"
BARD OPT - CAMPUSTOWN,"1200 W MAIN ST SUITE 21, PEORIA, IL 61606"
Wisconsin Vision,"2524 W Farrelly Ave, Peoria, IL 61615"
BARD OPTICAL,"4620 N. University St, Peoria, IL 61614"
Gailey Eye Clinic,"4927 N Glen Park Palace Rd, Peoria, IL 61614"
BARD OPTICAL,"7715 N. Grand Prairie Dr, Peoria, IL 61615"
SHOPKO EYECARE CENTER,"2323 PIONEER PARKWAY, PEORIA, IL 61615"
BARD OPTICAL,"8 CHERRY TREE CENTER, WASHINGTON, IL 61571"
Bard Optical,"8309 N. Knoxville, Peoria, IL 61615"
KEPLR VISION,"112 E WASHINGTON ST 10TH FL, BLOOMINGTON, IL 61701"
Gailey Eye Clinic,"1008 N Main Street, Bloomington, IL 61701"
BARD OPTICAL,"1704 PARKWAY PLAZA DR., NORMAL, IL 61761"
Bard Optical,"1712 W. Reynolds St, Pontiac, IL 61764"
Gailey Eye Clinic,"123 N 8th St, Watseka, IL 60970"
KOKOMO EYE CARE ASSOCIATES,"2705 S. BERKLEY RD., KOKOMO, IN 46902"
CATARACT & LASER INSTITUTE,"1601 W. LINCOLN RD., KOKOMO, IN 46902"
Wisconsin Vision,"1203 W Alto Road, Kokomo, IN 46902"
MWEC-KOKOMO,"300 W. WALNUT, KOKOMO, IN 46901"
MWEC-LOGANSPORT,"2500 E. MARKET STREET, LOGANSPORT, IN 46947"
MIDWEST EYE CONSULTANTS PERU,"935 W. MAIN STREET, PERU, IN 46970"
MIDWEST EYE CONSULTANTS ROCHESTER,"2260 MAIN STREET, ROCHESTER, IN 46975"
MWEC-WABASH,"833 N. CASS STREET, WABASH, IN 46992"
LONGE VISION CENTER,"3510 S. WESTERN AVE., MARION, IN 46953"
MWEC-MARION,"1400 N. BALDWIN, MARION, IN 46952"
MIDWEST EYE CONSULTANTS N. MANCHESTER,"1201 ST. RD. 114 E., N. MANCHESTER, IN 46962"
Wisconsin Vision,"3812 W Jefferson Blvd, Fort Wayne, IN 46804"
MIDWEST EYE CONSULTANTS LAKE,"3030 LAKE AVE., FORT WAYNE, IN 46805"
EYETIQUE DISTRIBUTION CENTER,"500 BUSINESS CENTER DR STE 502, PITTSBURGH, PA 15205"
MED-455,"201 N CRAIG ST STE 105, PITTSBURGH, PA 15213"
LOR-RON OPTICAL,"1 GRANITE POINT DR, WYOMISSING, PA 19610-1986"
NEI Hazelton Laurel Mall,"#200 Laurel Mall, Hazleton, PA 18202"
DR. JOHN BOSCIA,"2020 SULLIVAN TRL UNIT 2, EASTON, PA 18040-8354"
NEI Pocono Summit,"Pocono summit Plaza, Pocono Summit, PA 18346"
WILLIAMS EYE WORKS INC,"1884 VICTORY BLVD, STATEN ISLAND, NY 10314-3514"
EYE SOLUTIONS,"6002 8TH AVE, BROOKLYN, NY 11220"
SEA VENTURE SHIPPING,"123 PENNSYLVANIA AVE  BLDG 2, KEARNY, NJ 07032-4505"
42 ND STREET VISION EXPRESS,"187 AVE U, BROOKLYN, NY 11223"
M.S. OPTICAL,"5202 16TH AVE, BROOKLYN, NY 11204-1408"
OCEAN EYES OPTICAL INC,"2907 OCEAN AVE, BROOKLYN, NY 11235-3201"
JL VISION,"315 COURT ST, BROOKLYN, NY 11231"
EYE Q OPTICAL,"1676 E 31ST ST, BROOKLYN, NY 11234"
BLOOMINGDALE'S  DC #SC,"500 MEADOWLANDS PKWY, SECAUCUS, NJ 07094-1805"
BROOKLYN HEIGHTS VISION,"130 CLINTON ST STE A, BROOKLYN, NY 11201"
EYE AND HEALTH TRIBECA INC,"93 WORTH ST, NEW YORK, NY 10013"
EYE SOLUTIONS,"33 MOTT ST STE A, NEW YORK, NY 10013-5021"
EYE LOOK OPTICAL,"64  MOTT ST STE A, NEW YORK, NY 10013"
DEVONSHIRE OPTICAL,"51 UNIVERSITY PL FRNT 2, NEW YORK, NY 10003-4559"
METROPOLITAN VISION OPTOMETRY PLLC,"22 W 13TH ST, NEW YORK, NY 10011-7902"
UNION SQUARE OPTICAL,"9 W 14TH ST, NEW YORK, NY 10011-7402"
EAST SIDE VISION,"159 1ST AVE, NEW YORK, NY 10003"
CLEARVUE EYECARE,"218 2ND AVE STE 401, NEW YORK, NY 10003"
MAXIMEYES OPTICAL INC,"200 W 24TH ST, NEW YORK, NY 10011"
VITRA EYEWEAR-HUDSON YARDS,"20 HUDSON YARDS STE 132, NEW YORK, NY 10001"
RPARNASSA INC,"50 MADISON AVE, NEW YORK, NY 10010"
GRAMERCY PARK OPT  3430,"344 3RD AVE, NEW YORK, NY 10010-2331"
CHONGMI J SUNG OPTOMETRY PC,"152 BEDFORD AVE, BROOKLYN, NY 11249-1377"
THE SHOP AT VSP,"8 WEST 40TH ST 9TH FL, NEW YORK, NY 10018"
CHARLOTTE JONES OPTICIANS LLC,"676 9TH AVE, NEW YORK, NY 10036"
NJ EYE AND EAR,"1016 MAIN AVE, CLIFTON, NJ 7011"
TOWN OPTICAL,"551 5TH AVE FL 2, NEW YORK, NY 10176"
GRAND CENTRAL OPTICAL,"369 MADISON AVE, NEW YORK, NY 10017"
GRAND CENTRAL OPTICAL,"369 MADISON AVE, NEW YORK, NY 10017-3108"
FELICE DEE AT SAKS LLC,"611 5TH AVE, NEW YORK, NY 10022"
EYES ON BROADWAY,"1344 BROADWAY UNIT 4, HEWLETT, NY 11557-1373"
EMERGING VISION,"100 QUENTIN ROOSEVELT BLVD STE 101, GARDEN CITY, NY 11530"
MED-881,"3803 BROADWAY, ASTORIA, NY 11103"
MyEyeDr.,"38-03 Broadway, Astoria, NY 11103"
CLAIRMONT NICHOLS OPTICIANS,"1016 FIRST AVE, NEW YORK, NY 10022"
HARMON OPTICAL CORP,"205 E 64TH ST STE 101, NEW YORK, NY 10065"
LOFT OPTICIANS,"1106 LEXINGTON AVE, NEW YORK, NY 10075-0303"
PURDY OPTICIANS,"1195 LEXINGTON AVE, NEW YORK, NY 10028"
WEST SIDE EYE SPECS LLC,"2165 BROADWAY, NEW YORK, NY 10024"
MyEyeDr.,"431 S Oyster Bay Road, Plainview, NY 11803"
LARAINE VIVIANI OD,"787 WALT WHITMAN RD, MELVILLE, NY 11747-2207"
SHOPKO EYECARE CENTER,"4060 RIVERDALE RD, RIVERDALE, UT 84405"
SHOPKO EYECARE CENTER,"1018 WASHINGTON BLVD, OGDEN, UT 84404"
SHOPKO EYECARE CENTER,"747 S MAIN ST, BRIGHAM CITY, UT 84302"
SHOPKO EYECARE CENTER,"1341 N MAIN ST, LOGAN, UT 84341"
SHOPKO EYECARE CENTER,"510 E PHILLIP AVE, NORTH PLATTE, NE 69101"
SHOPKO EYECARE CENTER,"14445 W CENTER RD, OMAHA, NE 68144"
SHOPKO EYECARE CENTER,"5646 N 90TH ST, OMAHA, NE 68134"
SHOPKO EYECARE CENTER,"3020 S 84TH ST, OMAHA, NE 68124"
SHOPKO EYECARE CENTER,"601 GALVIN RD S, BELLEVUE, NE 68005"
SHOPKO EYECARE CENTER,"3271 Marketplace Drive, Council Bluffs, IA 51501"
WHYLIE EYE CARE CENTERS,"1540 VALLEY WEST DRIVE, WEST DES MOINES, IA 50265"
WHYLIE EYE CARE CENTERS,"3725 INGERSOLL AVE, DES MOINES, IA 50312"
WHYLIE EYE CARE CENTERS,"1242 E. 14TH STREET, DES MOINES, IA 50316"
WHYLIE EYE CARE CENTERS,"3725 NW 86TH STREET, URBANDALE, IA 50322"
WHYLIE EYE CARE CENTERS,"4510 EAST UNIVERSITY AVE, PLEASANT HILL, IA 50327"
WHYLIE EYE CARE CENTERS,"501 8TH STREET SE, ALTOONA, IA 50009"
WHYLIE EYE CARE CENTERS,"123 EAST MAIN, KNOXVILLE, IA 50138"
WHYLIE EYE CARE CENTERS,"209 E 1ST STREET, ANKENY, IA 50021"
WHYLIE EYE CARE CENTERS,"629 NORTH ANKENY BLVD, ANKENY, IA 50023"
WHYLIE EYE CARE CENTERS,"1534 WASHINGTON ST, PELLA, IA 50219"
BARD OPT-ROCK VALLEY PLZ,"4032 BLACKHAWK RD, ROCK ISLAND, IL 61201"
BARD OPTICAL,"3323 FRONTAGE RD. ROUTE 251, PERU, IL 61354"
Gailey Eye Clinic,"2121 Marquette Rd, Peru, IL 61354"
BARD OPTICAL,"3209 E. Lincolnway, Sterling, IL 61081"
SHOPKO EYECARE CENTER,"1350 N GALENA AVE, DIXON, IL 61021"
Gailey Eye Clinic,"818 Lasalle Street, Ottawa, IL 61350"
BLOOMINGDALE'S  DC  #CL,"601 MIDPOINT RD, MINOOKA, IL 60447-4711"
Rosin,"1960 Essington Road, Joliet, IL 60435"
Rosin,"2820 Plainfield Road, Joliet, IL 60435"
Rosin,"3124 State Route 59, Naperville, IL 60564"
HALSTED VISION CENTER LLC,"18234 S HALSTED ST, HOMEWOOD, IL 60430"
Rosin,"1987 W Galena Blvd, Aurora, IL 60506"
Rosin,"705 E Ogden Ave, Naperville, IL 60563"
Rosin,"6800 N Frontage Road, Burr Ridge, IL 60527"
Rosin,"145 Odgen Ave, Downers Grove, IL 60515"
MED-184,"104 S WASHINGTON ST, HINSDALE, IL 60521"
MyEyeDr.,"104 South Washington St, Hinsdale, IL 60521"
Rosin,"698 Roosevelt Road, Glen Ellyn, IL 60137"
Rosin,"2160 S 1ST AVE, Maywood, IL 60153"
MED-483,"2106 N CALUMET AVE, VALPARAISO, IN 46383"
MIDWEST EYE CONSULTANTS CHESTERTON,"374 INDIAN BOUNDARY RD., CHESTERTON, IN 46304"
Rosin,"1548 E 55TH ST, Chicago, IL 60615"
MIDWEST EYE CONSULTANTS MICHIGAN CITY,"2317 FRANKLIN STREET, MICHIGAN CITY, IN 46360"
MIDWEST EYE CONSULTANTS LAPORTE,"301 J STREET, LAPORTE, IN 46350"
Rosin,"141 Jackson Blvd, Chicago, IL 60604"
BIG CITY OPTICAL,"9 W MADISON ST, CHICAGO, IL 60602"
Rosin,"1725 Harrison St, Chicago, IL 60612"
Rosin,"100 W Randolph, Chicago, IL 60601"
MyEyeDr.,"321 N. Michigan Avenue, Chicago, IL 60601"
Rosin,"6233 Cermak Road, Berwyn, IL 60402"
BIG CITY OPTICAL,"38 E GRAND AVE, CHICAGO, IL 60611"
Rosin,"645 N Michigan Ave, Chicago, IL 60611"
Rosin,"675 N Saint Clair St, Chicago, IL 60611"
MED-174,"50 EAST CHICAGO AVE E STE 1, CHICAGO, IL 60611"
GLASSES LTD.,"900 N MICHIGAN, CHICAGO, IL 60611"
MIDWEST EYE CONSULTANTS BREMEN,"1425 W. PLYMOUTH STREET, BREMEN, IN 46506"
MIDWEST EYE CONSULTANTS MISHAWAKA,"328 S. MAIN STREET, MISHAWAKA, IN 46544"
MIDWEST EYE CONSULTANTS SB IRONWOOD,"220 N. IRONWOOD DR., SOUTH BEND, IN 46615"
MIDWEST EYE CONSULTANTS SOUTH BEND,"17615 ST. RD. 23, SOUTH BEND, IN 46635"
WARSAW EYE CARE ASSOCIATES,"3157 E. CENTER STREET, WARSAW, IN 46582"
RX OPTICAL,"1421 S 11TH ST, NILES, MI 49120-4201"
RX OPTICAL,"2224 CASSOPOLIS ST, ELKHART, IN 46515-5133"
RX OPTICAL,"208 W NORTH ST, KENDALLVILLE, IN 46755-1134"
MWEC-COLISEUM,"431 W. COLISEUM BLVD., FORT WAYNE, IN 46805"
INSIGHT FAMILY EYECARE,"350 S. VAN BUREN, SHIPSHEWANA, IN 46565"
SUMMIT EYE CARE,"1240 MEDICAL PARK DR., FORT WAYNE, IN 46825"
RX OPTICAL,"918 W 7TH ST, AUBURN, IN 46706-2013"
MIDWEST EYE CONSULTANTS AUBURN,"407 SMITH DRIVE, AUBURN, IN 46706"
RX OPTICAL,"500 S CENTERVILLE RD, STURGIS, MI 49091-2058"
RX OPTICAL,"1400 N WAYNE ST, ANGOLA, IN 46703-2373"
MWEC-ANGOLA #08,"712 CAMERON WOODS DR., ANGOLA, IN 46703"
MIDWEST EYE CONSULTANTS ANGOLA #12,"240 HOOSIER DR., ANGOLA, IN 46703"
Union Optical,"23150 Lorain Rd, North Olmsted, OH 44070"
Union Optical,"1333 N Carpenter Road, Brunswick, OH 44212"
Union Optical,"5370 Pearl Road, Parma, OH 44129"
Union Optical,"9571 Vista Way, Garfield Heights, OH 44125"
Union Optical,"1948 Buchholzer Blvd, Arkon, OH 44310"
Union Optical,"2020 Carnegie Ave, Cleveland, OH 44115"
Union Optical,"2022 E 105th St, Cleveland, OH 44106"
MED-643,"3733 PARK EAST DR STE 104, BEACHWOOD, OH 44122"
MyEyeDr.,"3733 Park East Dr., Beachwood, OH 44122"
Union Optical,"28112 Chardon Rd, Willoughby Hills, OH 44092"
Union Optical,"7593 Mentor Ave, Mentor, OH 44060"
NEI Dallas,"2450 Memorial Hwy, Dallas, PA 18612"
NEI Mountaintop,"10 1/2 South Mountain Blvd, Mountaintop, PA 18707"
NEI Forty Fort,"190 Welles St., Forty Fort, PA 18704"
SAKS OFF 5TH AVE  #0575,"250 HIGHLAND PARK BLVD STE 2, WILKES BARRE, PA 18702"
NEI Wilkes Barre,"679 Kidder St., Wilkes-Barre, PA 18702"
NEI Pittston,"1850 South Twp. Blvd, Pittston, PA 18640"
NEI Tunkhannock,"304 West Tioga St., Tunkhannock, PA 18657"
NEI Scranton,"200 Mifflin Ave, Scranton, PA 18503"
NEI Clarks Summit,"503 South State St., Clarks Summit, PA 18411"
NEI Mid Valley,"1582 main St., Peckville, PA 18452"
NEI Hamlin,"569 Hamlin Hwy, Hamlin, PA 18427"
NEI Carbondale,"150 Brooklyn St., Carbondale, PA 18407"
NEI Montrose,"16749 State Route 706, Montrose, PA 18801"
NEI Honesdale,"626 Park St., Honesdale, PA 18431"
OPTICAL FASHION GRP OF ENGLEWOOD,"17 GRAND AVE, ENGLEWOOD, NJ 07631-3508"
DIGITAL EYE LAB,"4 SKYLINE DR, HAWTHORNE, NY 10532"
B & H OPTICAL INC.,"650 LEE BLVD., YORKTOWN HEIGHTS, NY 10598"
SPECS OF DARIEN-5325,"1 TOKENEKE RD, DARIEN, CT 06820-4605"
OPTI-CARE,"40 CROSS STREET, NORWALK, CT 6851"
OPTI-CARE,"65 NORTH ST, DANBURY, CT 6810"
SPECS OF WESTPORT,"115 POST RD E, WESTPORT, CT 06880-3410"
OPTI-CARE,"877 POST ROAD EAST, WESTPORT, CT 6880"
OPTI-CARE,"54 PARK LANE, NEW MILFORD, CT 6776"
SPECS OF FAIRFIELD,"1555 POST RD, FAIRFIELD, CT 6824"
OPTI-CARE,"1482 POST ROAD, FAIRFIELD, CT 6824"
OPTI-CARE,"925 WHITE PLAINS ROAD, TRUMBULL, CT 6611"
OPTI-CARE,"1457 WHALLEY AVE, NEW HAVEN, CT 6515"
OPTI-CARE,"145 WAKELEE AVENUE, ANSONIA, CT 6401"
OPTI-CARE,"2165 DIXWELL AVENUE, HAMDEN, CT 6514"
OPTI-CARE,"799 NEW HAVEN ROAD, NAUGATUCK, CT 6770"
OPTI-CARE,"749 BOSTON POST ROAD, MADISON, CT 6443"
OPTI-CARE,"SOUTHBURY PLAZA, SOUTHBURY, CT 6488"
OPTI-CARE,"1785 HIGHLAND AVENUE, CHESIRE, CT 6410"
OPTI-CARE,"604 LAKEWOOD RD, WATERBURY, CT 6704"
OPTI-CARE,"997 MAIN ST, WATERTOWN, CT 6795"
MED-336,"2162 SILAS DEANE HWY STE 1, ROCKY HILL, CT 6067"
MyEyeDr.,"2162 Silas Deane Hwy, Rocky Hill, CT 6067"
MED-349,"18 W AVON RD, AVON, CT 6001"
BLOOMINGDALE'S  DC #SW,"301 GOVENORS HWY, SOUTH WINDSOR, CT 6074"
MCLEOD OPTICAL,"45 ONSET ST, WARWICK, RI 2888"
SHOPKO EYECARE CENTER,"1649 POLE LINE RD E, TWIN FALLS, ID 83301"
SHOPKO EYECARE CENTER,"2005 KRENZIEN ST, NORFOLK, NE 68701"
SHOPKO EYECARE CENTER,"3025 HAMILTON BLVD, SIOUX CITY, IA 51104"
WHYLIE EYE CARE CENTERS,"501 N. ADAMS, CARROLL, IA 51401"
WHYLIE EYE CARE CENTERS,"819 WHEELER ST, AMES, IA 50010"
NORDSTROM DC #599,"7700 18TH STREET SW, CEDAR RAPIDS, IA 52404"
NORDSTROM DC #299,"5050 CHAVENELLE RD, DUBUQUE, IA 52002"
SHOPKO EYECARE CENTER,"255 JOHN F. KENNEDY ROAD, DUBUQUE, IA 52002"
SHOPKO EYECARE CENTER,"555 W SOUTH ST, FREEPORT, IL 61032"
SHOPKO EYECARE CENTER,"405 W 8TH ST, MONROE, WI 53566"
Wisconsin Vision,"280 N Phelps Ave, Rockford, IL 61108"
SHOPKO EYECARE CENTER,"1400 BIG THUNDER BLVD, BELVIDERE, IL 61008"
SHOPKO EYECARE CENTER,"2761 PRAIRIE AVE, BELIOT, WI 53511"
Rosin,"210 Penny Ave, East Dundee, IL 60118"
Rosin,"75 S Sutton Road, Streamwood, IL 60107"
MED-432,"950 W RTE 22 STE 125, LAKE ZURICH, IL 60047"
Rosin,"1318 N Roselle Road, Schaumburg, IL 60173"
SHOPKO EYECARE CENTER,"1450 E GENEVA ST, DELAVAN, WI 53115"
Wisconsin Vision,"2929 Milton Ave, Janesville, WI 53545"
SHOPKO EYECARE CENTER,"2500 E. US HWY 14, JANESVILLE, WI 53547"
Rosin,"8580 W Dempster St, Niles, IL 60714"
Rosin,"1346 Patriot Blvd, Glenview, IL 60026"
Rosin,"1947 Cherry lane, Northbrook, IL 60062"
Rosin,"1917 Cherry Lane, Northbrook, IL 60062"
MED-173,"2000 CENTRAL ST, EVANSTON, IL 60201-2218"
MyEyeDr.,"2000 Central St, Evanston, IL 60201"
BIG CITY OPTICAL,"811 CHURCH ST, EVANSTON, IL 60201"
BIG CITY OPTICAL LLC,"5653 N CLARK AVE, CHICAGO, IL 60660"
BIG CITY OPTICAL,"5301 N CLARK ST, CHICAGO, IL 60640"
BIG CITY OPTICAL,"1647 N DAMEN AVE, CHICAGO, IL 60647"
BIG CITY OPTICAL,"3708 N SOUTHPORT AVE, CHICAGO, IL 60613"
BIG CITY OPTICAL-BROADWAY,"3232 N BROADWAY, CHICAGO, IL 60657"
GLASSES LTD,"50 E OAK ST, CHICAGO, IL 60611-1850"
RX OPTICAL,"2008 WASHINGTON AVE, SAINT JOSEPH, MI 49085-2431"
RX OPTICAL,"1761 M 139, BENTON HARBOR, MI 49022-6101"
RX OPTICAL,"111 N US HIGHWAY 131, THREE RIVERS, MI 49093-8428"
RX OPTICAL,"6123 S WESTNEDGE AVE, PORTAGE, MI 49002-2811"
RX Optical,"3013 Oakland Drive, KALAMAZOO, MI 49008-5901"
RX OPTICAL,"5349 W MAIN ST, KALAMAZOO, MI 49009-1007"
RX OPTICAL,"1722 S PARK ST, KALAMAZOO, MI 49001-2780"
RX OPTICAL,"1700 S PARK ST, KALAMAZOO, MI 49001-2779"
RX OPTICAL,"601 JOHN ST STE M-261, KALAMAZOO, MI 49007-5310"
RX OPTICAL,"125 S KALAMAZOO MALL STE 101, KALAMAZOO, MI 49007-4852"
RX OPTICAL,"5465 GULL RD, KALAMAZOO, MI 49048-1014"
RX OPTICAL,"1281 M 89, PLAINWELL, MI 49080-1919"
RX OPTICAL,"65 COLUMBIA AVE E, BATTLE CREEK, MI 49015-3705"
RX OPTICAL,"755 E CHICAGO ST, COLDWATER, MI 49036-2027"
RX OPTICAL,"855 OLDS ST, JONESVILLE, MI 49250-9478"
RX OPTICAL,"1617 N WEST AVE, JACKSON, MI 49202-2030"
RX OPTICAL,"3132 E MICHIGAN AVE, JACKSON, MI 49002-3850"
RX OPTICAL,"1315 LANSING RD STE B, CHARLOTTE, MI 48813-8421"
RX OPTICAL,"803 W STATE ST, HASTINGS, MI 49058-1660"
HENRY FORD OPTIMEYES,"504 N TELEGRAPH, MONROE, MI 48162"
HENRY FORD OPTIMEYES,"35184 CENTRAL CITY PKWY, WESTLAND, MI 48185"
RX OPTICAL,"23110 ALLEN RD, WOODHAVEN, MI 48183-3377"
RX OPTICAL,"19295 EUREKA RD, SOUTHGATE, MI 48195-2929"
HENRY FORD OPTIMEYES,"18900 EUREKA RD, SOUTHGATE, MI 48195"
RX OPTICAL,"23055 OUTER DR, ALLEN PARK, MI 48101-3149"
