Name,Address
PRESCRIPTION EYEWEAR INC- MONTGOMER,"8131 SEATON PLACE, MONTGOMERY, AL 36116"
Schaeffer Eye,"24810 US-31, Jemison, AL 35085"
EAST ALABAMA EYE ASSOC,"923 STAGE RD STE A, AUBURN, AL 36830-5112"
BASDEN EYECARE,"780 N DEAN RD, AUBURN, AL 36830-4300"
R GRIFF GORDY PC,"5009 RIVER CHASE DR  BLDG 400 STE B, PHENIX CITY, AL 36867-7484"
DIRECT OPTICAL,"1030 13TH ST, COLUMBUS, GA 31901-2240"
DEPOE EYE CENTER,"1030 13TH ST, COLUMBUS, GA 31901"
WEST GEORGIA EYECARE CTR,"2616 WARM SPRINGS RD STE A, COLUMBUS, GA 31904-5688"
LANDINGS EYE CARE,"2505 L AIRPORT THRUWAY, COLUMBUS, GA 31904"
FAMILY EYECARE OF COLUMBUS INC,"2505L AIRPORT THRUWAY, COLUMBUS, GA 31904-9010"
OLD TOWN OPTIQUE,"3580 MASSEE LN STE G, COLUMBUS, GA 31909"
WEST GEORGIA VISION CTR,"407 S GREENWOOD ST, LAGRANGE, GA 30240-3123"
GEORGIA FAMILY EYECARE,"678 LAKE JOY RD STE 200, KATHLEEN, GA 31047"
20/20 OPTICAL CENTER LLC,"1112 RUSSELL PKWY, WARNER ROBINS, GA 31088-5539"
AAFES - ROBINS M/S,"BLDG 982, WARNER ROBINS, GA 31098"
KOHL'S MACON-DC #875,"3030 AIRPORT ROAD EAST, MACON, GA 31216"
DR ENIOLA AJAYI,"176 SPRINGFIELD BLVD, MACON, GA 31210-1673"
ACADEMY CORP DC 897,"1 ACADEMY DRIVE, JEFFERSONVILLE, GA 31044"
DUBLIN OPTICAL 5776,"2400 BELLEVUE RD STE 18, DUBLIN, GA 31021-2847"
COLUMBIA OPTICAL CENTER,"111 FIELDSTONE DR STE 100, MILLEDGEVILLE, GA 31061-7108"
DR HORACE DEAL,"214 SAVANNAH AVE, STATESBORO, GA 30458-4786"
GEORGIA EYE INSTITUTE,"420 GENTILLY PL, STATESBORO, GA 30458-5187"
EYECARE ONE - BEAUFORT,"11 ROBERT SMALLS PKWY STE H, BEAUFORT, SC 29906"
MICHAEL R HARRIS OD,"970 RIBAUT RD STE 2, BEAUFORT, SC 29902-5491"
PALMETTO EYE SPECIALIST PA,"33 KEMMERLIN LN, BEAUFORT, SC 29907"
ELEVATE-WALTERBORO,"201 EDDIE CHASTEEN DR, WALTERBORO, SC 29488-5728"
ANGEL OAK EYE CENTER,"2875 MAYBANK HWY, JOHNS ISLAND, SC 29455"
COASTAL EYE CARE,"1606 HARBOR VIEW RD, CHARLESTON, SC 29412"
AVONDALE EYE CARE INC,"1251 SAVANNAH HIGHWAY, CHARLESTON, SC 29407-7343"
PREMIER EYE CARE PA,"3861 W ASHLEY CIR STE 120, CHARLESTON, SC 29414"
PHILLIP REIHELD O.D.,"331 KING ST, CHARLESTON, SC 29401-1438"
FAMILY VISION CARE,"966 H NORTHCUTT BLVD STE D, MOUNT PLEASANT, SC 29464-3487"
PREMIER EYE CARE PA,"652 COLEMAN BLVD STE 104, MOUNT PLEASANT, SC 29464-4061"
DANIEL ISLAND EYE CARE LLC,"297 SEVEN FARMS DR STE 101, CHARLESTON, SC 29492-7553"
OCEAN EYE,"8409 DORCHESTER RD STE 105, NORTH CHARLESTON, SC 29420"
MT PLEASANT EYE SURGEONS,"874 WHIPPLE RD STE 200, MOUNT PLEASANT, SC 29464"
PG VISION LLC,"1113 MARKET CENTER BLVD  STE G, MOUNT PLEASANT, SC 29464"
"MICHAEL SCHALL, OD","1415 REMOUNT RD, NORTH CHARLESTON, SC 29406-3326"
LESSCO INC,"1370 REMOUNT RD STE B, NORTH CHARLESTON, SC 29406-3322"
ELEVATE-DORCHESTER,"9770 DORCHESTER RD STE 101, SUMMERVILLE, SC 29485"
PARKER EYES LLC,"7250 RIVERS AVE   STE 500-7, NORTH CHARLESTON, SC 29406"
OPTICAL IMPRESSIONS LLC,"8096 RIVERS AVE STE A, NORTH CHARLESTON, SC 29406-9243"
OCEAN EYE PC,"717 OLD TROLLEY RD STE 3, SUMMERVILLE, SC 29485-5287"
ALL EYES VISION  CARE LLC,"1951 CLEMENTS FERRY RD STE 203, CHARLESTON, SC 29492"
OCEAN EYE PC,"9301 MEDICAL PLAZA DR, NORTH CHARLESTON, SC 29406"
PREFERRED EYECARE CTR LLC,"1118 PARK WEST BLVD STE 5, MOUNT PLEASANT, SC 29466-7124"
ELEVATE-SUMMERVILLE,"206 E 2ND NORTH ST, SUMMERVILLE, SC 29483-6858"
ELEVATE-20/20,"217 SAINT JAMES AVE STE A5, GOOSE CREEK, SC 29445-2938"
LOWCOUNTRY EYE CARE,"102 GREENLAND DR, GOOSE CREEK, SC 29445"
PENINSULA EYECARE MEDICAL ASSOC,"1360 W 6TH ST STE 215, SAN PEDRO, CA 90732-3562"
DR BORWEN NEWMAN SHIUE,"727 SILVER SPUR RD STE 105, ROLLING HILLS ESTATES, CA 90274"
NOLAN NG OD,"2551 PACIFIC COAST HWY, TORRANCE, CA 90505-7035"
KENT NOZAKI OD #5840,"25820 LUCILLE AVE STE 103, LOMITA, CA 90717-2952"
GO-OPTIC.COM,"2315 PACIFIC COAST HWY STE 1, LOMITA, CA 90717-2400"
FORISTER AND HONG OPTOMETRY,"4247 PACIFIC COAST HIGHWAY, TORRANCE, CA 90505"
Kaiser South-SCPMG,"25825 S. Vermont Ave., South Bay, CA 90710"
"MICHAEL HANSEN, OD","310 AVE I, REDONDO BEACH, CA 90277"
SOUTH BAY EYE CARE,"2245 LOMITA BLVD, LOMITA, CA 90717-1437"
CROSSROADS OPTOMETRY,"24223 CRENSHAW BLVD STE E, TORRANCE, CA 90505-5328"
BARRY WOLSTAN MD INC,"23600 TELO AVE STE 100, TORRANCE, CA 90505-4036"
DR TERRY KHRAISHI OD INC,"317 W PACIFIC COAST HWY STE B, WILMINGTON, CA 90744-2542"
"RUSSELL Y HOSAKA, OD","22809 HAWTHORNE BLVD, TORRANCE, CA 90505-3615"
DEL AMO OPTOMETRY,"4505 SEPULVEDA BLVD, TORRANCE, CA 90505-2207"
BRINLEY AND MORAD OPTOMETRY INC,"37 LONG BEACH BLVD, LONG BEACH, CA 90802-4804"
TORRANCE VISION CENTER INC,"2396 CRENSHAW BLVD STE C, TORRANCE, CA 90501"
FRANCES GUERREIRO OD,"1720 SEPULVEDA BLVD, TORRANCE, CA 90501-5601"
I CARE OPTOMETRY,"1860 W CARSON ST STE 101, TORRANCE, CA 90501-2837"
TORRANCE OPTOMETRY,"1261 CABRILLO AVE STE 200, TORRANCE, CA 90501-2868"
BELMONT SHORE OPTOMETRIC,"5219 E 2ND ST, LONG BEACH, CA 90803-5316"
TOTAL VISION SEAL BEACH,"1190 PACIFIC COAST HWY, SEAL BEACH, CA 90740"
AMY T CHU OD,"21851 AVALON BLVD, CARSON, CA 90745-3304"
TOTAL VISION HUNTINGTON BEACH,"5092 WARNER AVE, HUNTINGTON BEACH, CA 92649-4030"
ZIGGY'S OPTOMETRY,"3417 VIA LIDO, NEWPORT BEACH, CA 92663-3908"
Kaiser South-SCPMG,"3900 E. Pacific Coast Hwy, Long Beach, CA 90804"
DR TANIA STEVENS,"5724 E 7TH ST, LONG BEACH, CA 90803"
WALTER YIM OD PC,"16450 BOLSA CHICA ST, HUNTINGTON BEACH, CA 92649"
IVOR MEYERSON OD,"1815 HAWTHORNE BLVD STE 360, REDONDO BEACH, CA 90278"
"WILLIAM K SHIOMI, OD","20700 AVALON BLVD STE 343, CARSON, CA 90746-3716"
POSITIVE EYE ONS OPTOMETRY,"451 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA 90266"
SIMPLY OPTOMETRY,"4423 REDONDO BEACH BLVD, LAWNDALE, CA 90260"
JODI L CLARK OD,"17001 HAWTHORNE BLVD STE B, LAWNDALE, CA 90260"
Kaiser South-SCPMG,"18600 S Figueroa St, Carson, CA 90248"
ULTIMO FASHION INC,"1447 W 178TH ST  STE200, GARDENA, CA 90248"
FAMILY FIRST EYECARE,"1696 NEWPORT BLVD STE D, COSTA MESA, CA 92627"
TOTAL VISION FOUNTAIN VALLEY,"9107 GARFIELD AVE, FOUNTAIN VALLEY, CA 92708-6560"
LA VISION CARE OPTOMETRY,"7251 WARNER AVE STE H, HUNTINGTON BEACH, CA 92647-5487"
"TIMOTHY OLINGER, OD","15725 HAWTHORNE BLVD STE 100, LAWNDALE, CA 90260-2651"
DR ANDREW CHOY MD,"4100 LONG BEACH BLVD STE 108, LONG BEACH, CA 90807-2696"
TOTAL VISION AVENIDA DEL MAR 200,"224 AVENIDA DEL MAR STE A, SAN CLEMENTE, CA 92672-4011"
TOTAL VISION AVENIDA DEL MAR 100,"140 AVENIDA DEL MAR, SAN CLEMENTE, CA 92672-4016"
HARVARD EYE ASSOCIATES,"665 CAMINO DE LOS MARES STE 102-103, SAN CLEMENTE, CA 92673-2859"
TOTAL VISION TALEGA,"1001 AVENIDA PICO STE A, SAN CLEMENTE, CA 92673-6956"
"RYAN K ONISHI, OD","31401 RANCHO VIEJO RD STE 103, SAN JUAN CAPISTRANO, CA 92675-1850"
TOTAL VISION LAGUNA CROWN VALLEY,"30030 TOWN CENTER DR, LAGUNA NIGUEL, CA 92677-2046"
I 2 I OPTOMETRY COM INC,"265 LAGUNA AVE, LAGUNA BEACH, CA 92651-2119"
TOTAL VISION LA PAZ,"27451 LA PAZ RD STE B, LAGUNA NIGUEL, CA 92677"
DR JAMES HENSLICK,"27451 LA PAZ RD STE B, LAGUNA NIGUEL, CA 92677-4082"
VILLAGE OPTOMETRY,"711 GRAND AVE STE 2, CARLSBAD, CA 92008"
TAYANI EYE INSTITUTE,"26726 CROWN VALLEY PKWY STE 220, MISSION VIEJO, CA 92691-8040"
TOTAL VISION,"27271 LAS RAMBLAS STE 200A, MISSION VIEJO, CA 92691"
ESCONDIDO EYECARE,"613 E GRAND AVE, ESCONDIDO, CA 92025-4402"
CHILDREN'S ASSOCIATES,"2125 W CITRACADO PKWY STE 200, ESCONDIDO, CA 92029"
MILESTONE OPTOMETRY,"640 GRAND AVE STE 101, SAN MARCOS, CA 92078"
DR MIKA FU OD INC,"151 S LAS POSAS RD STE 171, SAN MARCOS, CA 92078-2471"
CLEAR FOCUS OPTOMETRY INC,"635B S RANCHO SANTA FE RD, SAN MARCOS, CA 92078"
SHADOWRIDGE FAMILY VISION,"741 SHADOWRIDGE DR, VISTA, CA 92083-7997"
"RICHARD M SKAY, OD","1903 W SAN MARCOS BLVD STE 130, SAN MARCOS, CA 92078-3907"
SUZANNE P LEE OD,"11972 BERNARDO PLAZA DR, SAN DIEGO, CA 92128-2538"
TOTAL VISION RANCHO BERNARDO,"11717 BERNARDO PLAZA CT STE 105, SAN DIEGO, CA 92128"
SCRIPPS OPTOMETRIC GRP,"10531 4S COMMONS DR STE 168, SAN DIEGO, CA 92127-3517"
EYELUX OPTOMETRY,"16615 DOVE CANYON RD STE 105, SAN DIEGO, CA 92127"
CARLSBAD OPTOMETRY,"2653 GATEWAY RD STE 101, CARLSBAD, CA 92009-1758"
POWAY EYEWORKS,"14757 POMERADO RD, POWAY, CA 92064"
"BRADLEY W GREIDER, MD","2067 W VISTA WAY STE 120, VISTA, CA 92083-6032"
ALL ABOUT EYES,"4065 OCEANSIDE BLVD STE C, OCEANSIDE, CA 92056-5824"
POWAY OPTOMETRY,"13373 POWAY RD, POWAY, CA 92064-4625"
EXCEL EYE CARE,"9975 CARMEL MOUNTAIN RD STE G6, SAN DIEGO, CA 92129-2800"
CARMEL MOUNTAIN VISION CARE,"9320 CARMEL MOUNTAIN RD STE E, SAN DIEGO, CA 92129"
DR PAUL H CHEN,"1905 CALLE BARCELONA STE 208, CARLSBAD, CA 92009-8452"
ROBERT PENDLETON MD,"3637 VISTA WAY, OCEANSIDE, CA 92056-4522"
GOOD EYES OPTOMETRY,"267 N EL CAMINO REAL STE D, ENCINITAS, CA 92024-5366"
BLUE MOUNTAIN OPTOMETRY,"235 N EL CAMINO REAL, ENCINITAS, CA 92024-2805"
TOTAL VISION CARLSBAD,"3144 EL CAMINO REAL STE 202, CARLSBAD, CA 92008-2194"
TOTAL VISION CARLSBAD PLAZA,"2540 EL CAMINO REAL STE B, CARLSBAD, CA 92008-1286"
SCRIPPS POWAY EYECARE,"10549 SCRIPPS POWAY PKWY STE G, SAN DIEGO, CA 92131-3963"
TOTAL VISION ENCINITAS,"681 ENCINITAS BLVD STE 302, ENCINITAS, CA 92024-3762"
INLAND EYE SPECIALISTS-DUPONT,"521 E ELDER ST STE 102, FALLBROOK, CA 92028"
DR BLINK OPTOMETRY,"MCX CAMP PENDLETON BLDG 2010, CAMP PENDLETON, CA 92055"
BIG 5 CORP - #73,"2301 VISTA WAY, OCEANSIDE, CA 92054"
STEVEN KLEIN  KIMBERLY PLATTNER ODS,"5965 VILLAGE WAY STE 205, SAN DIEGO, CA 92130"
SCRIPPS RANCH FAMILY VISION CARE,"9855 ERMA RD STE 130, SAN DIEGO, CA 92131-1092"
INLAND EYE SPECIALISTS TEMECULA,"31950 TEMECULA PKWY STE B-7, TEMECULA, CA 92592"
TOTAL VISION SOLANA BEACH,"665 SAN RODOLFO DR STE 119, SOLANA BEACH, CA 92075"
SCRIPPS RANCH OPTOMETRI CTR,"9880 HIBERT ST STE E1, SAN DIEGO, CA 92131-1068"
GIOVANNI VENITTELLI OD,"43980 MARGARITA RD STE 103, TEMECULA, CA 92592"
DR MICHAEL A FOYLE,"437 S HWY 101 STE 103, SOLANA BEACH, CA 92075-2219"
TOTAL VISION DEL MAR,"12880 CARMEL CNTRY RD STE D110, SAN DIEGO, CA 92130-3137"
TOTAL VISION MIRA MESA,"8230 MIRA MESA BLVD STE B, SAN DIEGO, CA 92126-2625"
ACUITY OPTICAL 3000 - INDIO,"81952 HWY 111 STE B C & D, INDIO, CA 92201"
"STEFIE RIBEIRO, OD","46660 WASHINGTON ST STE 3, LA QUINTA, CA 92253"
MILAUSKAS EYE INST-LA QUINTA,"78560 HWY 111, LA QUINTA, CA 92253"
ACUITY EYE GROUP PALM DESERT 3002,"73180 EL PASEO, PALM DESERT, CA 92260-4218"
ACUITY EYE SPECIALISTS,"44139 MONTEREY AVE STE A, PALM DESERT, CA 92260"
MILAUSKAS EYE INST-PALM DESERT,"41990 COOK ST BLDG E STE 502, PALM DESERT, CA 92211"
FAMILY EYE CARE,"71703 HWY 111 STE 2A, RANCHO MIRAGE, CA 92270"
MILAUSKAS EYE INST-RANCHO MIRAGE,"72057 DINAH SHORE DR STE D, RANCHO MIRAGE, CA 92270-7118"
ACUITY EYE SPECIALISTS,"1801 E TAHQUITZ CANYON WAY STE 200, PALM SPRINGS, CA 92262"
MILAUSKAS EYE INST-PALM SPRINGS,"555 E TACHEVAH DR STE 101E, PALM SPRINGS, CA 92262-5763"
DESERT OPHTHALMOLOGY,"1180 N INDIAN CYN DR STE 130, PALM SPRINGS, CA 92262-4834"
ADAM J LEE OD PC,"10750 W MCDOWELL RD STE A 100, AVONDALE, AZ 85392"
ACTIVE EYE CARE LLC,"16968 W BELL RD STE 402, SURPRISE, AZ 85374-8943"
DR ROGER JUAREZ OD,"9515 W CAMELBACK RD  STE 110, PHOENIX, AZ 85037-5010"
CIGNA OPTICAL,"2302 N 75TH AVE, PHOENIX, AZ 85035-1216"
ARIZONA FAMILY VISION CENTER PC,"5150 W BASELINE RD STE 105, LAVEEN, AZ 85339"
EYE PRIORITY PC,"15815 S 46TH ST STE 116, PHOENIX, AZ 85048"
ARIZONA VISION,"15215 S 48TH ST STE 180, PHOENIX, AZ 85044-9140"
ARIZONA FAMILY VISION CENTER PC,"2320 E BASELINE RD STE 145, PHOENIX, AZ 85042-6951"
WPOG CHANDLER 8918,"7131 W RAY RD STE 33, CHANDLER, AZ 85226"
MERIDIAN OPTICAL,"3711 E ATLANTA AVE, PHOENIX, AZ 85040-2960"
ELOA MERIDIAN PHOENIX 20335,"3711 E ATLANTA AVE, PHOENIX, AZ 85040"
"AMANDA MISINCO, OD PLLC","1720 E WARNER RD STE 9, TEMPE, AZ 85284"
OCOTILLO EYECARE,"3940 S ALMA SCHOOL RD, CHANDLER, AZ 85248-4513"
TEMPE EYECARE ASSOCIATES,"7511 S MCCLINTOCK DR STE 101, TEMPE, AZ 85283"
OPTICAL EXPRESSIONS PLLC,"112 W MCDOWELL RD, PHOENIX, AZ 85003-1213"
LCD PROFESSIONALS,"4925 S ALMA SCHOOL RD, CHANDLER, AZ 85248-5634"
SUN VALLEY EYE CARE,"1901 W WARNER RD STE 1, CHANDLER, AZ 85224-2634"
"CHANDLER EYECARE, LLC","916 W CHANDLER BLVD STE 1, CHANDLER, AZ 85225-2514"
LARRY HOLLE OD #2 & DOYLE,"4015 S MCCLINTOCK DR STE 107, TEMPE, AZ 85282-5877"
DRS. BACON & LEWIS,"2950 N DOBSON RD STE 11, CHANDLER, AZ 85224-1824"
VISION 21 OPTICAL CENTER,"300 W CLARENDON AVE STE 150, PHOENIX, AZ 85013-3405"
PRIME EYE CARE,"300 W CLARENDON AVE STE 150, PHOENIX, AZ 85013"
OCHOA ENTERPRISES INC,"2425 N 32ND ST, PHOENIX, AZ 85008-2102"
"DAWN HEFFELFINGER, OD","114 W CAMELBACK RD STE 1, PHOENIX, AZ 85013-2563"
PERFECT FOCUS EYECARE,"967 N MCQEEN RD, CHANDLER, AZ 85225"
PRECISION VISION AZ LLC,"7122 N 59TH AVE FL 1ST, GLENDALE, AZ 85301"
HEATHER BETSKO LLC,"745 W BASELINE RD STE 21, MESA, AZ 85210"
TAGER OPTICAL,"3126 E CAMELBACK RD, PHOENIX, AZ 85016-4502"
PRIME EYE CARE,"1940 S COUNTRY CLUB DR STE 102 A, MESA, AZ 85210"
LUMINA MANAGEMENT SERVICES,"6031 N 16TH ST STE 3, PHOENIX, AZ 85016"
VISION 21 OPTICAL CENTER,"1940 S COUNTRY CLUB DR STE 102A, MESA, AZ 85210-6008"
WPOG 8656,"937 N DOBSON RD #102, MESA, AZ 85201"
NORTHERN MEDICAL & OPTICAL LLC,"2337 W NORTHERN AVE, PHOENIX, AZ 85021"
EXPERTS ON SIGHT,"3303 S LINDSAY RD STE 101, GILBERT, AZ 85297-1504"
EYE CONCEPTS VISION CENTER,"690 E WARNER RD STE 128, GILBERT, AZ 85296"
ACCURATE FAMILY VISION PLLC,"3570 S VAL VISTA DR STE R104, GILBERT, AZ 85297"
EYE CARE CLINIC PC,"1780 E BOSTON ST, GILBERT, AZ 85295"
ADV VISION AND ACHIEVEMENT,"3404 W CHERYL DR STE 180, PHOENIX, AZ 85051-9500"
SAN TAN,"2680 S VAL VISTA DR STE 111, GILBERT, AZ 85295"
THE EYE SHOP,"21321 E OCOTILLO RD STE 105, QUEEN CREEK, AZ 85142"
DARREN ELG OD LLC,"20715 E OCOTILLO RD STE 101, QUEEN CREEK, AZ 85142-6118"
LEE DAO INC,"9265 E BASELINE RD STE 102, MESA, AZ 85209-8312"
SEVILLE EYE CENTER  LLC,"3336 E CHANDLER HEIGHTS RD, GILBERT, AZ 85298-4260"
PREMIER EYECARE OF ARIZONA INC,"3271 E QUEEN CREEK RD STE 107, GILBERT, AZ 85297-8511"
KRASEMANN VISION CENTER,"8003 E MAIN ST, MESA, AZ 85207-8503"
WPOG 8878 GILBERT,"2475 S VAL VISTA DR STE 103, GILBERT, AZ 85295"
"PAUL WOOLF, OD","1660 N HIGLEY RD STE 101, GILBERT, AZ 85234-1615"
SWAGEL-WOOTTON EYE CENTER,"220 S 63RD ST, MESA, AZ 85206-1714"
RICHARD WOOD OD & ASSOC,"4915 E BASELINE RD STE 115, GILBERT, AZ 85234-2966"
PRIME EYE CARE,"6343 E MAIN ST STE B7, MESA, AZ 85205"
OASIS VISION CENTER,"4838 E BASELINE RD STE 129, MESA, AZ 85206"
SHARPER VISION EYECARE PC,"6239 E BROWN RD STE 113, MESA, AZ 85205"
ARIZONA RED MOUNTAIN EYE,"6136 E BROWN RD STE 102, MESA, AZ 85205-4961"
FRANK M. AKERS II OD PC,"3635 E INVERNESS AVE STE 105, MESA, AZ 85206-3848"
ELITE OPTICAL LLC,"1635 N GREENFIELD RD STE 136, MESA, AZ 85205-4011"
GINTER EYECARE CENTER INC,"6010 82ND ST STE 200, LUBBOCK, TX 79424"
PROFESSIONAL EYEWEAR,"3813-22ND STREET, LUBBOCK, TX 79410"
THE VISION CENTER OF WEST TEXAS,"3104 INDIANA AVE, LUBBOCK, TX 79410-3148"
"RANDAL L BILLINGS, OD","3415 19TH ST, LUBBOCK, TX 79410-1201"
TEXAS TECH UNIVERSITY SYSTEM,"3601 4TH ST  MS 7217, LUBBOCK, TX 79430"
BOND FAMILY EYECARE,"2351 S FM 51 STE 200, DECATUR, TX 76234-3779"
NORTHLAKE FAMILY EYECARE,"1500 COMMONS CIRCLE STE 200, NORTHLAKE, TX 76226"
SPECIAL EYES OPTICAL LLC,"105 RIVER OAKS DR, SOUTHLAKE, TX 76092"
DR. GREGORY KLOESEL,"101 RIVER OAKS DR STE 100, SOUTHLAKE, TX 76092-6797"
"KATIE S RIPPLEY, OD","2524 LILIAN MILLER PKWY STE 100, DENTON, TX 76210-7206"
SOUTHLAKE FAMILY EYECARE,"510 E SOUTHLAKE BLVD STE 100, SOUTHLAKE, TX 76092-6254"
NEW VIEW OPTOMETRY PLLC,"4151 CROSSTIMBERS RD STE 140, FLOWER MOUND, TX 75028"
MAKEIDEA LLC,"3170 FM 407  STE 405, HIGHLAND VILLAGE, TX 75077"
CAROLYN HELBERT-GREEN,"1213 HALL JOHNSON RD STE 300, COLLEYVILLE, TX 76034-5847"
COLLEYVILLE EYE CORP,"5307 COLLEYVILLE BLVD STE 100, COLLEYVILLE, TX 76034-6090"
TEXAS EYECARE PARTNERS LLC,"5611 COLLEYVILLE BLVD STE 100, COLLEYVILLE, TX 76034"
OUSLEY VISION CENTER,"2430 JUSTIN RD STE A, HIGHLAND VILLAGE, TX 75077-3091"
VILLAGE VISION CENTER,"2300 HIGHLAND VILLAGE RD STE 200, HIGHLAND VILLAGE, TX 75077"
DR LENA CHU,"3105 E SOUTHLAKE BLVD, SOUTHLAKE, TX 76092"
BOWEN EYE ASSOCIATES,"2570 NORTHSHORE BLVD STE 200, FLOWER MOUND, TX 75028-8386"
RICHARD K BARTLETT OD,"500 FLOWER MOUND RD STE 108, FLOWER MOUND, TX 75028"
YORK EYE ASSOCIATES,"2020 W HWY 82, GAINESVILLE, TX 76240-2051"
LITTLE ELM EYE CARE PA,"1200 E ELDORADO PKWY STE 100, LITTLE ELM, TX 75068-5134"
MEZMEREYES PLLC,"5530 FM 423 STE 850, FRISCO, TX 75036-8900"
TURNPIKE VISION,"1525 US HWY 380 STE 300, FRISCO, TX 75034"
ISVS VISION INC,"11550 LEGACY DR STE 470, FRISCO, TX 75033"
FRISCO FAMILY VISION PLLC,"10150 LEGACY DR STE 300, FRISCO, TX 75033"
EYE CARE AVENUE PC,"5000 ELDORADO PKWY STE 310, FRISCO, TX 75033"
AVANT GARDE OPTOMETRY,"9255 DALLAS PKWY STE 140, FRISCO, TX 75033"
LWS EYECARE PA,"5858 MAIN ST STE 110, FRISCO, TX 75033"
DR RICHARD SYLVESTER PA,"4300 LEGACY DR STE 105, FRISCO, TX 75034-0813"
FRISCO EYE ASSOCIATES,"7638 STONEBROOK PKWY, FRISCO, TX 75034-5378"
THE COLONY VISION CENTER,"4709 HWY 121  STE 122, THE COLONY, TX 75056"
HOYA,"651 E CORPORATE DR, LEWISVILLE, TX 75057-6403"
DDC: ATTN: FDRM,"501 E CORPORATE DR, LEWISVILLE, TX 75057"
SIMPLY EYES,"1628 W HEBRON PKWY STE 134, CARROLLTON, TX 75010-6311"
EYEQ VISION,"8380 WARREN PKWY STE 605, FRISCO, TX 75034"
PROSPER FAMILY EYE CARE,"110 N PRESTON RD STE 30, PROSPER, TX 75078-8637"
OPTICAL INFINITY INC.,"860 HEBRON PKWY STE 102, LEWISVILLE, TX 75057-5143"
PRECISION EYE ASSOCIATES PA,"2930 PRESTON RD STE 905, FRISCO, TX 75034"
INFINITY VISION ASSOCIATES PLLC,"4009 OLD DENTON RD STE 124, CARROLLTON, TX 75007"
FLOYD ROSENBERG OPTOMETRISTS,"2410 S STEMMONS FWY STE E, LEWISVILLE, TX 75067-8785"
WILKEN FAMILY EYE CARE,"755 N DENTON TAP RD, COPPELL, TX 75019-7937"
V Q OPTICAL LP,"7140 PRESTON RD STE 200, PLANO, TX 75024"
"ALBERT PANG, OD","6209 CHAPEL HILL BLVD STE 100, PLANO, TX 75093-8488"
LAKESIDE VISION AND OPTICAL,"4012 PRESTON RD STE 500, PLANO, TX 75093-7351"
COPPELL VISION CENTER,"541 E SANDY LAKE RD, COPPELL, TX 75019-3090"
CLEAR VISION ASSOCIATES PLLC,"220S DENTON TAP RD STE 204, COPPELL, TX 75019"
COMPLETE FAMILY EYE CARE,"8994 TOUR DR STE 110, MCKINNEY, TX 75070"
PLANO EYE ASSOCIATES PC,"5900 COIT RD, PLANO, TX 75023-5959"
DR KAY WILLIS,"1514 E BELT LINE RD, CARROLLTON, TX 75006-6369"
CONTACT LENS CENTER,"1514 E BELT LINE RD 100, CARROLLTON, TX 75006-6369"
COLLIN CREEK EYE CLINIC PA,"2821 PARKER RD STE 1, PLANO, TX 75023"
GRACE VISION INC,"4104 W 15TH ST STE 100, PLANO, TX 75093"
EYECARE OF GREENVILLE,"4501 JOE RAMSEY BLVD E STE 110, GREENVILLE, TX 75401-7838"
ANNA EYECARE PA,"1108 W WHITE ST STE 200, ANNA, TX 75409"
NEWBERRY VISION CENTER,"1716 W VIRGINIA ST, MCKINNEY, TX 75069"
FAIRVIEW EYECARE PA,"1546 E STACY RD STE 100, ALLEN, TX 75002-8721"
ISVS VISION INC,"1681 N CENTRAL EXPY STE 400, MCKINNEY, TX 75070"
HUDSON AND HUDSON ODS,"2720 VIRGINIA PKWY STE 100, MCKINNEY, TX 75071-4969"
DR. UPCHURCH,"3705 W ELDORADO PKWY, MCKINNEY, TX 75070-4229"
"JEFFREY WOOD, OD","321 N ALLEN DR, ALLEN, TX 75013-2539"
MARY E. LEAZURE OD,"906 W MCDERMOTT DR STE 106, ALLEN, TX 75013-5411"
"JOE L BUNCH, OD","3200 14TH ST STE 400, PLANO, TX 75074-4423"
CONSTANT EYE CARE LLC,"3420 K AVE STE 153, PLANO, TX 75074"
CENTRAL VISION CLINIC,"2400 K AVE STE 2400E, PLANO, TX 75074-6221"
PLANO EYE ASSOCIATES-EAST,"1410 14TH ST, PLANO, TX 75074-6302"
PROMENADE OPTICAL,"650 N COIT RD STE 2325, RICHARDSON, TX 75080-5480"
"BRIAN K NICHOLS, OD","2001 W FERGUSON RD STE 2020, MOUNT PLEASANT, TX 75455-2962"
TEXARKANA EYE ASSOCIATES,"2703 RICHMOND RD, TEXARKANA, TX 75503-2328"
THE EYE GUYS,"4109 MOORES LN, TEXARKANA, TX 75503"
PHILLIPS VISION CLINIC,"4504 TEXAS BLVD, TEXARKANA, TX 75503-3027"
S ARKANSAS EYE CLINIC,"310 THOMPSON, EL DORADO, AR 717304569"
"CHARLES POPE, OD","130 EAGLE AVE PO BOX 996, CAMDEN, AR 71701-3711"
ADVANCED EYE CARE ASSOCIATES,"1602 MAIN ST, CROSSETT, AR 71635-4154"
SEARK EYECARE LLC,"408 W MCCLOY ST, MONTICELLO, AR 71655"
20/20 EYEWORLD,"1607 HIGHWAY 1 S, GREENVILLE, MS 38701-7832"
BELLIPANNI EYE CLINIC PLLC,"104 S MARTIN LUTHER KING DR, INDIANOLA, MS 38751"
DR TODD HALL,"814 W PARK AVE, GREENWOOD, MS 38930-2825"
