Name,Address
GEORGIA EYE ASSOC- BRASELTON,"1235 FRIENDSHIP RD BLDG 300 STE 120, BRASELTON, GA 30517"
THOMAS EYE GROUP,"2240 HAMILTON CREEK PKWY STE 1100, DACULA, GA 30019-4515"
"DON R DYE, OD","17 THOMAS ST, ELBERTON, GA 30635"
LEGACY FAMILY EYECARE AT FLOWERY,"5900 SPOUT SPRINGS RD STE I9, FLOWERY BRANCH, GA 30542"
GAINESVILLE VISION GROUP,"1201 SHERWOOD PARK DR NE, GAINESVILLE, GA 30501-3444"
ADVANCED EYE CENTER,"625 S ENOTA DR NE, GAINESVILLE, GA 30501-2437"
JOHN KEITH KLEINERT OD,"366 HIGHWAY 441 BYP, BALDWIN, GA 30511-1807"
DAWSON VISION CENTER,"76 BETHEL DR, DAWSONVILLE, GA 30534"
EYE-CARE CENTER,"1220 N FANT ST, ANDERSON, SC 29621-4822"
MACMILLAN OPTICAL INC,"106 S PUBLIC SQ, LAURENS, SC 29360-2923"
ELEVATE-NEWBERRY,"2737 WINNSBORO RD, NEWBERRY, SC 29108"
ELEVATE-CHAPIN,"506 OLD LEXINGTON HWY STE A, CHAPIN, SC 29036"
EYE ASSOCIATES OF LEXINGTON,"314 COLUMBIA AVE, LEXINGTON, SC 29072-2657"
ENVISION FAMILY EYECARE,"5166 SUNSET BLVD STE J, LEXINGTON, SC 29072-6707"
ELEVATE-COLUMBIA,"7455 IRMO DR, COLUMBIA, SC 29212"
"RONALD D ZUBA, OD","6961 SAINT ANDREWS RD, COLUMBIA, SC 29212-1142"
SANSBURY CORPORATE,"275 T HARBISON BLVD, COLUMBIA, SC 29212-2222"
VISION THERAPY INSTITUTE,"1620 BROWNING RD, COLUMBIA, SC 29210"
EYE ASSOCIATES OF CAYCE,"600 KNOX ABBOTT DR, CAYCE, SC 29033-4127"
SANSBURY FOREST ACRES,"2313 N BELTLINE BLVD STE C, COLUMBIA, SC 29204"
ELEVATE-APEX,"7499 PARKLANE RD STE 160, COLUMBIA, SC 29223-7650"
BENJAMIN ONDERSMA OD LLC,"331 KILLIAN RD STE B2, COLUMBIA, SC 29203"
BELK STORES D/C #737,"120 BELK CT, BLYTHEWOOD, SC 29016-7301"
SANSBURY EYE CTR COLUMBIA,"121 LUCY LN, COLUMBIA, SC 29229-7835"
CAMDEN EYE CENTER,"408 E DEKALB ST, CAMDEN, SC 29020"
ELEVATE-PALMETTO,"2138 W PALMETTO ST, FLORENCE, SC 29501-4048"
ELEVATE-LORIS,"3420 BROAD ST, LORIS, SC 29569"
EYEWORKS,"2800 N ELM ST STE 1A, LUMBERTON, NC 28358-0001"
"CHRISTOPHER J MOSHOURES, OD","4830 MAIN ST, SHALLOTTE, NC 28470-1863"
DR.MARK SAUNDERS,"4637 MAIN ST, SHALLOTTE, NC 28470-4453"
VISION SOURCE OF BRUNSWICK,"4633 LONG BEACH RD SE, SOUTHPORT, NC 28461-8798"
DR C MOSHOURES,"1620 N HOWE ST STE B, SOUTHPORT, NC 28461"
TARA J PARNELL OD PA,"1456 N HOWE ST STE 100, SOUTHPORT, NC 28461"
SWELL VISION OPTOMETRY PLLC,"1174 TURLINGTON AVE UNIT 104, LELAND, NC 28451"
WILMINGTON EYE PA,"1729 NEW HANOVER MEDICAL PK DR, WILMINGTON, NC 28403"
MED-539,"5619 CAROLINA BEACH RD STE 110, WILMINGTON, NC 28412"
MED-504,"3501 OLEANDER DR STE 7, WILMINGTON, NC 28403"
BLADEN EYE CENTER,"409 E BROAD ST, ELIZABETHTOWN, NC 28337"
OMNI EYE,"818 PINE GROVE DR STE B, WILMINGTON, NC 28409"
MED-513,"201 RACINE DR, WILMINGTON, NC 28403"
EDWARD PAUL JR OD PHD PA,"1613 MLTRY CUTOFF RD STE 230, WILMINGTON, NC 28403"
MyEyeDr.,"6825 Parker Farm Rd, Wilmington, NC 28405"
OGDEN OPTICAL CENTER,"6836 MARKET ST, WILMINGTON, NC 28405-9723"
DR. JAMES WEITKAMP,"1118 E GRAND AVE, ARROYO GRANDE, CA 93420-3135"
CAMERON PARRETT MD,"1518 W BRANCH ST, ARROYO GRANDE, CA 93420"
RON T NG OD,"610 E CHAPEL ST STE C, SANTA MARIA, CA 93454-4522"
CHRISTOPHER K NG OD,"610 E CHAPEL ST STE C, SANTA MARIA, CA 93454"
"WILLIAM REID, OD","937 E MAIN ST STE 102, SANTA MARIA, CA 93454-5309"
"GARY ENGLUND, OD","2231 BAYVIEW HEIGHTS DR, LOS OSOS, CA 93402-3921"
ELITE EYECARE MEDICAL GRP,"590 HARBOR ST, MORRO BAY, CA 93442"
"TIFFANY SMART, OD","590 HARBOR ST, MORRO BAY, CA 93442-1904"
STOCKDALE OPTOMETRY,"3869 STOCKDALE HWY, BAKERSFIELD, CA 93309"
PREMIER EYECARE OPT CTR,"3911 COFFEE RD STE B, BAKERSFIELD, CA 93308-5024"
"STEPHEN RATTY, OD","2222 E ST STE 1, BAKERSFIELD, CA 93301-3849"
KEVIN K HOLIWELL OD,"4022 NILES ST STE A, BAKERSFIELD, CA 93306-4630"
TEHACHAPI OPTOMETRIC CTR,"20131 W VALLEY BLVD, TEHACHAPI, CA 93561-8747"
CRAIG HELM MD PC,"27420 TOURNEY RD STE 100, VALENCIA, CA 91355-5631"
VENTURA INSTITUTE OF OPHTHALMOLOGY,"1739 W AVENUE J, LANCASTER, CA 93534"
DR DAMON M ELLIS OD,"43927 15TH ST W, LANCASTER, CA 93534"
CLEARVIEW EYECARE,"43767 N 15TH ST W, LANCASTER, CA 93534-4754"
ACUITY EYE SPECIALISTS,"44815 FIG AVE, LANCASTER, CA 93534"
"KARINE SHAGHOYAN, OD","516 W LANCASTER BLVD, LANCASTER, CA 93534"
DR EDWARD LANDON,"19036 SOLEDAD CANYON RD, CANYON COUNTRY, CA 91351"
FACEY MEDICAL FOUNDATION,"14550 SOLEDAD CANYON RD, CANYON COUNTRY, CA 91387"
AV EYECARE MEDICAL GROUP,"42543 8TH ST W STE 101, LANCASTER, CA 93534-7200"
"MARK WINSTON, OD","25834 THE OLD RD, STEVENSON RANCH, CA 91381-1710"
"LEONARD H FORBES, OD","12737 GLENOAKS BLVD STE 3, SYLMAR, CA 91342-4724"
"CRAIG HOEFT, OD","12661 GLENOAKS BLVD, SYLMAR, CA 91342-4748"
2 SEE OPTOMETRY,"3115 FOOTHILL BLVD STE D, LA CRESCENTA, CA 91214"
EYE CEE OPTOMETRIC,"14349 AMARGOSA RD, VICTORVILLE, CA 92392"
VISION CENTER OF,"14400 BEAR VALLEY RD STE 204, VICTORVILLE, CA 92392-5406"
VISION EXPRESS OPTOMETRY,"15923 BEAR VALLEY RD STE B100, HESPERIA, CA 92345"
DR JULIANE LEE OD,"19071 BEAR VALLEY RD STE 3, APPLE VALLEY, CA 92308-2718"
CALIFORNIA EYE SPECIALIST,"855 W FOOTHILL BLVD, MONROVIA, CA 91016-1938"
DR EDDIE HERNANDEZ,"1235 BUENA VISTA ST, DUARTE, CA 91010-2408"
VISION QUEST OPTOMETRY,"937 W HUNTINGTON DR, MONROVIA, CA 91016-3111"
BIG 5 CORP - PASADENA 077,"3719 E COLORADO BLVD, PASADENA, CA 91107"
ANDREW PHILLIPS MD INC,"301 W HUNTINGTON DR STE 605, ARCADIA, CA 91007-1514"
CALIFORNIA EYE SPECIALISTS MED,"2619 E COLORADO BLVD #150, PASADENA, CA 91107"
ROBERT ROTHBARD OD,"7211 HAVEN AVE STE A, RANCHO CUCAMONGA, CA 91701"
MIKE WONG OD,"80 N LAKE AVE STE 102, PASADENA, CA 91101-5628"
LINDEN OPTOMETRY APC,"477 E COLORADO BLVD, PASADENA, CA 91101-2024"
"JOANNE J KIM, OD INC","10165 FOOTHILL BLVD STE 6, RANCHO CUCAMONGA, CA 91730-0340"
JAMES A RICHARDSON OD,"2840 HIGHWAY 95 STE 108, BULLHEAD CITY, AZ 86442-3723"
CONTACT LENS GALLERY & DESIGNER,"6321 RIVERSIDE PLAZA LN NW STE B, ALBUQUERQUE, NM 87120-2641"
DANIEL G BINTZ O.D.,"920 N MAIN ST, ELK CITY, OK 73644-2828"
NORMAN VISION SOURCE,"2501 BOARDWALK, NORMAN, OK 73069-6372"
BUTCHER OPTICAL II PC,"1369 24TH AVE NW, NORMAN, OK 73069"
EYE HEALTH ASSOCIATES,"918 NW 32ND ST, NEWCASTLE, OK 73065"
DR MINDI COMBS PLLC,"1220 E ROBINSON, NORMAN, OK 73071"
TEAM DUFFENS 20160,"713 SW 119TH ST, OKLAHOMA CITY, OK 73170"
POAGE EYECARE PC,"1432 N MUSTANG RD, MUSTANG, OK 73064-4432"
FOCUS OPTICAL INC,"12444 N W 10TH ST STE 101, YUKON, OK 73099"
SHAWNEE EYE ASSOCIATES,"100 E 45TH ST, SHAWNEE, OK 74804"
LASTER EYE CENTER,"8500 S 36TH TERRACE, FORT SMITH, AR 72908"
DAIBER VISION CARE,"208 N FRONT ST, DARDANELLE, AR 72834-3824"
LIEBLONG EYE CLINIC,"2800 W MAIN ST, RUSSELLVILLE, AR 72801-2449"
MAUMELLE EYE CARE,"102 TOWNE CENTRE DR STE 1, MAUMELLE, AR 72113"
DAIBER VISION CARE,"317 E PARKWAY DR, RUSSELLVILLE, AR 72801-3915"
SS EYE GROUP,"11115 HERMITAGE, LITTLE ROCK, AR 72211"
META MANAGEMENT LLC,"9800 BAPTIST HEALTH DR STE 301, LITTLE ROCK, AR 72205"
CONWAY OPTICAL SHOP,"924 MAIN ST, CONWAY, AR 72032-5424"
PATTERSON EYE CARE PA,"2505 DONAGHEY AVE STE 102, CONWAY, AR 72032-2348"
ARKANSAS EYEWEAR,"5300 W MARKHAM, LITTLE ROCK, AR 72205"
JONES EYE INSTITUTE-UAMS,"4301 W MARKHAM ST SLOT 523, LITTLE ROCK, AR 72205-7101"
FAMILY EYE CLINIC-LITTLE ROCK,"3418 CAMP ROBINSON RD, NORTH LITTLE ROCK, AR 72118"
NORTH LITTLE ROCK ARKANSAS,"312 W PERSHING BLVD, NORTH LITTLE ROCK, AR 72114"
MEADOR EYE CLINIC,"2524 CRESTWOOD RD STE 1, NORTH LITTLE ROCK, AR 72116"
MyEyeDr.,"305 E Kiehl Avenue, Sherwood, AR 72120"
MED-746,"305 E KIEHL AVE, SHERWOOD, AR 72120"
C WATTS OPT & EYECARE,"2914 HAWKINS DR, SEARCY, AR 72143-4802"
HORN LAKE EYECARE,"2085 GOODMAN RD STE 100, HORN LAKE, MS 38637"
OLIVE BRANCH  EYECARE,"2085 GOODMAN RD W STE 100, HORN LAKE, MS 38637"
ALAN R SCHAEFFER,"726 GOODMAN RD E, SOUTHAVEN, MS 38671-9530"
PANDYA LIPMAN EYE SPECIALIST PLLC,"3964 GOODMAN RD STE 125, SOUTHAVEN, MS 38672"
THE TJX COMPANIES INC,"3860 E HOLMES RD STE 101, MEMPHIS, TN 38118"
MED-551,"3295 POPLAR AVE STE 107, MEMPHIS, TN 38111"
OLIVE BRANCH EYECARE,"6947 CRUMPLER BLVD, OLIVE BRANCH, MS 38654-1922"
EYEWEAR GALLERY,"428 PERKINS EXT, MEMPHIS, TN 38117"
OPTICAL OUTLET,"826 MOUNT MORIAH RD, MEMPHIS, TN 38117-5705"
"CARL E FLINN, MD","773 ESTATE PL, MEMPHIS, TN 38120-0600"
MED-549,"6150 POPLAR AVE STE 115, MEMPHIS, TN 38119"
ALAN SCHAEFFER,"7164 HACKS CROSS RD STE 126, OLIVE BRANCH, MS 38654"
MECA OPTICAL DISP.,"6485 POPLAR AVE, MEMPHIS, TN 38119-4864"
PANDYA LIPMAN EYE SPECIALISTS,"1715 KIRBY PKWY STE 101, MEMPHIS, TN 38120-4320"
MED-552,"7825 WINCHESTER RD STE 117, MEMPHIS, TN 38125"
DR SHUM,"2109 WEST ST STE 1, GERMANTOWN, TN 38138-3837"
MED-712,"472 WEST POPLAR AVE STE 102, COLLIERVILLE, TN 38017"
DR. RICHARD P VILLANE,"9155 POPLAR AVE STE 12, GERMANTOWN, TN 38138"
"JEFFERY L SUMMERS, OD","124 TIMBER CREEK DR, CORDOVA, TN 38018"
CORDOVA VISION CENTER,"7865 TRINITY RD STE 104, CORDOVA, TN 38018-2274"
INFOCUS EYECARE PLLC,"750 N GERMANTOWN PKWY STE 108, CORDOVA, TN 38018"
MED-550,"1605 N GERMANTOW PKWY  STE 101, CORDOVA, TN 38016"
901 OPTICAL LLC,"1795 N GERMANTOWN PKWY, CORDOVA, TN 38016"
EYE CARE CENTER,"2705 APPLING RD STE 102, MEMPHIS, TN 38133-5077"
MED-548,"2817 BARTLETT BLVD, MEMPHIS, TN 38134"
MID SOUTH VISION CENTER,"6025 STAGE RD STE 44, BARTLETT, TN 38134-8374"
PRIMARY EYECARE PLC,"11860 CRANSTON DR, ARLINGTON, TN 38002"
CORINTH EYECARE,"3201 GAINES RD, CORINTH, MS 38834-8422"
HARDEMAN COUNTY VISION CENTER INC,"725 W MARKET ST, BOLIVAR, TN 38008-2242"
MITCHELL EYE CENTER,"699 E POPLAR AVE, SELMER, TN 38375"
"RICHARD N ROGERS, OD","285 MAIN ST, SAVANNAH, TN 38372-2050"
FLORENCE EYE CENTER INC,"711 COX CREEK PKWY, FLORENCE, AL 35630-1001"
ROBERT R SANDLIN OD,"22097 MEDICAL VILLAGE DR, ATHENS, AL 35613"
THE VISION CENTER,"234 SOUTH LOCUST AVE, LAWRENCEBURG, TN 38464"
DRS REMKE/REMKE PC-,"250 N MILITARY AVE, LAWRENCEBURG, TN 38464-3326"
LAWRENCEBURG EYE CARE PLLC,"307 GERI STREET, LAWRENCEBURG, TN 38464"
MyEyeDr.,"105 Brookridge Dr, Madison, AL 35758"
MED-312,"105 BROOKRIDGE DR STE F, MADISON, AL 35758"
Schaeffer Eye,"8089 Hwy 72 West, Madison, AL 35758"
PEARLE VISION CENTER,"7771 HIGHWAY 72 WEST, MADISON, AL 35758"
PERFECT OPTICAL EYE CARE CENTER,"6945 HWY 72 W STE G, HUNTSVILLE, AL 35806-1789"
Schaeffer Eye,"445 Providence Main St NW, Huntsville, AL 35806"
EYE ASSOCIATES OPTICAL,"926 N JACKSON ST STE B, TULLAHOMA, TN 37388-2302"
EYE CARE CENTER ASSOCIATES PA,"301 COLLOREDO BLVD STE C, SHELBYVILLE, TN 37160-2839"
NORTH GEORGIA VISION CTR,"8390 N HIGHWAY 27, ROCK SPRING, GA 30739-2103"
PROFESSIONAL EYE ASSOCIATES,"2498 LAFAYETTE RD, FORT OGLETHORPE, GA 30742-3795"
MED-321,"629 MARKET ST STE 115, CHATTANOOGA, TN 37402"
MyEyeDr.,"629 Market St, Chattanooga, TN 37402"
PEARLE VISION / ULTIMATE EYES,"2040 HAMILTON PLACE BLVD  STE 400, CHATTANOOGA, TN 37421"
VISION CARE CONSULTANTS,"4930 JERSEY PIKE, CHATTANOOGA, TN 37416-3735"
PROFESSIONAL EYE ASSOCIATES INC,"1111 PROFESSIONAL BLVD, DALTON, GA 30720-2588"
PEARLE VISION,"1207 W WALNUT AVE, DALTON, GA 30720"
BRAUN EYECARE INC,"1008 RIVERBURCH PKWY, DALTON, GA 30721-8630"
PROFESSIONAL EYE ASSOCIATES,"113 W PINE ST, CHATSWORTH, GA 30705"
DRS PETERSON/PETERSON,"2020 KEITH ST NW, CLEVELAND, TN 37311-1351"
"JERRY A RICHT,  OD","76 MOUSE CREEK RD NW, CLEVELAND, TN 37312-4875"
R.T. JABALEY OD,"1333 DAMASCUS CIR, BLUE RIDGE, GA 30513-6152"
MEDIVISION PA,"105 N EARLE ST, WALHALLA, SC 29691-2419"
EYE AND CONTACT LENS ASSOCIATES,"807 BYPASS 123, SENECA, SC 29678"
JERVEY EYE GROUP PA- EASLEY,"220 S PENDLETON STREET, EASLEY, SC 29640"
STEVENS CREEK- JERVEY EYE PA- STEVE,"FIVE STEVENS ST, GREENVILLE, SC 29605"
ELOA SOC GREENVILLE 20086,"128 GREEN ACRE RD, GREENVILLE, SC 29607"
SIMPSONVILLE- JERVEY EYE GROUP PA,"601 HALTON RD, GREENVILLE, SC 29607"
JERVEY EYE GROUP PA- HALTON,"601 HALTON RD, GREENVILLE, SC 29607-3403"
CAROLINA CORNEA,"121 HALTON VILLAGE CIRCLE, GREENVILLE, SC 29607"
MACMILLAN OPTICAL INC,"227 E BLACKSTOCK RD STE 200, SPARTANBURG, SC 29301-2632"
ELEVATE-HENDERSONVILLE,"706 FLEMMING ST, HENDERSONVILLE, NC 28791"
MED-564,"1401 HAYWOOD RD, HENDERSONVILLE, NC 28791"
MED-762,"176 FOUR SEASONS MALL, HENDERSONVILLE, NC 28792"
ASHEVILLE EYE ASSOCIATES,"2311 ASHEVILLE HWY, HENDERSONVILLE, NC 28791-1500"
ALVA S PACK III OPTOMETRIST PA,"399 E HENRY ST, SPARTANBURG, SC 29302-2639"
MyEyeDr.,"2145 Hendersonville Rd, Arden, NC 28704"
MED-735,"2145 HENDERSONVILLE RD STE D, ARDEN, NC 28704"
VISION SOURCE SOUTH ASHEVILLE,"1829 HENDERSONVILLE RD STE 60, ASHEVILLE, NC 28803"
"NORDEN DAVIS, OD","300 N LOGAN ST, GAFFNEY, SC 29341"
DR. PHIL JACOBS,"136 CHURCH ST, CHESTER, SC 29706-2902"
"BENJAMIN C POOLE, OD","808 W KING ST, KINGS MOUNTAIN, NC 28086-2748"
CAROLINA EYE,"410 W KING ST, KINGS MOUNTAIN, NC 28086-3349"
MED-421,"1268 EBENEZER RD, ROCK HILL, SC 29732"
OLIVER EYE ASSOCIATES,"406 N WILSON ST, ROCK HILL, SC 29730-4050"
CAROLINA EYE,"2396 E FRANKLIN BLVD, GASTONIA, NC 28054-4727"
MED-425,"860 SUMMIT CROSSING PL STE 110, GASTONIA, NC 28054"
MyEyeDr.,"860 Summit Crossing Pl, Gastonia, NC 28054"
FORT MILL VISION CENTER,"1090 SPRATT ST, FORT MILL, SC 29715-8226"
LANCASTER EYE CLINIC PA,"1240 COLONIAL COMMONS CT, LANCASTER, SC 29720-2200"
BRINTON FAMILY EYE CARE LLC,"8445 CHARLOTTE HWY, FORT MILL, SC 29707-7587"
MyEyeDr.,"15235 John J Delaney Dr, Charlotte, NC 28277"
MED-284,"15235 JOHN J DELANEY DR STE H, CHARLOTTE, NC 28277"
HAHN EYE CENTER,"8506 S TRYON ST STE A, CHARLOTTE, NC 28273-3549"
MyEyeDr.,"7808 S Tryon St, Charlotte, NC 28273"
MED-401,"7808 S TRYON ST STE D, CHARLOTTE, NC 28273"
"YVONNE T SHOOK, OD","1433 EMERYWOOD DR STE C, CHARLOTTE, NC 28210-4105"
MED-411,"5330 SOUTH BLVD, CHARLOTTE, NC 28217-4116"
MyEyeDr.,"5330 South Blvd, Charlotte, NC 28217"
MyEyeDr.,"114 South Tryon St, Charlotte, NC 28202"
MED-403,"114 S TRYON ST, CHARLOTTE, NC 28202"
STEVEN C MOORE OD,"100 N TRYON ST STE 280, CHARLOTTE, NC 28202-4004"
COMPLETE EYE CARE OD,"1200 SPRUCE ST, BELMONT, NC 28012-3370"
FIRST CHOICE EYE CARE,"14617 LAWYERS RD, MATTHEWS, NC 28104"
MyEyeDr.,"7749 Matthews-Mint Hill Rd, Mint Hill, NC 28227"
MED-408,"7749 MATTHEWS-MINT HILL RD, CHARLOTTE, NC 28277"
F Y EYE CARE ASSOCIATES,"10210 PROSPERITY PARK DR STE 200, CHARLOTTE, NC 28269"
HORIZON EYECARE,"15419 HODGES CIRCLE STE 100, HUNTERSVILLE, NC 28078"
VISION LOFT,"8415 PIT STOP CT NW STE 100, CONCORD, NC 28027-8247"
BRAD HEARN OD,"16525 BIRKDALE COMMONS PKWY STE 100, HUNTERSVILLE, NC 28078-3803"
DR. JAMES MARSHALL,"1003 N 1ST ST, ALBEMARLE, NC 28001-2805"
CABARRUS EYE CENTER,"201 LE PHILLIP CT NE, CONCORD, NC 28025-2900"
LUMBERTON OPTOMETRIC,"750 OAKRIDGE BLVD, LUMBERTON, NC 28358-2324"
SPECTRUM EYE CENTER,"160 FOX HOLLOW CT, PINEHURST, NC 28374-8510"
NORTHGATE EYE CENTER,"1524 NC 24-87, CAMERON, NC 28326"
PROFESSIONAL EYECARE,"124 E MAIN ST, CLINTON, NC 28328-4029"
OASIS EYECARE,"701 TILGHMAN DR, DUNN, NC 28334-5507"
DUPLIN EYE ASSOCIATES OD PA,"402 N MAIN ST, KENANSVILLE, NC 28349"
EYEWORKS,"304 E MAIN ST PO BOX 397, BENSON, NC 27504"
"MAX RAYNOR, OD","113 W MAIN ST, BENSON, NC 27504-1343"
FAMILY EYE CARE,"210 W IVEY ST, LILLINGTON, NC 27546-5621"
JACKSONVILLE VISION CENTER,"409 WESTERN BLVD STE 700, JACKSONVILLE, NC 28546-6542"
JACKSONVILLE VISION CTR,"409 WESTERN BLVD, JACKSONVILLE, NC 28546"
ALLEN BUTLER OD PA,"200 DOCTORS DR STE K, JACKSONVILLE, NC 28546"
OFFICE PARK EYE CENTER,"6 OFFICE PARK DR, JACKSONVILLE, NC 28546-7325"
MED-437,"1007 W VERNON AVE, KINSTON, NC 28501"
MyEyeDr.,"1007 W. Vernon Avenue, Kinston, NC 28501"
ATLANTIC EYE OPTOMETRIC SERVICES PA,"2803A CASHWELL DR, GOLDSBORO, NC 27534"
MITCHELL EYE CENTER,"515 N SPENCE AVE, GOLDSBORO, NC 27534-4261"
PARKER FAMILY EYECARE,"1299 PARKWAY DR STE F, GOLDSBORO, NC 27534-3491"
OPHTHALMOLOGY EYE ASSOCIATES OF NC,"2709 MEDICAL OFFICE PL, GOLDSBORO, NC 27534"
"DAVID B BAXTER, OD","3000 TRENT RD, NEW BERN, NC 28562-5735"
MED-506,"3001 M L KING JR BLVD, NEW BERN, NC 28561"
MyEyeDr.,"3001 M.L.K Jr Blvd, New Bern, NC 28562"
DR JOEL BANKS,"1401 E MAIN ST, HAVELOCK, NC 28532-1822"
CARTERET VISION CENTER,"5053 A EXECUTIVE DR, MOREHEAD CITY, NC 28557"
EYE TO EYE,"1011 ARENDELL ST STE  C, MOREHEAD CITY, NC 28557"
"GARY L ENGLUND, OD","1112 VINE ST, PASO ROBLES, CA 93446-5505"
DR THERESA SWANSON,"612 13TH ST STE A, PASO ROBLES, CA 93446"
WELLS & HILE OD AN OPTOMETRIC CORP,"8105 MORRO RD STE A, ATASCADERO, CA 93422"
CHRIS FISHER OD INC,"5430 N PALM STE 101, FRESNO, CA 93704"
ROBERT G GILLETT OD,"418 W PUTNAM AVE, PORTERVILLE, CA 93257"
STEIDLEY & ITO INC,"100 N D ST, PORTERVILLE, CA 93257-3621"
DR. KENNETH HEIB  AND,"3749 S MOONEY BLVD, VISALIA, CA 93277-8018"
"JERRY YASUDA, OD","3300 S FAIRWAY ST STE 101, VISALIA, CA 93277"
SERRINS VALLEY VISION OPTOMETRY COR,"1618 E CALDWELL AVE, VISALIA, CA 93292-9228"
CLEAR VISION EYE CENTERS,"1601 E BASIN AVE STE 101, PAHRUMP, NV 89060"
OPTICAL EFFECTS VIS CTR,"9895 S MARYLAND PKWY STE D, LAS VEGAS, NV 89183-7165"
VICTORIA L MAR OD LTD,"7415 S DURANGO DR STE 110, LAS VEGAS, NV 89113"
ERIKA DUGGAN OD PC,"10120 S EASTERN AVE STE 165, HENDERSON, NV 89052"
CLEAR VISION EYE CENTERS,"2461 W HORIZON RIDGE PKWY STE 100, HENDERSON, NV 89052"
DR CRAIG HAMILTON,"2190 E PEBBLE RD STE 140, LAS VEGAS, NV 89123-3212"
EYEDENTITY EYECARE LLC,"10170 W TROPICANA AVE STE 153, LAS VEGAS, NV 89147-8465"
THOMAS KROLL OD,"305 N PECOS RD STE A, HENDERSON, NV 89074-1352"
CLEAR VISION EYE CENTERS,"7335 S PECOS RD STE 101, LAS VEGAS, NV 89120-3735"
PEARLE VISION,"6160 W TROPICANA STE E4, LAS VEGAS, NV 89103"
HARVEY OHRINER OD,"4180 S DURANGO DR, LAS VEGAS, NV 89147-8600"
NGO & CAMPANA OD LLC,"25 E HORIZON RIDGE PKWY STE 100, HENDERSON, NV 89002-7901"
PEARLE VISION,"1381 W SUNSET RD STE 120, HENDERSON, NV 89014"
CLEAR VISION EYE CENTERS,"143 S WATER ST, HENDERSON, NV 89015-7203"
PEARLE VISION,"8145 W SAHARA AVE STE 510, LAS VEGAS, NV 89117"
CLEAR VISION EYE CENTERS,"8230 W SAHARA AVE  STE 121, LAS VEGAS, NV 89117"
CLEAR VISION EYE CENTERS,"4485 S PECOS RD, LAS VEGAS, NV 89121-5029"
CLEAR VISION EYE CENTERS,"10870 W CHARLESTON BLVD STE 105, LAS VEGAS, NV 89135"
CLEAR VISION EYE CENTERS,"1627 BOULDER CITY PKWY, BOULDER CITY, NV 89005-1908"
"WILLIAM F HARVEY, OD","815 S 7TH ST, LAS VEGAS, NV 89101-6909"
PEARLE VISION,"230 N NELLIS STE B, LAS VEGAS, NV 89110"
PEARLE VISION,"230 N NELLIS BLVD STE B, LAS VEGAS, NV 89110"
DR LAWRENCE WANG OD,"7090 N DURANGO DR STE 110, LAS VEGAS, NV 89149-4495"
ACCENT VISION SPECIALISTS,"1645 GALISTEO ST, SANTA FE, NM 87505-4749"
BRIXTON OPTICIANS,"8812 N COUNCIL RD, OKLAHOMA CITY, OK 73132"
BUTCHER OPTICAL III INC,"8549 N ROCKWELL AVE, OKLAHOMA CITY, OK 73132"
DRS TATE & TATE,"3625 N MERIDIAN AVE, OKLAHOMA CITY, OK 73112-2895"
REFRAXX LLC,"5600 N PORTLAND AVE, OKLAHOMA CITY, OK 73112"
THE EYE CARE CENTER,"16135 N MAY AVE STE A, EDMOND, OK 73013"
R.E. COOPER OD,"3330 NW 56TH ST STE 103, OKLAHOMA CITY, OK 73112-4426"
"JEFFREY M BUTCHER, OD","14110 N PENNSYLVANIA AVE STE 1, OKLAHOMA CITY, OK 73134-8019"
LEWIS AND LEWIS EYECARE CLINIC PC,"14975 BYPASS ST, CHOCTAW, OK 73020-8504"
DR. JEFFREY FIELDING,"2013 E MAIN ST, CUSHING, OK 74023-2924"
STILLWATER VISION CLINIC INC,"2123 W 6TH AVE, STILLWATER, OK 74074-4136"
WARD AND HALL PC,"300 CREEK PL, OKMULGEE, OK 74447-6730"
GLENPOOL EYECARE PLLC,"247 E 141ST ST, GLENPOOL, OK 74033"
HUBERTINA HAGEN OD INC,"1029 E TAFT AVE, SAPULPA, OK 74066"
THE EYE CENTER,"11920 S MEMORIAL DR, BIXBY, OK 74008-2571"
DR ANDREA B DUDLEY,"5910 S LEWIS AVE, TULSA, OK 74105-7112"
ADVANCED EYE CARE,"6351 E 67TH PLACE, TULSA, OK 74136"
DR. DOUG HUDKINS OD,"4008 S ELM PL STE A, BROKEN ARROW, OK 74011-2021"
DR R ZOELLNER & ASSOC,"6999 S MEMORIAL DR, TULSA, OK 74133-2035"
ONE VISION PLLC,"3505 W KENOSHA ST, BROKEN ARROW, OK 74012"
DR. R. ZOELLNER & ASSOC,"3016 S HARVARD AVE, TULSA, OK 74114-6122"
BLINK OPTICAL,"1826 E 15TH ST STE B, TULSA, OK 74104"
EYESPLUS ASSOCIATES PC,"1661 S HARVARD, TULSA, OK 74112"
PEDIATRIC EYE ASSOCIATE,"1704 N 9TH ST STE E, BROKEN ARROW, OK 74012"
RICHARD D CREED OD,"3705 W BROADWAY ST, MUSKOGEE, OK 74401-2142"
"KARLA RICE, OD","2300 CHANDLER RD, MUSKOGEE, OK 74403"
WYATT WILLIAMS OD INC,"17900 S MUSKOGEE AVE, TAHLEQUAH, OK 74464-5494"
DR. BOB ROBERTS,"960  S MOUNT OLIVE STE A, SILOAM SPRINGS, AR 72761"
KILGORE VISION CTR,"105 SAWGRASS PT, HARRISON, AR 72601-3072"
