A960 LOS MOCHIS PLAZA FIESTA,BLVD ANTONIO ROSALES LOC 1,AHOME LOS MOCHIS,,81200,MX
A905 PASEO LOS MOCHIS,BLVD CENTENARIO 805 LOC A-2,AHOME,,81200,MX
EM: SUC PLAZA LOS MOCHIS -OPERADORA,GUILLERMO PRIETO No. 459 LOCAL B,AHOME,,81200,MX
B882 WALMART GUASAVE,AV PASEO MIGUEL LEYSON PEREZ,GUASAVE,,81020,MX
B493 CASA LEY GUASAVE,AV ARTURO PEIBERT CAMACH SN,GUASAVE,,81040,MX
EM: AHUMADA CHAVEZ CARMEN ZAMIRA,JUAN CARRASCO 461,GUASAVE,,81000,MX
1145 CULIACAN,BLVD. CARLOS SALINAS DE GORTARI,No. 1676 PTE. FRACCIONAMIENTO,,80000,MX
1145 CULIACAN,BLVD. CARLOS SALINAS DE GORTARI,No. 1676 PTE. FRACCIONAMIENTO,,80000,MX
B882 WALMART GUASAVE,AV PASEO MIGUEL LEYSON PEREZ,GUASAVE,,81020,MX
EM: AHUMADA CHAVEZ CARMEN ZAMIRA,JUAN CARRASCO 461,GUASAVE,,81000,MX
B493 CASA LEY GUASAVE,AV ARTURO PEIBERT CAMACH SN,GUASAVE,,81040,MX
B030 GUAMUCHIL PLAZA EVORA,BLVD ANTONIO ROSALES SN LOC 12,SALVADOR ALVARDO GUAMUCHIL,,81460,MX
B728 SENDERO LOS MOCHIS,BLVD ANTONIO ROSALES 2300 LOC D3,AHOME,,81210,MX
A740 TORREON GALERIAS LA LAGUNA,PERIF RAUL LOPEZ SANCHEZ 6000 L12,TORREON,,27018,MX
A619 COPPEL SAN PEDRO DE LAS COLINA,BLVD TORREON 506,SAN PEDRO,,27800,MX
B297 TORREON SEARS GALERIAS,PERIF RUAL LOPEZ SANCHEZ 6000,TORREON,,27100,MX
A739 TORREON PLAZA 4 CAMINOS,BLVD INDEPENDENCIA 1300 LOC 103,TORREON,,27010,MX
EM: SUC. 06 TORREON (TOR) - OPTICAS,AV JUAREZ No. 1534,TORREON,,27000,MX
B284 GOMEZ PALACIO SEARS,BLVD MIGUEL ALEMAN S/N,GOMEZ PALACIO,,35080,MX
A990 GOMEZ PALACIO CENTRO,AV MORELOS NTE 372,GOMEZ PALACIO,,35000,MX
JUAREZ PACHECO ELISEO,BLVD. MIGUEL ALEMAN No. 425 PTE,GOMEZ PALACIO,,35080,MX
B434 TORREON SORIANA,CLZDA DIVISION DEL NORTE  950,TORREON,,27276,MX
B243 SORIANA LAS ROSAS,BLVD MIGUEL ALEMAN 1060,GOMEZ PALACIO,,35000,MX
OLVERA DEL MORAL MARIA YOLANDA,JUAREZ 1822 OTE,TORREON,,27000,MX
NERI MARTINEZ NORMA LETICIA,JUAREZ 246 PONIENTE,TORREON,,27000,MX
A958 TORREON CENTRO,AV MORELOS PTE 1184,TORREON,,27000,MX
A618 COPPEL BOULEVARD (MATAMOROS),AV CUAUHTEMOC,MATAMOROS,,27446,MX
"CIA COMERCIAL CIMACO, SA DE CV",AV HIDALGO No. 399 PTE,COL TORREON CENTRO,,27000,MX
"OPTICAS FRANKLIN, S.DE R.L DE C.V.",AV JUAREZ 1534,TORREON,,27000,MX
PEREZ MORALES ELIZABETH,CALZ. MANUEL GOMEZ MORIN 609,TORREON,,27276,MX
A619 COPPEL SAN PEDRO DE LAS COLINA,BLVD TORREON 506,SAN PEDRO,,27800,MX
B787 PLAZOLETA GARCIA,BLVD HERIBERTO CASTILLO MARTINEZ,GARCIA,,66000,MX
A779 GALERIAS SALTILLO,BLVD NAZARIO ORTIZ GARZA L-231,SALTILLO,,25260,MX
0065 L SALTILLO,BLVD NAZARIO S ORTIZ GARZA 2345,"COL TANQUE DE PENA, SALTILLO",,25279,MX
EM: SUC. 21 SENDERO SALTILLO (SSA),CARR A LOS GONZALEZ 365 LOC 1G,SALTILLO,,25203,MX
A470 CIMACO SALTILLO,CARR. LOS GONZALEZ 365,SALTILLO,,25203,MX
OPTICOS Y ACCESORIOS VISUALES,AV UNIVERSIDAD No. 578,SALTILLO,,25260,MX
A897 SENDERO SALTILLO,CARR LOS GONZALEZ 365,SALTILLO,,25023,MX
EM: SUC. 16 SALTILLO (SAL) - OPTICA,ALDAMA NUM. 558 PONIENTE,SALTILLO,,25000,MX
B042 SENDERO LINCOLN,AV ABRAHAM LINCOLN 4001 LOC 4-D,MONTERREY,,64346,MX
SANCHEZ VALDES EDGAR ADRIAN,MOCTEZUMA No. 1860,SALTILLO,,25198,MX
A957 SALTILLO CENTRO,ALLENDE 302,SANTILLO,,25000,MX
A714 PLAZA CUMBRES,AV HACIENDA PENUELAS 6771,MONTERREY,,64349,MX
A959 MTY HIPERMART,ALEJANDRO DE RODAS 3102 LOC 14-A,MONTERREY,,64610,MX
EM: SUC. 40 LINCOLN (LIN) - OPTICAS,AV ABRAHAM LINCOLN 4001 LOC 1-F,MONTERREY,,64346,MX
B436 SORIANA SAN PEDRO,HUMBERTO LOBO 520,SAN PEDRO DE LOS GARZA GARCIA,,66200,MX
B879 PUNTO VALLE MTY,RIO MISSOURI 555 L304,SAN PEDRO GARZA GARCIA,,66220,MX
0031 L MONTERREY GALERIAS,AV. JOSE ELEUTERIO GONZALEZ 550,COL. VISTA HERMOSA MONTERREY,,64620,MX
1043 MONTERREY GALERIAS,AV INSURGENTES 2500,COL. VISTA HERMOSA,,64630,MX
B304 SEARS MONTERREY,FELIPE BANAVIDES 2500,MONTERREY,,65620,MX
A774 GALERIAS MONTERREY,FELIPE BENAVIDES 2500 LOC 181,MONTERREY,,64620,MX
EM: SUC. 33 SENDERO MTY (SEN) -,AV SENDERO 130 NTE LOC 3 BLOQUE H,GENERAL ESCOBEDO,,66050,MX
B279 MONTERREY SEARS ANAHUAC,AV MANUEL BARRAGAN 325,SAN NICOLAS DE LOS GARZA,,66400,MX
A907 AMPL PLAZA FIESTA ANAHUAC,V MANUEL BARRAGAN 325 1067,SN NICOLAS DE LOS GARZA,,66457,MX
SERVICIOS Y ASESORIAS LOMA LARGA,AV LA CLINICA 2520 DESP 221,MONTERREY,,64718,MX
A761 PASEO SAN PEDRO,JOSE VASCONCELOS 402 LOC 268,SN PEDRO GARZA GARCIA,,66220,MX
B195 OAH PHO NL MONTERREY VASCONCEL,JOSE VASCONCELOS 402,SAN PEDRO GARZA GARCIA,,66220,MX
KHROMA OPTICA SA DE CV,AV GOMEZ MORIN No 300,SAN PEDRO GARZA GARCIA,,66225,MX
1045 MONTERREY SAN AGUSTIN,AV. LAZARO CARDENAS No. 314,COL. DEL VALLE,,66259,MX
0045 L MONTERREY VALLE,LAZARO CARDENAS 1000 OTE,COL VALLE ORIENTE,,66260,MX
A994 MTY FAMSA CENTRO,AV CRISTOBAL COLON 601,MONTERREY,,64000,MX
A722 MTY PLAZA FIESTA SAN AGUSTIN,"AV REAL SAN AGUSTIN LOC 1, 2 Y 3",SAN PEDRO GARZA GARCIA,,66260,MX
B034 CENTRICA MONTERREY,AV VICENTE GUERRERO 2500,MONTERREY,,64550,MX
EM: SUC. 11 CUAUHTEMOC (CUA) -,CUAUHTEMOC NUM. 902 NORTE,MONTERREY,,64000,MX
GONZALEZ GARZA BERTHA,JUAN I RAMON OTE 314,MONTERREY,,64000,MX
A877 PLAZA BELLA HEB SENDERO,AV SENDERO DIVISORIO 1001,GENERAL ESCOBEDO,,66059,MX
B280 MTY. SN AGUSTIN SEARS,AV BATALLON DE SAN PATRICIO 1000,SAN PEDRO GARZA GARCIA,,66278,MX
B446 VETRO PLAZA FIESTA SAN AGUSTIN,AV REAL SAN AGUSTIN 222 LOC 1012,SAN PEDRO GARZA GARCIA,,66260,MX
"OPTICAS PREMIER, S.A. DE C.V.",COLEGIO CIVIL 860 NTE.,MONTERREY,,64000,MX
EM: D'CLASS OPTICA S.A. DE CV,BATALLON DE SAN PATRICIO No. 112,SAN PEDRO GARZA GARCIA,,66278,MX
EM: SUC. 56 SENDERO APODACA (APO) -,AV CONCORDIA 800 LOC F-01,APODACA,,66612,MX
A903 SENDERO APODACA,AV CONCORDIA 800,APODACA,,66612,MX
EM: SUC. 56 SENDERO APODACA (APO) -,AV CONCORDIA 800 LOC F-01,APODACA,,66612,MX
A877 PLAZA BELLA HEB SENDERO,AV SENDERO DIVISORIO 1001,GENERAL ESCOBEDO,,66059,MX
EM: SUC. 33 SENDERO MTY (SEN) -,AV SENDERO 130 NTE LOC 3 BLOQUE H,GENERAL ESCOBEDO,,66050,MX
MASCARENAS HINOJOSA MAURICIO,MONTES URALES No. 1034,SAN NICOLÁS DE LOS GARZA,,66460,MX
EM: SUC. 29 APODACA (PFE) -,CARR. MIGUEL ALEMAN 889 KM18 L1F,APODACA,,66600,MX
1185 MONTERREY STIVA LA FE,AV. ROMULO GARZA No. 410 SA-1,"COL. LA FE, PZA COMERCIAL CITADEL",,66477,MX
A893 CITADEL,AV ROMULO GARZA 410 LOC G-06,SAN NICOLAS DE LOS GARZA,,66477,MX
A907 AMPL PLAZA FIESTA ANAHUAC,V MANUEL BARRAGAN 325 1067,SN NICOLAS DE LOS GARZA,,66457,MX
B279 MONTERREY SEARS ANAHUAC,AV MANUEL BARRAGAN 325,SAN NICOLAS DE LOS GARZA,,66400,MX
B307 SEARS STIVA MONTERREY,AV ROMULO GARZA 410,SN NICOLAS DE LOS GARZA,,66470,MX
B042 SENDERO LINCOLN,AV ABRAHAM LINCOLN 4001 LOC 4-D,MONTERREY,,64346,MX
A904 MULTIPLAZA LINDAVISTA,AV MIGUEL ALEMAN 5064 LOC 122,GUADALUPE,,67130,MX
A029 PASEO LA FE,AV MIGUEL ALEMAN 200 A-12,SAN NICOLAS DE LOS GARZA,,66470,MX
B034 CENTRICA MONTERREY,AV VICENTE GUERRERO 2500,MONTERREY,,64550,MX
EM: SUC. 40 LINCOLN (LIN) - OPTICAS,AV ABRAHAM LINCOLN 4001 LOC 1-F,MONTERREY,,64346,MX
A714 PLAZA CUMBRES,AV HACIENDA PENUELAS 6771,MONTERREY,,64349,MX
A959 MTY HIPERMART,ALEJANDRO DE RODAS 3102 LOC 14-A,MONTERREY,,64610,MX
EM: SUC. MONTERREY - OPERADORA,AV. BENITO JUAREZ SUR 123,MONTERREY,,64000,MX
A994 MTY FAMSA CENTRO,AV CRISTOBAL COLON 601,MONTERREY,,64000,MX
"OPTICAS PREMIER, S.A. DE C.V.",COLEGIO CIVIL 860 NTE.,MONTERREY,,64000,MX
EM: SUC. 11 CUAUHTEMOC (CUA) -,CUAUHTEMOC NUM. 902 NORTE,MONTERREY,,64000,MX
0031 L MONTERREY GALERIAS,AV. JOSE ELEUTERIO GONZALEZ 550,COL. VISTA HERMOSA MONTERREY,,64620,MX
SALAZAR MARTINEZ NOE,EMILIO CARRANZA No. 122 SUR,MONTERREY,,64000,MX
EM: SUC. 08 ARCADIA (ARC) - OPTICAS,AV. ELOY CAVAZOS 3301 INT. L-23,GUADALUPE,,67170,MX
GONZALEZ GARZA BERTHA,JUAN I RAMON OTE 314,MONTERREY,,64000,MX
EM: SUC. 39 PADRE MIER (MTY) - OPTI,PADRE MIER NUM 455 OESTE,MONTERREY,,64000,MX
B264 MTY. SEARS CENTRO,AV PADRE MIER 143,MONTERREY,,64000,MX
A979 MTY PADRE MIER,PADRE MIER PTE 159,MONTERREY,,64000,MX
A774 GALERIAS MONTERREY,FELIPE BENAVIDES 2500 LOC 181,MONTERREY,,64620,MX
B304 SEARS MONTERREY,FELIPE BANAVIDES 2500,MONTERREY,,65620,MX
FLORES GONZALEZ LUIS ANTONIO,MORELOS No. 101 INT. 110,MONTERREY,,64000,MX
1043 MONTERREY GALERIAS,AV INSURGENTES 2500,COL. VISTA HERMOSA,,64630,MX
1230 MTY NUEVO SUR,AV REVOLUCION 2703 SA-04,MONTERREY,,64830,MX
SERVICIOS Y ASESORIAS LOMA LARGA,AV LA CLINICA 2520 DESP 221,MONTERREY,,64718,MX
A722 MTY PLAZA FIESTA SAN AGUSTIN,"AV REAL SAN AGUSTIN LOC 1, 2 Y 3",SAN PEDRO GARZA GARCIA,,66260,MX
EM: SUC. 22 PLAZA LA SILLA (SIL) -,AV EUGENIO GARZA SADA 3755 SUR,MONTERREY,,64860,MX
0045 L MONTERREY VALLE,LAZARO CARDENAS 1000 OTE,COL VALLE ORIENTE,,66260,MX
B879 PUNTO VALLE MTY,RIO MISSOURI 555 L304,SAN PEDRO GARZA GARCIA,,66220,MX
B446 VETRO PLAZA FIESTA SAN AGUSTIN,AV REAL SAN AGUSTIN 222 LOC 1012,SAN PEDRO GARZA GARCIA,,66260,MX
A653 COPPEL LAS FLORES,BLVD MIGUEL ALEMAN 101,MIGUEL ALEMAN,,88300,MX
A982 PLAZA CADEREYTA,BLVD REVOLUCION 1103 LOC D07,CADEREYTA JIMENEZ,,67480,MX
EM: SUC. 44  PERIFERICO (PER) - OPT,CARR MTY-REYNOSA 1000 LOC 2G,REYNOSA,,88736,MX
B139 PLAZA PERIFERICO,CARR LIBRE MONTERREY-REYNOSA S/N LO,REYNOSA,,88720,MX
A882 REYNOSA PERIFERICO,CARR REYNOSA MTY CRUC LOC D29,REYNOSA,,88736,MX
GONZALEZ MELENDEZ MARIA GUADALUPE,AV. AMERICO VILLAREAL GUERRA,REYNOSA,,88727,MX
EM: GONZALEZ MELENDEZ MARIA GUDALUP,AV. AMERICO VILLAREAL GUERRA S/N,REYNOSA,,88727,MX
ALANIS RIVERA JAIME EDUARDO,PORFIRIO DIAZ No. 820 LOC. C,REYNOSA,,88500,MX
A972 REYNOSA,PORFIRIO DIAZ 825,REYNOSA,,88500,MX
RODRIGUEZ MARTINEZ DORA ELIA,FCO. I. MADERO 1408 C. DEL PRADO,REYNOSA,,88560,MX
EM: ALFARO ARECHAR MARTIN,PORFIRIO DIAZ No. 910,REYNOSA,,88500,MX
CONTRERAS CORREA MARIA CONCEPCION,PORFIRIO DIAZ 820 LOC B,REYNOSA,,88500,MX
TORRES RODRIGUEZ RENATO,PORFIRIO DIAZ No. 935 NORTE,REYNOSA,,88500,MX
FLORES ARANA ALFONSO,PORFIRIO DIAZ 866,REYNOSA,,88500,MX
PORTALES GONZALEZ MAGDA IRASEMA,PORFIRIO DIAZ NTE 960,REYNOSA,,88500,MX
ESPINOSA RODRIGUEZ ROSA IMELDA,JUAREZ 790 NORTE,REYNOSA,,88500,MX
BONALES MARTINEZ MIGUEL,ZARAGOZA No. 802-B,REYNOSA,,88500,MX
EM: SUC. 24 REYNOSA (REY) - OPTICAS,MORELOS Y PORFIRIO DIAZ 800,REYNOSA,,88500,MX
IRIARTE MARIA DEL CARMEN,PORFIRIO DIAZ No. 910,REYNOSA,,88500,MX
A581 COPPEL MADERO (RIO BRAVO),AV FRANCISCO I. MADERO 618,RIO BRAVO,,88900,MX
A653 COPPEL LAS FLORES,BLVD MIGUEL ALEMAN 101,MIGUEL ALEMAN,,88300,MX
A581 COPPEL MADERO (RIO BRAVO),AV FRANCISCO I. MADERO 618,RIO BRAVO,,88900,MX
A645 COPPEL PATIO MATAMOROS,AV CONSTITUYENTES 300,MATAMOROS,,87348,MX
B175 SENDERO MATAMOROS,AV CONSTITUYENTES 300 LOC 22,MATAMOROS,,87315,MX
EM: DELGADO TAPIA GUILLERMO,PRIMERA ESQ. TERAN No. 503 LOC 5,MATAMOROS,,87300,MX
A666 COPPEL BLVD ABASOLO,ABASOLO 92,MATAMOROS,,87300,MX
PARDO OCHOA DAISY,SEXTA No 1213 ABASOLO Y GONZALEZ,MATAMOROS,,87300,MX
AVILA MARTINEZ HUGO,GONZALEZ No. 38,MATAMOROS,,87300,MX
A553 COPPEL MATAMOROS,AV PEDRO CARDENAS 1901,MATAMOROS,,87390,MX
A830 MATAMOROS PLAZA,AV PEDRO CARDENAS LOC 1 Y 2,MATAMOROS,,87390,MX
A634 COPPEL JUAREZ (MATAMOROS),AV DEL NINO 41,MATAMOROS,,87455,MX
B425 DEVLYN SORIANA MATAMOROS,AV GRAL. LAURO VILLAR 1203 LOC 39,MATAMOROS,,87400,MX
FLORES ARANA ALFONSO,PORFIRIO DIAZ 866,REYNOSA,,88500,MX
CONTRERAS CORREA MARIA CONCEPCION,PORFIRIO DIAZ 820 LOC B,REYNOSA,,88500,MX
EM: ALFARO ARECHAR MARTIN,PORFIRIO DIAZ No. 910,REYNOSA,,88500,MX
TORRES RODRIGUEZ RENATO,PORFIRIO DIAZ No. 935 NORTE,REYNOSA,,88500,MX
BONALES MARTINEZ MIGUEL,ZARAGOZA No. 802-B,REYNOSA,,88500,MX
ESPINOSA RODRIGUEZ ROSA IMELDA,JUAREZ 790 NORTE,REYNOSA,,88500,MX
PORTALES GONZALEZ MAGDA IRASEMA,PORFIRIO DIAZ NTE 960,REYNOSA,,88500,MX
IRIARTE MARIA DEL CARMEN,PORFIRIO DIAZ No. 910,REYNOSA,,88500,MX
EM: SUC. 24 REYNOSA (REY) - OPTICAS,MORELOS Y PORFIRIO DIAZ 800,REYNOSA,,88500,MX
RODRIGUEZ MARTINEZ DORA ELIA,FCO. I. MADERO 1408 C. DEL PRADO,REYNOSA,,88560,MX
A972 REYNOSA,PORFIRIO DIAZ 825,REYNOSA,,88500,MX
ALANIS RIVERA JAIME EDUARDO,PORFIRIO DIAZ No. 820 LOC. C,REYNOSA,,88500,MX
EM: GONZALEZ MELENDEZ MARIA GUDALUP,AV. AMERICO VILLAREAL GUERRA S/N,REYNOSA,,88727,MX
GONZALEZ MELENDEZ MARIA GUADALUPE,AV. AMERICO VILLAREAL GUERRA,REYNOSA,,88727,MX
A882 REYNOSA PERIFERICO,CARR REYNOSA MTY CRUC LOC D29,REYNOSA,,88736,MX
B139 PLAZA PERIFERICO,CARR LIBRE MONTERREY-REYNOSA S/N LO,REYNOSA,,88720,MX
EM: SUC. 44  PERIFERICO (PER) - OPT,CARR MTY-REYNOSA 1000 LOC 2G,REYNOSA,,88736,MX
B425 DEVLYN SORIANA MATAMOROS,AV GRAL. LAURO VILLAR 1203 LOC 39,MATAMOROS,,87400,MX
AVILA MARTINEZ HUGO,GONZALEZ No. 38,MATAMOROS,,87300,MX
PARDO OCHOA DAISY,SEXTA No 1213 ABASOLO Y GONZALEZ,MATAMOROS,,87300,MX
A666 COPPEL BLVD ABASOLO,ABASOLO 92,MATAMOROS,,87300,MX
EM: DELGADO TAPIA GUILLERMO,PRIMERA ESQ. TERAN No. 503 LOC 5,MATAMOROS,,87300,MX
A553 COPPEL MATAMOROS,AV PEDRO CARDENAS 1901,MATAMOROS,,87390,MX
A830 MATAMOROS PLAZA,AV PEDRO CARDENAS LOC 1 Y 2,MATAMOROS,,87390,MX
A634 COPPEL JUAREZ (MATAMOROS),AV DEL NINO 41,MATAMOROS,,87455,MX
A645 COPPEL PATIO MATAMOROS,AV CONSTITUYENTES 300,MATAMOROS,,87348,MX
B175 SENDERO MATAMOROS,AV CONSTITUYENTES 300 LOC 22,MATAMOROS,,87315,MX
SHIPWIZE,21052 SHERIDAN ST STE JM 9990,FORT LAUDERDALE,FL,33332,US
VALUE OPTICAL- ID VALOPT,10901 NW 146TH ST STE 8,HIALEAH GARDENS,FL,33018,US
MICHELE MING,2291 SW 164TH AVE,MIRAMAR,FL,33027,US
CHARM EYEWEAR,10760 NW 138 ST STE 5,HIALEAH GARDENS,FL,33018,US
INTERPORT LOGISTICS LLC,12950 NW 25TH ST,MIAMI,FL,33182,US
SUMINISTROS OPTICOS DE EL SALVADOR,2200 NW 129TH AVE STE 108,MIAMI,FL,33182,US
SUPER OPTICIAN,9505 NW 108TH AVENUE,MEDLEY,FL,33178,US
INTERNATIONAL CARGO CONSOLIDATORS,11700 NW 101ST RD STE 8,MEDLEY,FL,33178,US
CONCEPTS IN FREIGHT INC,10814 NW 33RD ST STE 115,MIAMI,FL,33172,US
KETAN PATEL,10813 NW 30TH ST,MIAMI,FL,33172,US
JCA OPTICAL,10813 NW 30TH ST STE 115 WEB 69265,MIAMI,FL,33192,US
PAS CARGO USA,10901 NW 146TH ST UNIT 8,MIAMI LAKES,FL,33018,US
LABO VISION,10900 NW 21ST ST UNIT 130,MIAMI,FL,33172,US
GLOBAL EYES,10302 NW SOUTH RIVER DR UNIT 21,MEDLEY,FL,33178,US
KLY EYE CARE / YOURAINNE KELLY,1 AEROPOST WAY AUA 8821,MIAMI,FL,33206,US
MORRIS OPTICAL,1 AEROPOST WAY KIN 12095,MIAMI,FL,33206,US
OPTIEK NINON,2000 NW 97TH AVE STE 114,MIAMI,FL,33172,US
VISION EXPRESS CO LTD,9515 NW 13TH ST,DORAL,FL,33172-3048,US
CONNIE WILLIAMS,8005 N W 80TH ST STE 4,MIAMI,FL,33166,US
SUNVISION GROUP CORP,8340 NW 66TH ST,MIAMI,FL,33166,US
PATRICK HEW,7700 NW 79TH PL STE 3,MEDLEY,FL,33166,US
CARIBBEAN OCEAN LOGISTICS,8005 NW 80 ST UNIT 4,MIAMI,FL,33166,US
INFINITE EYES,8900 NW 35TH LANE  UNIT 130 STE 952,DORAL,FL,33192,US
COMPASS FREIGHT BROKERS,8900 NW 35TH LN STE 140,DORAL,FL,33172,US
OPTICA PERFECT VISION,6967 NW 82ND AVE,DORAL,FL,33166,US
SOCIAL EYES OPTICAL,8900 NW 35TH LANE UNIT 130 STE 9888,MIAMI,FL,33172,US
ANNUSHKA ANDREW,7812 N W 71ST ST,MIAMI,FL,33166,US
DR CHARLENE WALLACE,1711 W 38TH PL STE 1107,HIALEAH,FL,33012,US
OPTICAL OUTLOOK,8401 NW 17TH ST,MIAMI,FL,33191,US
VISUAL EYES,8401 NW 17TH STREET,MIAMI,FL,33191-1005,US
FOCUS VISION,8401 NW 17TH ST,DORAL,FL,33126-1005,US
VISUAL EYES,8401 NW 17TH ST,DORAL,FL,33191,US
RASHMI MATHUR OPTICAL,"TBX9721, 7801 NW 37TH ST",DORAL,FL,33195,US
ADRIANA TINEO,1940 NW 82 AVE,DORAL,FL,33126,US
TRANS-EXPRESS VIP SAL 6545,7801 NW 37TH,MIAMI,FL,33166,US
TRI 284,7801 NW 37TH ST,MIAMI,FL,33166,US
CUR30308,441 N W 74TH AVE,MIAMI,FL,33195,US
WILLIAMS OPTICAL TBXX2556,7801 NW 37TH ST,DORAL,FL,33195,US
SER CARGO EXPRESS,1634 NW 82ND AVE,MIAMI,FL,33126,US
NORTH SHORE OPTICAL STUDIO LTD,4411 NW 74TH AVE #POS1890,MIAMI,FL,33195,US
LINDSAY INTERNATIONAL,20340 NE 15TH CT UNIT 150C,NORTH MIAMI BEACH,FL,33179-2716,US
EYE Q OPTICAL,2295 NE 164TH STREET,NORTH MIAMI BEACH,FL,33160,US
ASH EYE INSTITUTE,701 SE 32ND CT  UNIT 106,FORT LAUDERDALE,FL,33316-4122,US
MICHELE MING,2291 SW 164TH AVE,MIRAMAR,FL,33027,US
PAS CARGO USA,10901 NW 146TH ST UNIT 8,MIAMI LAKES,FL,33018,US
F VAN NASSAU,3775 NW 77TH ST,MIAMI,FL,33147,US
OPTIEK 06495 NINON,3775 NW 77TH ST,MIAMI,FL,33147,US
DR CHARLENE WALLACE,1711 W 38TH PL STE 1107,HIALEAH,FL,33012,US
VALUE OPTICAL LTD,570 WEST 20TH ST,HIALEAH,FL,33010-2427,US
VALUE OPTICAL LTD,570 WEST 20TH STREET,HIALEAH,FL,33010-2427,US
GLOBAL EYES,10302 NW SOUTH RIVER DR UNIT 21,MEDLEY,FL,33178,US
VALUE OPTICAL- ID VALOPT,10901 NW 146TH ST STE 8,HIALEAH GARDENS,FL,33018,US
CHARM EYEWEAR,10760 NW 138 ST STE 5,HIALEAH GARDENS,FL,33018,US
CARIBBEAN OCEAN LOGISTICS,8005 NW 80 ST UNIT 4,MIAMI,FL,33166,US
CONNIE WILLIAMS,8005 N W 80TH ST STE 4,MIAMI,FL,33166,US
PATRICK HEW,7700 NW 79TH PL STE 3,MEDLEY,FL,33166,US
INTERNATIONAL CARGO CONSOLIDATORS,11700 NW 101ST RD STE 8,MEDLEY,FL,33178,US
ANNUSHKA ANDREW,7812 N W 71ST ST,MIAMI,FL,33166,US
OPTICA PERFECT VISION,6967 NW 82ND AVE,DORAL,FL,33166,US
IMPERIAL OPTICAL COMPANY,2801 NW 55th COURT BLDG 6W,FORT LAUDERDALE,FL,33309,US
CUR30308,441 N W 74TH AVE,MIAMI,FL,33195,US
BAHAMAS VISION CENTRE,960 NW 53RD ST,FORT LAUDERDALE,FL,33309-3105,US
SUNVISION GROUP CORP,8340 NW 66TH ST,MIAMI,FL,33166,US
EWD LOGISTICS INC,4829 NW 72 AVE,MIAMI,FL,33166,US
SUPER OPTICIAN,9505 NW 108TH AVENUE,MEDLEY,FL,33178,US
SHIPWIZE,21052 SHERIDAN ST STE JM 9990,FORT LAUDERDALE,FL,33332,US
NORTH SHORE OPTICAL STUDIO LTD,4411 NW 74TH AVE #POS1890,MIAMI,FL,33195,US
TRANS-EXPRESS VIP SAL 6545,7801 NW 37TH,MIAMI,FL,33166,US
TRI 284,7801 NW 37TH ST,MIAMI,FL,33166,US
RASHMI MATHUR OPTICAL,"TBX9721, 7801 NW 37TH ST",DORAL,FL,33195,US
WILLIAMS OPTICAL TBXX2556,7801 NW 37TH ST,DORAL,FL,33195,US
SOCIAL EYES OPTICAL,8900 NW 35TH LANE UNIT 130 STE 9888,MIAMI,FL,33172,US
COMPASS FREIGHT BROKERS,8900 NW 35TH LN STE 140,DORAL,FL,33172,US
INFINITE EYES,8900 NW 35TH LANE  UNIT 130 STE 952,DORAL,FL,33192,US
ADRIANA TINEO,1940 NW 82 AVE,DORAL,FL,33126,US
PEARLE VISION JAIRO STACIA,7701 NW 15TH ST STE CW830131,MIAMI,FL,33106,US
SER CARGO EXPRESS,1634 NW 82ND AVE,MIAMI,FL,33126,US
JCA OPTICAL LTD,6703 NW 7TH ST  POS #63488,MIAMI,FL,33126,US
VISUAL EYES,8401 NW 17TH STREET,MIAMI,FL,33191-1005,US
OPTICAL OUTLOOK,8401 NW 17TH ST,MIAMI,FL,33191,US
ASH EYE INSTITUTE,701 SE 32ND CT  UNIT 106,FORT LAUDERDALE,FL,33316-4122,US
EYE Q OPTICAL,2295 NE 164TH STREET,NORTH MIAMI BEACH,FL,33160,US
LINDSAY INTERNATIONAL,20340 NE 15TH CT UNIT 150C,NORTH MIAMI BEACH,FL,33179-2716,US
BAHAMAS VISION CENTRE,960 NW 53RD ST,FORT LAUDERDALE,FL,33309-3105,US
A995 NAVOJOA CENTRO,AV GARCIA MORALES 412,NAVOJOA,,85890,MX
0060 FF CIUDAD OBREGON,AV. CALIFORNIA S/N ESQ GUERRERO,"COL. CUMURIPA, CC PLAZA TUTULI",,85140,MX
LEGORRETA CASTRUITA SANDRA,NO REELECCION No. 404 ORIENTE,CAJEME,,85000,MX
ROCHA PEREZ JOSE DINO,NO REELECCION No. 116 OTE,CAJEME,,85000,MX
"OPTICA PROFESIONAL DE CAJEME,",GUERRERO No. 701 OTE.,CAJEME,,85000,MX
A943 CD OBREGON CENTRO,SONORA 237,CD CAJEME,,85000,MX
A961 CD. OBREGON PLAZA TUTULI,AV CALIFORNIA S/N LOC 17-A,CAJEME,,85000,MX
EM: CASTRO VALDEZ RAUL,CHIHUAHUA 227 ALTOS,CAJEME,,85000,MX
A995 NAVOJOA CENTRO,AV GARCIA MORALES 412,NAVOJOA,,85890,MX
A543 COPPEL PARRAL,AV COLEGIO S/N,HIDALGO DEL PARRAL,,33800,MX
B052 PARRAL CENTRO,CALLE COLEGIO 14,HIDALGO DEL PARRAL,,33800,MX
A625 COPPEL PARRAL NIÑOS HEROES,AV MACLOVIO HERRERA 10,HIDALGO DEL PARRAL,,33800,MX
A694 COPPEL JIMENEZ AP,AV JUAREZ 319,JIMENEZ,,33980,MX
